chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	72277866	72351794	+	AC009690.2	15	32105	0	73928	400	56706656	1	73927	398	56706658	0	73928	400	56706656	0	73928	400	56706656	0	73928	379	56706677	0	73928	385	56706671	2	73926	382	56706674	0	73928	381	56706675	-0.738598696357022	0.386431937164161	-0.386431937164161	0.534180915233091	0.973856677081328
chr15	48737937	48812069	-	CEP152	15	31687	1	74131	399	56706453	0	74132	399	56706453	0	74132	400	56706452	0	74132	400	56706452	1	74131	378	56706474	1	74131	384	56706468	0	74132	384	56706468	0	74132	381	56706471	-0.738598687052833	0.386431882361649	-0.386431882361649	0.534180944223973	0.973856677081328
chr15	82130232	82263714	-	EFL1	15	32352	0	133482	400	56647102	0	133482	399	56647103	1	133481	399	56647103	0	133482	400	56647102	1	133481	378	56647124	1	133481	384	56647118	0	133482	384	56647118	0	133482	381	56647121	-0.738597187917555	0.386431330945925	-0.386431330945925	0.534181235926596	0.973856677081328
chr15	40978879	41117280	-	INO80	15	31493	0	138401	400	56642183	0	138401	399	56642184	1	138400	399	56642184	0	138401	400	56642183	1	138400	378	56642205	0	138401	385	56642198	0	138401	384	56642199	1	138400	380	56642203	-0.738597121378165	0.386431077204179	-0.386431077204179	0.534181370157781	0.973856677081328
chr15	98647538	98964530	+	IGF1R	15	32656	0	316992	400	56463592	0	316992	399	56463593	0	316992	400	56463592	1	316991	399	56463593	0	316992	379	56463613	1	316991	384	56463608	0	316992	384	56463608	1	316991	380	56463612	-0.738596104683073	0.386430718528572	-0.386430718528572	0.534181559899829	0.973856677081328
chr15	33309944	33866103	+	RYR3	15	31350	1	556158	399	56224426	0	556159	399	56224426	0	556159	400	56224425	0	556159	400	56224425	0	556159	379	56224446	1	556158	384	56224441	0	556159	384	56224441	1	556158	380	56224445	-0.738595766868355	0.386430555809056	-0.386430555809056	0.534181645979696	0.973856677081328
chr15	80263067	80342768	-	LINC00927	15	32315	0	79701	400	56700883	1	79700	398	56700885	5	79696	395	56700888	0	79701	400	56700883	3	79698	376	56700907	2	79699	383	56700900	2	79699	382	56700901	1	79700	380	56700903	-0.333939681131326	0.384962099065888	-0.384962099065888	0.534959495943143	0.973856677081328
chr15	78959946	79091764	-	RASGRF1	15	32290	2	131816	398	56648768	1	131817	398	56648768	3	131815	397	56648769	0	131818	400	56648766	1	131817	378	56648788	2	131816	383	56648783	4	131814	380	56648786	1	131817	380	56648786	-0.333937200997316	0.384959888266167	-0.384959888266167	0.534960668564733	0.973856677081328
chr15	84979439	85139145	+	PDE8A	15	32423	6	159700	394	56620884	2	159704	397	56620881	4	159702	396	56620882	5	159701	395	56620883	3	159703	376	56620902	6	159700	379	56620899	1	159705	383	56620895	3	159703	378	56620900	0.225655374720702	0.374483983876416	0.374483983876416	0.54057020043572	0.973856677081328
chr15	74540176	74598131	+	ARID3B	15	32166	1	57954	399	56722630	3	57952	396	56722633	3	57952	397	56722632	4	57951	396	56722633	3	57952	376	56722653	3	57952	382	56722647	0	57955	384	56722645	2	57953	379	56722650	0.275359027890391	0.353048142031184	0.353048142031184	0.552392701878719	0.973856677081328
chr15	39933114	40035591	+	EIF2AK4	15	31438	2	102475	398	56678109	2	102475	397	56678110	0	102477	400	56678107	3	102474	397	56678110	2	102475	377	56678130	1	102476	384	56678123	3	102474	381	56678126	3	102474	378	56678129	-0.297600377655712	0.349992041417863	-0.349992041417863	0.554117635263943	0.973856677081328
chr15	68577992	68727806	+	CORO2B	15	32046	7	149807	393	56630777	6	149808	393	56630777	7	149807	393	56630777	4	149810	396	56630774	8	149806	371	56630799	9	149805	376	56630794	4	149810	380	56630790	6	149808	375	56630795	-0.165246083263473	0.341997520372388	-0.341997520372388	0.558678478410781	0.973856677081328
chr15	39799007	39921266	-	GPR176	15	31434	1	122258	399	56658326	1	122258	398	56658327	2	122257	398	56658327	4	122255	396	56658329	2	122257	377	56658348	2	122257	383	56658342	3	122256	381	56658344	3	122256	378	56658347	-0.269458484492711	0.323089423254714	-0.323089423254714	0.569756903258765	0.973856677081328
chr15	37933625	37967724	+	TMCO5A	15	31408	1	34098	399	56746486	2	34097	397	56746488	3	34096	397	56746488	0	34099	400	56746485	1	34098	378	56746507	0	34099	385	56746500	0	34099	384	56746501	3	34096	378	56746507	0.361854851396043	0.31921687850263	0.31921687850263	0.57207865275788	0.973856677081328
chr15	61852388	62061447	-	VPS13C	15	31900	2	209057	398	56571527	2	209057	397	56571528	1	209058	399	56571526	1	209058	399	56571526	1	209058	378	56571547	1	209058	384	56571541	0	209059	384	56571541	2	209057	379	56571546	0.361842578428776	0.319204557279591	0.319204557279591	0.57208606943591	0.973856677081328
chr15	24100826	24445011	+	PWRN1	15	31129	7	344178	393	56436406	7	344178	392	56436407	9	344176	391	56436408	4	344181	396	56436403	6	344179	373	56436426	5	344180	380	56436419	5	344180	379	56436420	6	344179	375	56436424	0.162569982191999	0.316774407823687	0.316774407823687	0.573552586498489	0.973856677081328
chr15	38068811	38073990	-	LINC01852	15	31410	1	5178	399	56775406	1	5178	398	56775407	0	5179	400	56775405	0	5179	400	56775405	0	5179	379	56775426	0	5179	385	56775420	1	5178	383	56775422	0	5179	381	56775424	0.649027973615405	0.296838636422763	0.296838636422763	0.585871133181332	0.973856677081328
chr15	40835807	40845332	-	SPINT1-AS1	15	31485	0	9525	400	56771059	1	9524	398	56771061	1	9524	399	56771060	0	9525	400	56771059	0	9525	379	56771080	0	9525	385	56771074	1	9524	383	56771076	0	9525	381	56771078	0.649005945982244	0.296827633166686	0.296827633166686	0.585878078922584	0.973856677081328
chr15	28701953	28713323	-	GOLGA8M	15	31267	0	11370	400	56769214	1	11369	398	56769216	1	11369	399	56769215	0	11370	400	56769214	0	11370	379	56769235	0	11370	385	56769229	1	11369	383	56769231	0	11370	381	56769233	0.649001686631454	0.29682557018532	0.29682557018532	0.58587938118613	0.973856677081328
chr15	97559848	97572707	+	AC026523.4	15	32640	1	12858	399	56767726	0	12859	399	56767726	0	12859	400	56767725	1	12858	399	56767726	0	12859	379	56767746	0	12859	385	56767740	0	12859	384	56767741	1	12858	380	56767745	0.648999140415204	0.296824372300762	0.296824372300762	0.585880137357258	0.973856677081328
chr15	61180248	61195938	+	AC012404.1	15	31892	0	15690	400	56764894	0	15690	399	56764895	0	15690	400	56764894	2	15688	398	56764896	0	15690	379	56764915	0	15690	385	56764909	1	15689	383	56764911	0	15690	381	56764913	0.648995632292895	0.296822730801068	0.296822730801068	0.585881173566063	0.973856677081328
chr15	51723010	51738655	-	LYSMD2	15	31746	0	15645	400	56764939	1	15644	398	56764941	1	15644	399	56764940	0	15645	400	56764939	0	15645	379	56764960	0	15645	385	56764954	0	15645	384	56764955	1	15644	380	56764959	0.64899567812614	0.296822698423057	0.296822698423057	0.585881194004959	0.973856677081328
chr15	89664366	89680367	-	PLIN1	15	32490	0	16001	400	56764583	1	16000	398	56764585	1	16000	399	56764584	0	16001	400	56764583	0	16001	379	56764604	0	16001	385	56764598	0	16001	384	56764599	1	16000	380	56764603	0.648995322585527	0.296822515389067	0.296822515389067	0.585881309546755	0.973856677081328
chr15	78283234	78300605	-	WDR61	15	32269	0	17371	400	56763213	2	17369	397	56763216	0	17371	400	56763213	0	17371	400	56763213	1	17370	378	56763235	0	17371	385	56763228	0	17371	384	56763229	0	17371	381	56763232	0.648994090301058	0.296821858835756	0.296821858835756	0.585881724002117	0.973856677081328
chr15	73735430	73753747	-	INSYN1	15	32134	2	18315	398	56762269	0	18317	399	56762268	0	18317	400	56762267	0	18317	400	56762267	0	18317	379	56762288	1	18316	384	56762283	0	18317	384	56762283	0	18317	381	56762286	0.64899334698417	0.296821486932458	0.296821486932458	0.585881958769783	0.973856677081328
chr15	26114746	26134001	+	LINC00929	15	31241	0	19255	400	56761329	1	19254	398	56761331	1	19254	399	56761330	0	19255	400	56761329	1	19254	378	56761351	0	19255	385	56761344	0	19255	384	56761345	0	19255	381	56761348	0.648992682071802	0.296821150564938	0.296821150564938	0.5858821711053	0.973856677081328
chr15	24205783	24225854	+	AC087463.1	15	31131	0	20071	400	56760513	1	20070	398	56760515	1	20070	399	56760514	0	20071	400	56760513	0	20071	379	56760534	0	20071	385	56760528	0	20071	384	56760529	1	20070	380	56760533	0.648992154188404	0.296820876203128	0.296820876203128	0.585882344299179	0.973856677081328
chr15	77613026	77633490	-	LINGO1	15	32250	0	20464	400	56760120	1	20463	398	56760122	1	20463	399	56760121	0	20464	400	56760120	0	20464	379	56760141	1	20463	384	56760136	0	20464	384	56760136	0	20464	381	56760139	0.648991914970247	0.296820751653286	0.296820751653286	0.585882422922657	0.973856677081328
chr15	66336190	66357685	-	TIPIN	15	32004	0	21495	400	56759089	0	21495	399	56759090	0	21495	400	56759089	2	21493	398	56759091	0	21495	379	56759110	0	21495	385	56759104	1	21494	383	56759106	0	21495	381	56759108	0.648991328980659	0.296820375879179	0.296820375879179	0.585882660134385	0.973856677081328
chr15	50241946	50266726	-	HDC	15	31711	0	24780	400	56755804	1	24779	398	56755806	1	24779	399	56755805	0	24780	400	56755804	0	24780	379	56755825	1	24779	384	56755820	0	24780	384	56755820	0	24780	381	56755823	0.64898978708157	0.29681983969931	0.29681983969931	0.585882998604433	0.973856677081328
chr15	44402684	44428144	-	AC025043.1	15	31597	0	25460	400	56755124	1	25459	398	56755126	1	25459	399	56755125	0	25460	400	56755124	0	25460	379	56755145	1	25459	384	56755140	0	25460	384	56755140	0	25460	381	56755143	0.648989517613431	0.296819596886053	0.296819596886053	0.585883151883379	0.973856677081328
chr15	59644297	59673302	-	AC092755.1	15	31873	0	29005	400	56751579	1	29004	398	56751581	0	29005	400	56751579	1	29004	399	56751580	0	29005	379	56751600	0	29005	385	56751594	0	29005	384	56751595	1	29004	380	56751599	0.648988317440243	0.29681896083639	0.29681896083639	0.585883553398173	0.973856677081328
chr15	74337758	74367206	-	CYP11A1	15	32155	0	29448	400	56751136	0	29448	399	56751137	1	29447	399	56751137	1	29447	399	56751137	0	29448	379	56751157	0	29448	385	56751151	1	29447	383	56751153	0	29448	381	56751155	0.648988187772135	0.296818891714793	0.296818891714793	0.585883597032133	0.973856677081328
chr15	74843729	74874365	-	SCAMP2	15	32180	0	30636	400	56749948	1	30635	398	56749950	0	30636	400	56749948	1	30635	399	56749949	0	30636	379	56749969	1	30635	384	56749964	0	30636	384	56749964	0	30636	381	56749967	0.6489878585507	0.296818715913105	0.296818715913105	0.585883708009398	0.973856677081328
chr15	78506563	78537372	+	HYKK	15	32276	1	30808	399	56749776	1	30808	398	56749777	0	30809	400	56749775	0	30809	400	56749775	0	30809	379	56749796	1	30808	384	56749791	0	30809	384	56749791	0	30809	381	56749794	0.6489878127262	0.296818691538647	0.296818691538647	0.585883723396117	0.973856677081328
chr15	45235929	45280251	-	AC051619.4	15	31632	1	44321	399	56736263	1	44321	398	56736264	0	44322	400	56736262	0	44322	400	56736262	0	44322	379	56736283	0	44322	385	56736277	0	44322	384	56736278	1	44321	380	56736282	0.648985338628711	0.296817447699141	0.296817447699141	0.585884508588394	0.973856677081328
chr15	100601588	100651701	+	ASB7	15	32693	1	50112	399	56730472	0	50113	399	56730472	0	50113	400	56730471	1	50112	399	56730472	0	50113	379	56730492	1	50112	384	56730487	0	50113	384	56730487	0	50113	381	56730490	0.648984686774679	0.296817083348287	0.296817083348287	0.58588473859072	0.973856677081328
chr15	89689810	89743638	+	WDR93	15	32492	2	53826	398	56726758	0	53828	399	56726757	0	53828	400	56726756	0	53828	400	56726756	0	53828	379	56726777	0	53828	385	56726771	0	53828	384	56726772	1	53827	380	56726776	0.648984342447264	0.296816963527817	0.296816963527817	0.585884814229355	0.973856677081328
chr15	58879049	58934679	-	SLTM	15	31856	0	55630	400	56724954	2	55628	397	56724957	0	55630	400	56724954	0	55630	400	56724954	0	55630	379	56724975	0	55630	385	56724969	1	55629	383	56724971	0	55630	381	56724973	0.648984191991583	0.296816887130262	0.296816887130262	0.585884862456574	0.973856677081328
chr15	50423381	50514419	+	USP8	15	31719	0	91038	400	56689546	0	91038	399	56689547	2	91036	398	56689548	0	91038	400	56689546	0	91038	379	56689567	1	91037	384	56689562	0	91038	384	56689562	0	91038	381	56689565	0.648982443910442	0.296816097194096	0.296816097194096	0.585885361117303	0.973856677081328
chr15	56542951	56630592	-	AC090518.1	15	31816	0	87641	400	56692943	2	87639	397	56692946	0	87641	400	56692943	0	87641	400	56692943	0	87641	379	56692964	0	87641	385	56692958	1	87640	383	56692960	0	87641	381	56692962	0.648982550369109	0.296816051428323	0.296816051428323	0.585885390007757	0.973856677081328
chr15	99564699	99716466	+	MEF2A	15	32676	0	151767	400	56628817	1	151766	398	56628819	0	151767	400	56628817	1	151766	399	56628818	0	151767	379	56628838	1	151766	384	56628833	0	151767	384	56628833	0	151767	381	56628836	0.648981344732801	0.296815530222375	0.296815530222375	0.585885719028439	0.973856677081328
chr15	95637315	95764959	+	AC015574.1	15	32608	1	127643	399	56652941	3	127641	396	56652944	4	127640	396	56652944	4	127640	396	56652944	6	127638	373	56652967	3	127641	382	56652958	3	127641	381	56652959	2	127642	379	56652961	-0.200584917366945	0.258705637286766	-0.258705637286766	0.611010796914729	0.973856677081328
chr15	61638927	61692148	-	AC018618.1	15	31897	1	53220	399	56727364	2	53219	397	56727366	1	53220	399	56727364	3	53218	397	56727366	2	53219	377	56727386	0	53221	385	56727378	2	53219	382	56727381	1	53220	380	56727383	0.292828701847407	0.25234725298651	0.25234725298651	0.615427132513919	0.973856677081328
chr15	44287718	44415758	+	CASC4	15	31595	0	128040	400	56652544	4	128036	395	56652549	2	128038	398	56652546	1	128039	399	56652545	0	128040	379	56652565	3	128037	382	56652562	2	128038	382	56652562	0	128040	381	56652563	0.292823211474882	0.252341873798287	0.252341873798287	0.615430898111487	0.973856677081328
chr15	55611543	55744152	-	PRTG	15	31804	3	132606	397	56647978	2	132607	397	56647978	2	132607	398	56647977	0	132609	400	56647975	1	132608	378	56647997	1	132608	384	56647991	0	132609	384	56647991	3	132606	378	56647997	0.292823076900609	0.252341873187106	0.252341873187106	0.615430898539335	0.973856677081328
chr15	64214098	64382420	-	AC087632.2	15	31945	2	168320	398	56612264	3	168319	396	56612266	1	168321	399	56612263	1	168321	399	56612263	2	168320	377	56612285	1	168321	384	56612278	1	168321	383	56612279	1	168321	380	56612282	0.29282227670894	0.252340943508898	0.252340943508898	0.615431549347833	0.973856677081328
chr15	60488283	61230302	-	RORA	15	31883	3	742016	397	56038568	2	742017	397	56038568	0	742019	400	56038565	2	742017	398	56038567	1	742018	378	56038587	0	742019	385	56038580	1	742018	383	56038582	3	742016	378	56038587	0.292819976949185	0.252338687670999	0.252338687670999	0.615433128522502	0.973856677081328
chr15	87637687	87668488	+	AC103871.1	15	32452	1	30800	399	56749784	1	30800	398	56749785	0	30801	400	56749783	0	30801	400	56749783	2	30799	377	56749806	1	30800	384	56749799	0	30801	384	56749799	0	30801	381	56749802	-0.450950474029084	0.249024724646006	-0.249024724646006	0.617762637457293	0.973856677081328
chr15	72340923	72377014	-	HEXA	15	32108	0	36091	400	56744493	1	36090	398	56744495	0	36091	400	56744493	1	36090	399	56744494	0	36091	379	56744514	1	36090	384	56744509	2	36089	382	56744511	0	36091	381	56744512	-0.450949284327827	0.24902413036034	-0.24902413036034	0.617763056935477	0.973856677081328
chr15	68778534	68821895	-	ANP32A	15	32047	0	43361	400	56737223	2	43359	397	56737226	0	43361	400	56737223	0	43361	400	56737223	0	43361	379	56737244	1	43360	384	56737239	1	43360	383	56737240	1	43360	380	56737243	-0.450948122946725	0.249023565484094	-0.249023565484094	0.617763455655519	0.973856677081328
chr15	72284726	72376981	-	AC009690.1	15	32107	0	92255	400	56688329	1	92254	398	56688331	0	92255	400	56688329	1	92254	399	56688330	0	92255	379	56688350	1	92254	384	56688345	2	92253	382	56688347	0	92255	381	56688348	-0.450945067482042	0.249021905634436	-0.249021905634436	0.617764627269969	0.973856677081328
chr15	67064601	67195169	+	SMAD3	15	32026	1	130567	399	56650017	1	130567	398	56650018	0	130568	400	56650016	0	130568	400	56650016	1	130567	378	56650038	1	130567	384	56650032	1	130567	383	56650033	0	130568	381	56650035	-0.450944272515894	0.249021694762632	-0.249021694762632	0.617764776115397	0.973856677081328
chr15	80403381	80597933	+	ARNT2	15	32317	2	194550	398	56586034	0	194552	399	56586033	0	194552	400	56586032	0	194552	400	56586032	0	194552	379	56586053	1	194551	384	56586048	1	194551	383	56586049	1	194551	380	56586052	-0.450943643157441	0.249021322437329	-0.249021322437329	0.617765038924167	0.973856677081328
chr15	28111039	28323179	-	HERC2	15	31260	3	212137	397	56568447	3	212137	396	56568448	4	212136	396	56568448	4	212136	396	56568448	1	212139	378	56568466	4	212136	381	56568463	2	212138	382	56568462	4	212136	377	56568467	0.19797456782324	0.241023307928117	0.241023307928117	0.623468002895664	0.978573691501455
chr15	58409568	58568873	+	LIPC	15	31842	2	159303	398	56621281	6	159299	393	56621286	6	159299	394	56621285	3	159302	397	56621282	7	159298	372	56621307	2	159303	383	56621296	6	159299	378	56621301	4	159301	377	56621302	-0.157809310240953	0.221281054225983	-0.221281054225983	0.638065548185974	0.980173329620666
chr15	33967496	34067458	+	CHRM5	15	31356	1	99961	399	56680623	2	99960	397	56680625	2	99960	398	56680624	3	99959	397	56680625	2	99960	377	56680645	0	99962	385	56680637	3	99959	381	56680641	1	99961	380	56680642	0.244006099081959	0.205096374018467	0.205096374018467	0.650638270103677	0.980173329620666
chr15	51413096	51498833	+	AC066613.2	15	31740	5	85732	395	56694852	8	85729	391	56694856	8	85729	392	56694855	4	85733	396	56694851	4	85733	375	56694872	4	85733	381	56694866	5	85732	379	56694868	8	85729	373	56694874	0.131528880072791	0.195135721456609	0.195135721456609	0.658676137148968	0.980173329620666
chr15	43329656	43352550	+	ADAL	15	31567	2	22892	398	56757692	1	22893	398	56757692	0	22894	400	56757690	0	22894	400	56757690	2	22892	377	56757713	0	22894	385	56757705	1	22893	383	56757707	1	22893	380	56757710	-0.333199394451164	0.192052650862024	-0.192052650862024	0.661213676965467	0.980173329620666
chr15	40038241	40065705	+	SRP14-AS1	15	31440	1	27463	399	56753121	1	27463	398	56753122	1	27463	399	56753121	0	27464	400	56753120	1	27463	378	56753142	2	27462	383	56753137	1	27463	383	56753137	0	27464	381	56753139	-0.333197577282528	0.192051738835289	-0.192051738835289	0.661214431196493	0.980173329620666
chr15	95078480	95151534	-	AC087636.1	15	32601	2	73052	398	56707532	0	73054	399	56707531	1	73053	399	56707531	0	73054	400	56707530	1	73053	378	56707552	0	73054	385	56707545	2	73052	382	56707548	1	73053	380	56707550	-0.33319189658505	0.192048892437015	-0.192048892437015	0.661216785134518	0.980173329620666
chr15	44562695	44664662	-	SPG11	15	31603	0	101967	400	56678617	1	101966	398	56678619	1	101966	399	56678618	1	101966	399	56678618	0	101967	379	56678638	3	101964	382	56678635	0	101967	384	56678633	1	101966	380	56678637	-0.3331909263734	0.19204857465229	-0.19204857465229	0.661217047940053	0.980173329620666
chr15	90387241	90502239	+	IQGAP1	15	32526	1	114997	399	56665587	1	114997	398	56665588	1	114997	399	56665587	0	114998	400	56665586	0	114998	379	56665607	0	114998	385	56665601	3	114995	381	56665605	1	114997	380	56665606	-0.33319064861811	0.192048338140012	-0.192048338140012	0.661217243534065	0.980173329620666
chr15	68053178	68193846	+	PIAS1	15	32038	4	140664	396	56639920	2	140666	397	56639919	7	140661	393	56639923	4	140664	396	56639920	4	140664	375	56639941	3	140665	382	56639934	4	140664	380	56639936	3	140665	378	56639938	0.150886620190057	0.173737705306849	0.173737705306849	0.67681113160842	0.980173329620666
chr15	87859750	88257747	-	NTRK3	15	32453	3	397994	397	56382590	3	397994	396	56382591	2	397995	398	56382589	1	397996	399	56382588	0	397997	379	56382608	2	397995	383	56382604	4	397993	380	56382607	1	397996	380	56382607	0.207606626284244	0.170008335204329	0.170008335204329	0.680104400026866	0.980173329620666
chr15	81633425	81864728	-	AC104041.1	15	32348	2	231301	398	56549283	2	231301	397	56549284	0	231303	400	56549281	0	231303	400	56549281	1	231302	378	56549303	4	231299	381	56549300	0	231303	384	56549297	0	231303	381	56549300	-0.268680224999946	0.161077728189412	-0.161077728189412	0.688166210970645	0.980173329620666
chr15	65895078	66254747	-	MEGF11	15	31999	3	359666	397	56420918	0	359669	399	56420916	1	359668	399	56420916	0	359669	400	56420915	2	359667	377	56420938	1	359668	384	56420931	0	359669	384	56420931	2	359667	379	56420936	-0.26867983996151	0.161077466778806	-0.161077466778806	0.688166450709342	0.980173329620666
chr15	79310111	79322840	+	TMED3	15	32295	1	12728	399	56767856	1	12728	398	56767857	1	12728	399	56767856	0	12729	400	56767855	1	12728	378	56767877	1	12728	384	56767871	0	12729	384	56767871	0	12729	381	56767874	0.361288972614622	0.159357429423835	0.159357429423835	0.689748806014451	0.980173329620666
chr15	59638061	59658515	-	GTF2A2	15	31872	1	20453	399	56760131	1	20453	398	56760132	0	20454	400	56760130	1	20453	399	56760131	0	20454	379	56760151	1	20453	384	56760146	0	20454	384	56760146	1	20453	380	56760150	0.36128155433885	0.15935357962735	0.15935357962735	0.689752358732109	0.980173329620666
chr15	60347133	60398986	-	ANXA2	15	31880	1	51852	399	56728732	1	51852	398	56728733	1	51852	399	56728732	0	51853	400	56728731	1	51852	378	56728753	1	51852	384	56728747	0	51853	384	56728747	0	51853	381	56728750	0.36127415262882	0.159350037676631	0.159350037676631	0.689755627403606	0.980173329620666
chr15	80195480	80253213	-	CTXND1	15	32314	2	57731	398	56722853	1	57732	398	56722853	0	57733	400	56722851	0	57733	400	56722851	1	57732	378	56722873	1	57732	384	56722867	0	57733	384	56722867	0	57733	381	56722870	0.361273661542709	0.159349766472587	0.159349766472587	0.689755877684637	0.980173329620666
chr15	101175726	101253048	-	CHSY1	15	32710	0	77322	400	56703262	1	77321	398	56703264	2	77320	398	56703264	0	77322	400	56703262	1	77321	378	56703284	0	77322	385	56703277	0	77322	384	56703278	1	77321	380	56703282	0.36127256437044	0.159349316527369	0.159349316527369	0.689756292917755	0.980173329620666
chr15	75527178	75602184	-	AC105036.3	15	32206	2	75004	398	56705580	0	75006	399	56705579	1	75005	399	56705579	0	75006	400	56705578	0	75006	379	56705599	0	75006	385	56705593	2	75004	382	56705596	0	75006	381	56705597	0.361272664218527	0.159349310022662	0.159349310022662	0.689756298920645	0.980173329620666
chr15	57590903	57685364	+	MYZAP	15	31834	0	94461	400	56686123	1	94460	398	56686125	1	94460	399	56686124	1	94460	399	56686124	1	94460	378	56686145	1	94460	384	56686139	0	94461	384	56686139	0	94461	381	56686142	0.361271977632557	0.159348827175563	0.159348827175563	0.689756744518116	0.980173329620666
chr15	57590907	57714745	+	GCOM1	15	31835	0	123838	400	56656746	1	123837	398	56656748	1	123837	399	56656747	1	123837	399	56656747	1	123837	378	56656768	1	123837	384	56656762	0	123838	384	56656762	0	123838	381	56656765	0.361271349639355	0.159348754328676	0.159348754328676	0.68975681174524	0.980173329620666
chr15	31475397	31656339	-	OTUD7A	15	31321	0	180942	400	56599642	1	180941	398	56599644	2	180940	398	56599644	0	180942	400	56599642	0	180942	379	56599663	0	180942	385	56599657	2	180940	382	56599660	0	180942	381	56599661	0.361270712218479	0.159348287750618	0.159348287750618	0.689757242329615	0.980173329620666
chr15	31965430	32168880	+	CHRNA7	15	31323	0	203450	400	56577134	0	203450	399	56577135	1	203449	399	56577135	2	203448	398	56577136	0	203450	379	56577155	1	203449	384	56577150	0	203450	384	56577150	1	203449	380	56577154	0.361270559240493	0.159348194109043	0.159348194109043	0.689757328747395	0.980173329620666
chr15	70047789	70098917	-	TLE3	15	32071	2	51126	398	56729458	2	51126	397	56729459	5	51123	395	56729461	1	51127	399	56729457	2	51126	377	56729479	0	51128	385	56729471	1	51127	383	56729473	5	51123	376	56729480	0.179416157186999	0.142998865674599	0.142998865674599	0.705317749074699	0.980173329620666
chr15	65327126	65379002	-	IGDCC3	15	31984	3	51873	397	56728711	1	51875	398	56728710	0	51876	400	56728708	1	51875	399	56728709	0	51876	379	56728729	2	51874	383	56728725	3	51873	381	56728727	1	51875	380	56728728	-0.227891195442519	0.14181071294297	-0.14181071294297	0.706487513131204	0.980173329620666
chr15	93588866	93760799	+	AC110023.1	15	32587	2	171931	398	56608653	2	171931	397	56608654	1	171932	399	56608652	0	171933	400	56608651	1	171932	378	56608673	2	171931	383	56608668	3	171930	381	56608670	0	171933	381	56608670	-0.227887830861264	0.141808882501209	-0.141808882501209	0.706489319553381	0.980173329620666
chr15	97233245	97432086	+	LINC02253	15	32633	1	198840	399	56581744	2	198839	397	56581746	0	198841	400	56581743	2	198839	398	56581745	1	198840	378	56581765	2	198839	383	56581760	2	198839	382	56581761	1	198840	380	56581763	-0.227887634238129	0.141808785105241	-0.141808785105241	0.706489415671665	0.980173329620666
chr15	47183100	47774221	+	SEMA6D	15	31661	20	591101	380	56189483	16	591105	383	56189480	14	591107	386	56189477	18	591103	382	56189481	17	591104	362	56189501	14	591107	371	56189492	21	591100	363	56189500	17	591104	364	56189499	-0.0620842191947868	0.12621968278836	-0.12621968278836	0.722384260229848	0.980173329620666
chr15	49620047	49656232	+	DTWD1	15	31706	1	36184	399	56744400	0	36185	399	56744400	1	36184	399	56744400	2	36183	398	56744401	1	36184	378	56744421	2	36183	383	56744416	0	36185	384	56744415	0	36185	381	56744418	0.243464874200611	0.102320086298278	0.102320086298278	0.749063006333379	0.980173329620666
chr15	65442462	65518273	-	DPP8	15	31986	0	75811	400	56704773	1	75810	398	56704775	0	75811	400	56704773	3	75808	397	56704776	0	75811	379	56704794	1	75810	384	56704789	0	75811	384	56704789	2	75809	379	56704794	0.243461262592866	0.102318415374612	0.102318415374612	0.749064986353744	0.980173329620666
chr15	89834307	89913882	-	ARPIN-AP3S2	15	32499	2	79573	398	56701011	0	79575	399	56701010	0	79575	400	56701009	2	79573	398	56701011	1	79574	378	56701031	0	79575	385	56701024	2	79573	382	56701027	0	79575	381	56701028	0.243461106584559	0.102318411009037	0.102318411009037	0.74906499152691	0.980173329620666
chr15	95989581	96300990	+	AC012409.2	15	32610	1	311408	399	56469176	3	311406	396	56469179	4	311405	396	56469179	5	311404	395	56469180	2	311407	377	56469198	0	311409	385	56469190	4	311405	380	56469195	5	311404	376	56469199	0.123233945006394	0.0900442014826695	0.0900442014826695	0.764120970117683	0.980173329620666
chr15	48408312	48646709	-	FBN1	15	31681	7	238390	393	56542194	0	238397	399	56542188	3	238394	397	56542190	4	238393	396	56542191	3	238394	376	56542211	4	238393	381	56542206	2	238395	382	56542205	3	238394	378	56542209	0.110302769584987	0.0781434003874892	0.0781434003874892	0.779829362822382	0.980173329620666
chr15	21408963	21441059	-	POTEB3	15	31083	2	32094	398	56748490	1	32095	398	56748490	1	32095	399	56748489	1	32095	399	56748489	1	32095	378	56748510	0	32096	385	56748503	2	32094	382	56748506	1	32095	380	56748508	0.178898866448911	0.07129265225376	0.07129265225376	0.789463895178544	0.980173329620666
chr15	67403618	67522636	-	IQCH-AS1	15	32030	0	119018	400	56661566	1	119017	398	56661568	2	119016	398	56661568	2	119016	398	56661568	1	119017	378	56661588	2	119016	383	56661583	1	119017	383	56661583	0	119018	381	56661585	0.178893177119364	0.0712899855570868	0.0712899855570868	0.789467740074987	0.980173329620666
