chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr8	33603855	34038485	+	AF279873.3	8	38297	0	434630	3919	1810607904	0	434630	3998	1810607825	0	434630	4533	1810607290	0	434630	3086	1810608737	0	434630	5820	1810606003	1	434629	4066	1810607757	0	434630	2295	1810609528	0	434630	1255	1810610568	-12.4500606251259	1.53673560416792	-1.53673560416792	0.215104358701649	0.377862372237046
chr8	95609663	95811254	+	C8orf37-AS1	8	39636	0	201591	3919	1810840943	0	201591	3998	1810840864	0	201591	4533	1810840329	0	201591	3086	1810841776	0	201591	5820	1810839042	1	201590	4066	1810840796	0	201591	2295	1810842567	0	201591	1255	1810843607	-12.450064903436	1.53673560358584	-1.53673560358584	0.215104358788524	0.377862372237046
chr15	26970392	27481337	+	GABRG3	15	63450	0	510945	3919	1810531589	0	510945	3998	1810531510	0	510945	4533	1810530975	0	510945	3086	1810532422	0	510945	5820	1810529688	1	510944	4066	1810531442	0	510945	2295	1810533213	0	510945	1255	1810534253	-12.4500600722795	1.5367356010247	-1.5367356010247	0.215104359170772	0.377862372237046
chr22	24431118	24442356	+	ADORA2A	22	87009	0	11238	3919	1811031296	0	11238	3998	1811031217	0	11238	4533	1811030682	0	11238	3086	1811032129	1	11237	5819	1811029396	0	11238	4067	1811031148	0	11238	2295	1811032920	0	11238	1255	1811033960	-11.4502000430623	1.5367355911294	-1.5367355911294	0.21510436064764	0.377862372237046
chr20	46173738	46309498	-	CDH22	20	84381	0	135760	3919	1810906774	0	135760	3998	1810906695	0	135760	4533	1810906160	0	135760	3086	1810907607	0	135760	5820	1810904873	0	135760	4067	1810906626	0	135760	2295	1810908398	1	135759	1254	1810909439	-12.4500687724031	1.53673556796275	-1.53673556796275	0.215104364105248	0.377862372237046
chr1	151281311	151291903	+	ZNF687	1	4931	0	10592	3919	1811031942	0	10592	3998	1811031863	0	10592	4533	1811031328	0	10592	3086	1811032775	0	10592	5820	1811030041	1	10591	4066	1811031795	0	10592	2295	1811033566	0	10592	1255	1811034606	-11.4502087682307	1.53673555713613	-1.53673555713613	0.215104365721116	0.377862372237046
chr4	139664767	139740745	+	MGST2	4	22980	0	75978	3919	1810966556	0	75978	3998	1810966477	0	75978	4533	1810965942	0	75978	3086	1810967389	0	75978	5820	1810964655	0	75978	4067	1810966408	1	75977	2294	1810968181	0	75978	1255	1810969220	-12.4500780945017	1.53673555247951	-1.53673555247951	0.215104366416112	0.377862372237046
chr12	78863811	79452008	+	SYT1	12	56055	0	588197	3919	1810454337	0	588197	3998	1810454258	0	588197	4533	1810453723	0	588197	3086	1810455170	0	588197	5820	1810452436	1	588196	4066	1810454190	0	588197	2295	1810455961	0	588197	1255	1810457001	-12.4500596587286	1.53673555119894	-1.53673555119894	0.215104366607236	0.377862372237046
chr17	32594202	32878144	-	MYO1D	17	72274	0	283942	3919	1810758592	0	283942	3998	1810758513	0	283942	4533	1810757978	0	283942	3086	1810759425	0	283942	5820	1810756691	1	283941	4066	1810758445	0	283942	2295	1810760216	0	283942	1255	1810761256	-12.4500625892904	1.5367355417693	-1.5367355417693	0.215104368014605	0.377862372237046
chr12	117453011	117969223	-	KSR2	12	57138	0	516212	3919	1810526322	0	516212	3998	1810526243	0	516212	4533	1810525708	0	516212	3086	1810527155	0	516212	5820	1810524421	1	516211	4066	1810526175	0	516212	2295	1810527946	0	516212	1255	1810528986	-12.4500600401488	1.53673553769477	-1.53673553769477	0.215104368622727	0.377862372237046
chr18	21241357	21522821	+	GREB1L	18	76034	0	281464	3919	1810761070	0	281464	3998	1810760991	0	281464	4533	1810760456	0	281464	3086	1810761903	0	281464	5820	1810759169	0	281464	4067	1810760922	0	281464	2295	1810762694	1	281463	1254	1810763735	-12.4500626391321	1.53673553606495	-1.53673553606495	0.215104368865976	0.377862372237046
chr2	176636735	176819180	+	LINC01117	2	12836	0	182445	3919	1810860089	0	182445	3998	1810860010	0	182445	4533	1810859475	0	182445	3086	1810860922	0	182445	5820	1810858188	0	182445	4067	1810859941	1	182444	2294	1810861714	0	182445	1255	1810862753	-12.4500657407512	1.53673547552899	-1.53673547552899	0.215104377900933	0.377862372237046
chr4	34120841	34336351	-	LINC02484	4	20798	0	215510	3919	1810827024	0	215510	3998	1810826945	0	215510	4533	1810826410	0	215510	3086	1810827857	0	215510	5820	1810825123	1	215509	4066	1810826877	0	215510	2295	1810828648	0	215510	1255	1810829688	-12.4500643881061	1.5367354467744	-1.5367354467744	0.215104382192538	0.377862372237046
chr6	114055585	114344045	-	HS3ST5	6	31644	0	288460	3919	1810754074	0	288460	3998	1810753995	0	288460	4533	1810753460	0	288460	3086	1810754907	0	288460	5820	1810752173	0	288460	4067	1810753926	0	288460	2295	1810755698	1	288459	1254	1810756739	-12.4500625005299	1.53673544130288	-1.53673544130288	0.21510438300916	0.377862372237046
chr6	10746830	10759774	+	TMEM14B	6	28760	0	12944	3919	1811029590	0	12944	3998	1811029511	0	12944	4533	1811028976	0	12944	3086	1811030423	0	12944	5820	1811027689	1	12943	4066	1811029443	0	12944	2295	1811031214	0	12944	1255	1811032254	-11.4501811768922	1.53673543338664	-1.53673543338664	0.215104384190654	0.377862372237046
chr1	25819827	25832938	+	MTFR1L	1	1308	0	13111	3919	1811029423	0	13111	3998	1811029344	0	13111	4533	1811028809	0	13111	3086	1811030256	1	13110	5819	1811027523	0	13111	4067	1811029275	0	13111	2295	1811031047	0	13111	1255	1811032087	-11.4501795980853	1.53673543222249	-1.53673543222249	0.215104384364403	0.377862372237046
chr11	7250903	7469043	+	SYT9	11	48311	0	218140	3919	1810824394	0	218140	3998	1810824315	0	218140	4533	1810823780	0	218140	3086	1810825227	0	218140	5820	1810822493	1	218139	4066	1810824247	0	218140	2295	1810826018	0	218140	1255	1810827058	-12.4500642981217	1.53673542558681	-1.53673542558681	0.215104385354774	0.377862372237046
chr8	80264926	80484316	+	AC034114.2	8	39293	0	219390	3919	1810823144	0	219390	3998	1810823065	0	219390	4533	1810822530	0	219390	3086	1810823977	0	219390	5820	1810821243	1	219389	4066	1810822997	0	219390	2295	1810824768	0	219390	1255	1810825808	-12.4500642561014	1.53673540707678	-1.53673540707678	0.215104388117386	0.377862372237046
chr20	61974797	62066810	-	TAF4	20	84909	0	92013	3919	1810950521	0	92013	3998	1810950442	0	92013	4533	1810949907	0	92013	3086	1810951354	0	92013	5820	1810948620	0	92013	4067	1810950373	1	92012	2294	1810952146	0	92013	1255	1810953185	-12.4500744053032	1.53673539101146	-1.53673539101146	0.215104390515125	0.377862372237046
chr16	66719896	66731785	+	AC018557.1	16	69168	0	11889	3919	1811030645	0	11889	3998	1811030566	0	11889	4533	1811030031	0	11889	3086	1811031478	1	11888	5819	1811028745	0	11889	4067	1811030497	0	11889	2295	1811032269	0	11889	1255	1811033309	-11.4501922066243	1.53673538856674	-1.53673538856674	0.215104390879998	0.377862372237046
chr2	111194962	111206494	+	AC108463.2	2	11448	0	11532	3919	1811031002	0	11532	3998	1811030923	0	11532	4533	1811030388	0	11532	3086	1811031835	0	11532	5820	1811029101	1	11531	4066	1811030855	0	11532	2295	1811032626	0	11532	1255	1811033666	-11.4501963909776	1.53673538274597	-1.53673538274597	0.215104391748744	0.377862372237046
chr19	10221432	10232331	-	S1PR2	19	78394	0	10899	3919	1811031635	0	10899	3998	1811031556	0	10899	4533	1811031021	0	10899	3086	1811032468	1	10898	5819	1811029735	0	10899	4067	1811031487	0	10899	2295	1811033259	0	10899	1255	1811034299	-11.4502044944408	1.53673537960276	-1.53673537960276	0.215104392217867	0.377862372237046
chr13	26253128	26405238	+	CDK8	13	58073	0	152110	3919	1810890424	0	152110	3998	1810890345	0	152110	4533	1810889810	0	152110	3086	1810891257	0	152110	5820	1810888523	0	152110	4067	1810890276	1	152109	2294	1810892049	0	152110	1255	1810893088	-12.4500674989324	1.53673537238501	-1.53673537238501	0.215104393295112	0.377862372237046
chr10	10784437	10795980	-	SFTA1P	10	44423	0	11543	3919	1811030991	0	11543	3998	1811030912	0	11543	4533	1811030377	0	11543	3086	1811031824	0	11543	5820	1811029090	1	11542	4066	1811030844	0	11543	2295	1811032615	0	11543	1255	1811033655	-11.450196258068	1.53673532127868	-1.53673532127868	0.215104400922702	0.377862372237046
chr1	145727327	145738493	+	CD160	1	4570	0	11166	3919	1811031368	0	11166	3998	1811031289	0	11166	4533	1811030754	0	11166	3086	1811032201	1	11165	5819	1811029468	0	11166	4067	1811031220	0	11166	2295	1811032992	0	11166	1255	1811034032	-11.4502009658821	1.53673531429376	-1.53673531429376	0.215104401965198	0.377862372237046
chr17	31390674	31538211	+	RAB11FIP4	17	72202	0	147537	3919	1810894997	0	147537	3998	1810894918	0	147537	4533	1810894383	0	147537	3086	1810895830	0	147537	5820	1810893096	0	147537	4067	1810894849	1	147536	2294	1810896622	0	147537	1255	1810897661	-12.4500678266882	1.53673528938089	-1.53673528938089	0.215104405683431	0.377862372237046
chr19	14824250	14836285	-	OR7A5	19	78882	0	12035	3919	1811030499	0	12035	3998	1811030420	0	12035	4533	1811029885	0	12035	3086	1811031332	0	12035	5820	1811028598	1	12034	4066	1811030352	0	12035	2295	1811032123	0	12035	1255	1811033163	-11.4501905619004	1.53673528134823	-1.53673528134823	0.2151044068823	0.377862372237046
chrX	111774314	112083776	-	TRPC5	23	90560	0	309462	3919	1810733072	0	309462	3998	1810732993	0	309462	4533	1810732458	0	309462	3086	1810733905	0	309462	5820	1810731171	1	309461	4066	1810732925	0	309462	2295	1810734696	0	309462	1255	1810735736	-12.4500621221176	1.53673527622595	-1.53673527622595	0.215104407646797	0.377862372237046
chr1	156009085	156021917	-	SSR2	1	5451	0	12832	3919	1811029702	0	12832	3998	1811029623	0	12832	4533	1811029088	0	12832	3086	1811030535	0	12832	5820	1811027801	1	12831	4066	1811029555	0	12832	2295	1811031326	0	12832	1255	1811032366	-11.4501822614244	1.53673524991609	-1.53673524991609	0.215104411573529	0.377862372237046
chr9	101398088	101409937	+	ZNF189	9	42705	0	11849	3919	1811030685	0	11849	3998	1811030606	0	11849	4533	1811030071	0	11849	3086	1811031518	1	11848	5819	1811028785	0	11849	4067	1811030537	0	11849	2295	1811032309	0	11849	1255	1811033349	-11.4501926632972	1.53673523804173	-1.53673523804173	0.215104413345771	0.377862372237046
chr19	6738679	6751526	+	TRIP10	19	78097	0	12847	3919	1811029687	0	12847	3998	1811029608	0	12847	4533	1811029073	0	12847	3086	1811030520	1	12846	5819	1811027787	0	12847	4067	1811029539	0	12847	2295	1811031311	0	12847	1255	1811032351	-11.450182118907	1.53673522954341	-1.53673522954341	0.21510441461414	0.377862372237046
chr17	33935436	34157000	-	AC004147.4	17	72302	0	221564	3919	1810820970	0	221564	3998	1810820891	0	221564	4533	1810820356	0	221564	3086	1810821803	0	221564	5820	1810819069	0	221564	4067	1810820822	0	221564	2295	1810822594	1	221563	1254	1810823635	-12.4500641841403	1.53673518518917	-1.53673518518917	0.215104421233986	0.377862372237046
chr22	31281599	31293488	-	PIK3IP1	22	87414	0	11889	3919	1811030645	0	11889	3998	1811030566	0	11889	4533	1811030031	0	11889	3086	1811031478	0	11889	5820	1811028744	1	11888	4066	1811030498	0	11889	2295	1811032269	0	11889	1255	1811033309	-11.450192203035	1.53673517960124	-1.53673517960124	0.215104422067982	0.377862372237046
chr22	37972311	37985555	-	SOX10	22	87738	0	13244	3919	1811029290	0	13244	3998	1811029211	0	13244	4533	1811028676	0	13244	3086	1811030123	0	13244	5820	1811027389	1	13243	4066	1811029143	0	13244	2295	1811030914	0	13244	1255	1811031954	-11.4501783622607	1.53673516504932	-1.53673516504932	0.215104424239847	0.377862372237046
chr16	88662334	88673647	+	SNAI3-AS1	16	70251	0	11313	3919	1811031221	0	11313	3998	1811031142	0	11313	4533	1811030607	0	11313	3086	1811032054	0	11313	5820	1811029320	1	11312	4066	1811031074	0	11313	2295	1811032845	0	11313	1255	1811033885	-11.4501990908459	1.53673514747061	-1.53673514747061	0.215104426863461	0.377862372237046
chr1	74197234	74543982	+	FPGT-TNNI3K	1	3274	0	346748	3919	1810695786	0	346748	3998	1810695707	0	346748	4533	1810695172	0	346748	3086	1810696619	0	346748	5820	1810693885	0	346748	4067	1810695638	0	346748	2295	1810697410	1	346747	1254	1810698451	-12.4500615631354	1.53673513955437	-1.53673513955437	0.215104428044956	0.377862372237046
chr16	89922365	89934001	+	TUBB3	16	70405	0	11636	3919	1811030898	0	11636	3998	1811030819	0	11636	4533	1811030284	0	11636	3086	1811031731	0	11636	5820	1811028997	1	11635	4066	1811030751	0	11636	2295	1811032522	0	11636	1255	1811033562	-11.4501951444341	1.53673512802925	-1.53673512802925	0.215104429765073	0.377862372237046
chr4	7058894	7069064	-	GRPEL1	4	20401	0	10170	3919	1811032364	0	10170	3998	1811032285	0	10170	4533	1811031750	0	10170	3086	1811033197	0	10170	5820	1811030463	1	10169	4066	1811032217	0	10170	2295	1811033988	0	10170	1255	1811035028	-11.4502150689419	1.53673508693464	-1.53673508693464	0.215104435898421	0.377862372237046
chr2	49202125	49452896	-	AC009975.2	2	9848	0	250771	3919	1810791763	0	250771	3998	1810791684	0	250771	4533	1810791149	0	250771	3086	1810792596	0	250771	5820	1810789862	1	250770	4066	1810791616	0	250771	2295	1810793387	0	250771	1255	1810794427	-12.4500633386305	1.53673507878557	-1.53673507878557	0.215104437114666	0.377862372237046
chr3	4302360	4314402	+	SETMAR	3	14796	0	12042	3919	1811030492	0	12042	3998	1811030413	0	12042	4533	1811029878	0	12042	3086	1811031325	1	12041	5819	1811028592	0	12042	4067	1811030344	0	12042	2295	1811032116	0	12042	1255	1811033156	-11.4501904878389	1.53673507098574	-1.53673507098574	0.215104438278786	0.377862372237046
chr11	72226880	72239105	+	INPPL1	11	51001	0	12225	3919	1811030309	0	12225	3998	1811030230	0	12225	4533	1811029695	0	12225	3086	1811031142	1	12224	5819	1811028409	0	12225	4067	1811030161	0	12225	2295	1811031933	0	12225	1255	1811032973	-11.4501884885482	1.53673506947234	-1.53673506947234	0.21510443850466	0.377862372237046
chr19	53243332	53255846	-	ZNF677	19	82027	0	12514	3919	1811030020	0	12514	3998	1811029941	0	12514	4533	1811029406	0	12514	3086	1811030853	0	12514	5820	1811028119	1	12513	4066	1811029873	0	12514	2295	1811031644	0	12514	1255	1811032684	-11.4501854465207	1.53673504118342	-1.53673504118342	0.215104442726767	0.377862372237046
chr13	107163509	107868496	-	FAM155A	13	59466	0	704987	3919	1810337547	0	704987	3998	1810337468	0	704987	4533	1810336933	0	704987	3086	1810338380	0	704987	5820	1810335646	1	704986	4066	1810337400	0	704987	2295	1810339171	0	704987	1255	1810340211	-12.450059205555	1.53673501848243	-1.53673501848243	0.215104446114877	0.377862372237046
chr14	64534904	64546173	+	HSPA2	14	61339	0	11269	3919	1811031265	0	11269	3998	1811031186	0	11269	4533	1811030651	0	11269	3086	1811032098	1	11268	5819	1811029365	0	11269	4067	1811031117	0	11269	2295	1811032889	0	11269	1255	1811033929	-11.4501996493715	1.53673501149751	-1.53673501149751	0.215104447157373	0.377862372237046
chr3	40456291	40468587	+	RPL14	3	15759	0	12296	3919	1811030238	0	12296	3998	1811030159	0	12296	4533	1811029624	0	12296	3086	1811031071	0	12296	5820	1811028337	1	12295	4066	1811030091	0	12296	2295	1811031862	0	12296	1255	1811032902	-11.4501877251885	1.53673500881996	-1.53673500881996	0.215104447556996	0.377862372237046
chr2	68131237	68262230	-	AC017083.3	2	10267	0	130993	3919	1810911541	0	130993	3998	1810911462	0	130993	4533	1810910927	0	130993	3086	1810912374	0	130993	5820	1810909640	0	130993	4067	1810911393	1	130992	2294	1810913166	0	130993	1255	1810914205	-12.4500692035751	1.53673498041462	-1.53673498041462	0.215104451796478	0.377862372237046
chr1	20642656	20653193	-	PINK1-AS	1	1026	0	10537	3919	1811031997	0	10537	3998	1811031918	0	10537	4533	1811031383	0	10537	3086	1811032830	1	10536	5819	1811030097	0	10537	4067	1811031849	0	10537	2295	1811033621	0	10537	1255	1811034661	-11.4502095640473	1.53673497249838	-1.53673497249838	0.215104452977973	0.377862372237046
chr10	22320098	22331484	+	BMI1	10	44711	0	11386	3919	1811031148	0	11386	3998	1811031069	0	11386	4533	1811030534	0	11386	3086	1811031981	1	11385	5819	1811029248	0	11386	4067	1811031000	0	11386	2295	1811032772	0	11386	1255	1811033812	-11.4501981828057	1.53673496248666	-1.53673496248666	0.215104454472216	0.377862372237046
chr16	31179138	31191602	+	FUS	16	68383	0	12464	3919	1811030070	0	12464	3998	1811029991	0	12464	4533	1811029456	0	12464	3086	1811030903	0	12464	5820	1811028169	1	12463	4066	1811029923	0	12464	2295	1811031694	0	12464	1255	1811032734	-11.4501859621064	1.53673493082169	-1.53673493082169	0.215104459198196	0.377862372237046
chr8	2935353	4033100	-	CSMD1	8	37365	0	1097747	3919	1809944787	0	1097747	3998	1809944708	0	1097747	4533	1809944173	0	1097747	3086	1809945620	0	1097747	5820	1809942886	1	1097746	4066	1809944640	0	1097747	2295	1809946411	0	1097747	1255	1809947451	-12.4500583886989	1.53673492546659	-1.53673492546659	0.215104459997443	0.377862372237046
chr3	151872642	151884619	+	SUCNR1	3	18675	0	11977	3919	1811030557	0	11977	3998	1811030478	0	11977	4533	1811029943	0	11977	3086	1811031390	1	11976	5819	1811028657	0	11977	4067	1811030409	0	11977	2295	1811032181	0	11977	1255	1811033221	-11.4501912126749	1.53673492232338	-1.53673492232338	0.215104460466566	0.377862372237046
chr19	17323222	17335855	-	ANO8	19	79097	0	12633	3919	1811029901	0	12633	3998	1811029822	0	12633	4533	1811029287	0	12633	3086	1811030734	0	12633	5820	1811028000	1	12632	4066	1811029754	0	12633	2295	1811031525	0	12633	1255	1811032565	-11.4501842358407	1.53673490462825	-1.53673490462825	0.215104463107555	0.377862372237046
chr17	33931131	34080100	-	AC024610.2	17	72301	0	148969	3919	1810893565	0	148969	3998	1810893486	0	148969	4533	1810892951	0	148969	3086	1810894398	0	148969	5820	1810891664	0	148969	4067	1810893417	0	148969	2295	1810895189	1	148968	1254	1810896230	-12.4500677218745	1.53673487273045	-1.53673487273045	0.215104467868285	0.377862372237046
chr3	9932821	9944994	+	CRELD1	3	14967	0	12173	3919	1811030361	0	12173	3998	1811030282	0	12173	4533	1811029747	0	12173	3086	1811031194	0	12173	5820	1811028460	1	12172	4066	1811030214	0	12173	2295	1811031985	0	12173	1255	1811033025	-11.450189046876	1.53673484991305	-1.53673484991305	0.215104471273771	0.377862372237046
chr17	41825199	41837260	-	NT5C3B	17	72900	0	12061	3919	1811030473	0	12061	3998	1811030394	0	12061	4533	1811029859	0	12061	3086	1811031306	1	12060	5819	1811028573	0	12061	4067	1811030325	0	12061	2295	1811032097	0	12061	1255	1811033137	-11.4501902774409	1.53673484362662	-1.53673484362662	0.215104472212017	0.377862372237046
chr8	81148106	81159534	+	AC079209.1	8	39316	0	11428	3919	1811031106	0	11428	3998	1811031027	0	11428	4533	1811030492	0	11428	3086	1811031939	0	11428	5820	1811029205	1	11427	4066	1811030959	0	11428	2295	1811032730	0	11428	1255	1811033770	-11.4501976602053	1.53673483408056	-1.53673483408056	0.215104473636761	0.377862372237046
chr9	94165257	94179563	+	MIRLET7A1HG	9	42483	0	14306	3919	1811028228	0	14306	3998	1811028149	0	14306	4533	1811027614	0	14306	3086	1811029061	1	14305	5819	1811026328	0	14306	4067	1811028080	0	14306	2295	1811029852	0	14306	1255	1811030892	-11.450169351208	1.5367348321015	-1.5367348321015	0.215104473932135	0.377862372237046
chr11	63984852	63998420	+	OTUB1	11	50187	0	13568	3919	1811028966	0	13568	3998	1811028887	0	13568	4533	1811028352	0	13568	3086	1811029799	0	13568	5820	1811027065	1	13567	4066	1811028819	0	13568	2295	1811030590	0	13568	1255	1811031630	-11.4501754622524	1.53673481964506	-1.53673481964506	0.215104475791252	0.377862372237046
chr1	237041183	237833988	+	RYR2	1	8106	0	792805	3919	1810249729	0	792805	3998	1810249650	0	792805	4533	1810249115	0	792805	3086	1810250562	0	792805	5820	1810247828	1	792804	4066	1810249582	0	792805	2295	1810251353	0	792805	1255	1810252393	-12.450058952711	1.53673477482516	-1.53673477482516	0.215104482480599	0.377862372237046
chr3	10140787	10152082	+	VHL	3	14989	0	11295	3919	1811031239	0	11295	3998	1811031160	0	11295	4533	1811030625	0	11295	3086	1811032072	0	11295	5820	1811029338	1	11294	4066	1811031092	0	11295	2295	1811032863	0	11295	1255	1811033903	-11.4501993174071	1.53673474176321	-1.53673474176321	0.215104487415079	0.377862372237046
chr8	93213309	93421880	-	LINC00535	8	39553	0	208571	3919	1810833963	0	208571	3998	1810833884	0	208571	4533	1810833349	0	208571	3086	1810834796	0	208571	5820	1810832062	1	208570	4066	1810833816	0	208571	2295	1810835587	0	208571	1255	1810836627	-12.4500646364174	1.53673472243827	-1.53673472243827	0.215104490299317	0.377862372237046
chr10	106573662	107165534	-	SORCS1	10	46966	0	591872	3919	1810450662	0	591872	3998	1810450583	0	591872	4533	1810450048	0	591872	3086	1810451495	0	591872	5820	1810448761	1	591871	4066	1810450515	0	591872	2295	1810452286	0	591872	1255	1810453326	-12.4500596417437	1.53673470776994	-1.53673470776994	0.215104492488559	0.377862372237046
chr1	184386028	184629019	+	C1orf21	1	6581	0	242991	3919	1810799543	0	242991	3998	1810799464	0	242991	4533	1810798929	0	242991	3086	1810800376	0	242991	5820	1810797642	0	242991	4067	1810799395	1	242990	2294	1810801168	0	242991	1255	1810802207	-12.4500635439973	1.53673467750195	-1.53673467750195	0.21510449700604	0.377862372237046
chr11	27494897	27507769	-	LIN7C	11	48870	0	12872	3919	1811029662	0	12872	3998	1811029583	0	12872	4533	1811029048	0	12872	3086	1811030495	0	12872	5820	1811027761	1	12871	4066	1811029515	0	12872	2295	1811031286	0	12872	1255	1811032326	-11.4501818719232	1.5367346763378	-1.5367346763378	0.21510449717979	0.377862372237046
chr12	62643993	62936150	-	PPM1H	12	55644	0	292157	3919	1810750377	0	292157	3998	1810750298	0	292157	4533	1810749763	0	292157	3086	1810751210	0	292157	5820	1810748476	1	292156	4066	1810750230	0	292157	2295	1810752001	0	292157	1255	1810753041	-12.4500624299966	1.53673465445172	-1.53673465445172	0.215104500446277	0.377862372237046
chr12	56712427	56726286	-	NACA	12	55418	0	13859	3919	1811028675	0	13859	3998	1811028596	0	13859	4533	1811028061	0	13859	3086	1811029508	1	13858	5819	1811026775	0	13859	4067	1811028527	0	13859	2295	1811030299	0	13859	1255	1811031339	-11.4501729772789	1.53673465037718	-1.53673465037718	0.215104501054399	0.377862372237046
chr12	64758495	64977509	+	AC078815.1	12	55697	0	219014	3919	1810823520	0	219014	3998	1810823441	0	219014	4533	1810822906	0	219014	3086	1810824353	0	219014	5820	1810821619	0	219014	4067	1810823372	0	219014	2295	1810825144	1	219013	1254	1810826185	-12.4500642686644	1.53673464327585	-1.53673464327585	0.21510450211427	0.377862372237046
chr5	150400040	150413751	-	CD74	5	27453	0	13711	3919	1811028823	0	13711	3998	1811028744	0	13711	4533	1811028209	0	13711	3086	1811029656	0	13711	5820	1811026922	1	13710	4066	1811028676	0	13711	2295	1811030447	0	13711	1255	1811031487	-11.4501742259029	1.53673458227422	-1.53673458227422	0.215104511218734	0.377862372237046
chr4	173358899	173370813	-	SAP30-DT	4	23622	0	11914	3919	1811030620	0	11914	3998	1811030541	0	11914	4533	1811030006	0	11914	3086	1811031453	1	11913	5819	1811028720	0	11914	4067	1811030472	0	11914	2295	1811032244	0	11914	1255	1811033284	-11.4501919227624	1.53673457726836	-1.53673457726836	0.215104511965856	0.377862372237046
chr9	129812964	129825244	-	TOR1A	9	43581	0	12280	3919	1811030254	0	12280	3998	1811030175	0	12280	4533	1811029640	0	12280	3086	1811031087	1	12279	5819	1811028354	0	12280	4067	1811030106	0	12280	2295	1811031878	0	12280	1255	1811032918	-11.4501878993045	1.53673457016703	-1.53673457016703	0.215104513025727	0.377862372237046
chr19	45078257	45090537	+	GEMIN7	19	81010	0	12280	3919	1811030254	0	12280	3998	1811030175	0	12280	4533	1811029640	0	12280	3086	1811031087	1	12279	5819	1811028354	0	12280	4067	1811030106	0	12280	2295	1811031878	0	12280	1255	1811032918	-11.4501878993045	1.53673457016703	-1.53673457016703	0.215104513025727	0.377862372237046
chr3	49121113	49134050	-	LAMB2	3	16245	0	12937	3919	1811029597	0	12937	3998	1811029518	0	12937	4533	1811028983	0	12937	3086	1811030430	1	12936	5819	1811027697	0	12937	4067	1811029449	0	12937	2295	1811031221	0	12937	1255	1811032261	-11.4501812479786	1.53673456911929	-1.53673456911929	0.215104513182101	0.377862372237046
chr18	39207121	39536523	-	MIR924HG	18	76459	0	329402	3919	1810713132	0	329402	3998	1810713053	0	329402	4533	1810712518	0	329402	3086	1810713965	0	329402	5820	1810711231	0	329402	4067	1810712984	0	329402	2295	1810714756	1	329401	1254	1810715797	-12.4500618074207	1.53673452616204	-1.53673452616204	0.215104519593451	0.377862372237046
chr19	4659687	4671362	-	MYDGF	19	77929	0	11675	3919	1811030859	0	11675	3998	1811030780	0	11675	4533	1811030245	0	11675	3086	1811031692	0	11675	5820	1811028958	1	11674	4066	1811030712	0	11675	2295	1811032483	0	11675	1255	1811033523	-11.4501946827078	1.53673452266958	-1.53673452266958	0.215104520114699	0.377862372237046
chr6	121436498	121448812	+	GJA1	6	31750	0	12314	3919	1811030220	0	12314	3998	1811030141	0	12314	4533	1811029606	0	12314	3086	1811031053	1	12313	5819	1811028320	0	12314	4067	1811030072	0	12314	2295	1811031844	0	12314	1255	1811032884	-11.4501875376794	1.53673450346105	-1.53673450346105	0.215104522981563	0.377862372237046
chr4	163107784	163119965	+	AC022272.1	4	23467	0	12181	3919	1811030353	0	12181	3998	1811030274	0	12181	4533	1811029739	0	12181	3086	1811031186	1	12180	5819	1811028453	0	12181	4067	1811030205	0	12181	2295	1811031977	0	12181	1255	1811033017	-11.4501889637615	1.5367344992701	-1.5367344992701	0.215104523607061	0.377862372237046
chrX	65666653	65741931	+	MSN	23	89745	0	75278	3919	1810967256	0	75278	3998	1810967177	0	75278	4533	1810966642	0	75278	3086	1810968089	0	75278	5820	1810965355	0	75278	4067	1810967108	1	75277	2294	1810968881	0	75278	1255	1810969920	-12.4500782913528	1.53673449903727	-1.53673449903727	0.21510452364181	0.377862372237046
chr20	23626705	23638945	-	CST3	20	83512	0	12240	3919	1811030294	0	12240	3998	1811030215	0	12240	4533	1811029680	0	12240	3086	1811031127	0	12240	5820	1811028393	1	12239	4066	1811030147	0	12240	2295	1811031918	0	12240	1255	1811032958	-11.4501883236404	1.53673449298367	-1.53673449298367	0.215104524545307	0.377862372237046
chr19	45413433	45424566	-	ERCC1	19	81045	0	11133	3919	1811031401	0	11133	3998	1811031322	0	11133	4533	1811030787	0	11133	3086	1811032234	1	11132	5819	1811029501	0	11133	4067	1811031253	0	11133	2295	1811033025	0	11133	1255	1811034065	-11.4502013928271	1.53673447843175	-1.53673447843175	0.215104526717174	0.377862372237046
chr7	100679506	100690448	-	GIGYF1	7	35559	0	10942	3919	1811031592	0	10942	3998	1811031513	0	10942	4533	1811030978	0	10942	3086	1811032425	1	10941	5819	1811029692	0	10942	4067	1811031444	0	10942	2295	1811033216	0	10942	1255	1811034256	-11.4502039145416	1.53673444583546	-1.53673444583546	0.215104531582155	0.377862372237046
