testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeHSPC	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue
6795	chr15	63822797	63822798	+	(HERC1|15|63822797+)	15	-8.76007372551801	2.16152719505777	1.14438823807038	1.02730365036713	0.84331873994729	0.14822452229675	0.291006492846651	-1.24190010195998	18.4697073737625	-18.4697073737625	1.72626428104339e-05	4.88489058879834e-05
4105	chr9	86296527	86296528	+	(TUT7|9|86296527+)	9	-8.76008832870696	2.16154890908938	1.14437445227632	1.02732200619855	0.843337508790211	0.148258015198725	0.291004168239432	-0.930323005484127	18.4680522039998	-18.4680522039998	1.72776419400389e-05	4.88780349872342e-05
465	chr1	55186950	55186951	+	(USP24|1|55186950+)	1	-8.76010182956647	2.16152939985092	1.14437077575672	1.02728181971363	0.843291413464305	0.148208327001302	0.291037424922785	-0.614008695358616	18.4558594243135	-18.4558594243135	1.73885369290083e-05	4.91783614534545e-05
10341	chrX	136008004	136008005	-	(SLC9A6[WASIR1|X|136008004-])	23	-8.76005871528759	2.16157566928501	1.14435098273236	1.02732214291457	0.843362043036193	0.14826280375017	0.290985739098001	-1.10895604754878	18.4545097404625	-18.4545097404625	1.74008563562644e-05	4.91998083366562e-05
55	chr1	9923058	9923059	-	CTNNBIP1]1|9923058-[LZIC	1	-8.7600890077945	2.16166093796282	1.14430605434942	1.0272394787305	0.843285339697477	0.148265321771857	0.290909323170544	0.140252885887919	18.4465335728601	18.4465335728601	1.74738391462981e-05	4.93927186535359e-05
1925	chr3	141526613	141526614	-	(RASA2|3|141526613-)	3	-8.76012445370225	2.16145337044794	1.14434166436182	1.02723650331459	0.843246174252828	0.148161207183301	0.291079509466311	-0.387894250957841	18.4404497670475	-18.4404497670475	1.75297132661845e-05	4.95371766618945e-05
1540	chr3	16273948	16273949	-	(OXNAD1|3|16273948-)	3	-8.76010057108666	2.16159530644156	1.1443853059044	1.0273522732779	0.843369759637856	0.148303005776025	0.290993002618481	-0.895472518131567	18.4341109551024	-18.4341109551024	1.75881202991723e-05	4.96887119031282e-05
10361	chrX	154000441	154000442	+	(WASIR1[IL9R,VAMP7|X|154000441+])	23	-8.76013022695508	2.16151799000788	1.14437869531076	1.02734436004865	0.84334599331094	0.148306175465249	0.291027972931933	-0.362045223054027	18.432264664676	-18.432264664676	1.76051691065382e-05	4.97233541812721e-05
8875	chr19	7243927	7243928	-	[INSR|19|7243927-]	19	-8.76015735858289	2.16139574495077	1.14435518312343	1.0272737737367	0.843413299759099	0.148174810664882	0.29107680535417	-0.52602876751622	18.42226084508	-18.42226084508	1.76978343227052e-05	4.99714876173585e-05
4564	chr10	97472617	97472618	-	[MMS19|10|97472617-]	10	-8.76008614308435	2.16159728622129	1.14433204255386	1.02727739323352	0.843288226275301	0.148200963306724	0.291030449976116	-0.727715767715577	18.4145837980323	-18.4145837980323	1.77692788163597e-05	5.01595837892241e-05
5265	chr11	72891330	72891331	-	[FCHSD2|11|72891330-]	11	-8.76010530714726	2.16137929587548	1.14433779726427	1.02725041232762	0.843256864198307	0.148174460931802	0.291065166693535	-0.391112693115522	18.4049151400104	-18.4049151400104	1.78596700877165e-05	5.04010466914423e-05
867	chr1	179994810	179994811	+	[CEP350|1|179994810+]	1	-8.76011821626343	2.16157479637087	1.14437611552116	1.02734128933852	0.843296711016294	0.148207717804115	0.291043612930071	-0.585133201165167	18.3995368333999	-18.3995368333999	1.79101510923152e-05	5.05297798878246e-05
8987	chr19	13072223	13072224	+	[NFIX|19|13072223+]	19	-8.7601785288388	2.16139206822783	1.1444356277046	1.02736697197052	0.843395145766747	0.148198206603587	0.291084927992664	-0.350095558836316	18.3912257880438	-18.3912257880438	1.79884409263753e-05	5.07368787247316e-05
7748	chr17	29469529	29469530	+	[TAOK1|17|29469529+]	17	-8.76009538686248	2.16152638548005	1.14439499437554	1.0273134529765	0.843491255957675	0.148225459910611	0.291013838816462	-1.00236446798114	18.3714137966745	-18.3714137966745	1.81764587222633e-05	5.12532717716804e-05
903	chr1	199130300	199130301	-	LINC01221)1|199130300-(LINC02789	1	-8.76009214708022	2.16155760451337	1.1443669559714	1.02732839836014	0.843344184219787	0.14826402104758	0.291002573881344	-1.04921067208826	18.3648625519127	-18.3648625519127	1.82390640096619e-05	5.14158472000998e-05
2706	chr6	28232795	28232796	+	[ZSCAN9|6|28232795+]	6	-8.76017384613271	2.16140427553786	1.14436897295253	1.02728606191414	0.843510620110416	0.148185258800962	0.291079406537846	-0.469333849768071	18.3642640649341	-18.3642640649341	1.82447940834107e-05	5.14180469176535e-05
8756	chr19	2318101	2318102	+	LINGO3)19|2318101+(LSM7	19	-8.76012041562829	2.16154356895068	1.14438088230596	1.02735425092638	0.843384563219793	0.148307530685211	0.291016403519805	-0.420421289507289	18.3548939165194	-18.3548939165194	1.83347425363189e-05	5.16575279271172e-05
7105	chr16	13314345	13314346	-	SHISA9)16|13314345-(ERCC4	16	-8.76009189538073	2.16141486293824	1.14434667901199	1.02726327588002	0.843292914209936	0.148171462526445	0.291049155137539	-0.550659794452878	18.3501917193644	-18.3501917193644	1.83800488628982e-05	5.17711354630659e-05
2276	chr4	178968344	178968345	+	RNU1-45P)4|178968344+(LINC00290	4	-8.76005763954749	2.16145376408084	1.14433315643534	1.02727105516306	0.843292265726009	0.14821773730325	0.29102523948671	-0.406100678176894	18.3353608136531	-18.3353608136531	1.85236847828341e-05	5.21615715706371e-05
1620	chr3	47084254	47084255	-	[SETD2|3|47084254-]	3	-8.76011127833069	2.16156739097817	1.14438967444379	1.02734259804151	0.84336846063679	0.148280610932916	0.291005628788999	-0.91482235341078	18.3325976489577	-18.3325976489577	1.8550570120901e-05	5.22136529725753e-05
6006	chr12	68323737	68323738	-	[MDM1|12|68323737-]	12	-8.76005064487055	2.16155779073437	1.1443395871384	1.02730889646235	0.843327103634075	0.148232841278449	0.290988945486201	-1.83296442126008	18.3319110132288	-18.3319110132288	1.85572571017589e-05	5.22136529725753e-05
492	chr1	67318382	67318383	-	(IL12RB2|1|67318382-)	1	-8.76005064487233	2.1615577907342	1.14433958713826	1.02730889646231	0.843327103634148	0.148232841278466	0.290988945487179	-1.83296442126005	18.3319108155556	-18.3319108155556	1.85572590272187e-05	5.22136529725753e-05
1830	chr3	87507069	87507070	-	POU1F1]3|87507069-[RNU6-873P	3	-8.7600801379735	2.16154883101395	1.1443560438162	1.02731809679295	0.84333407058184	0.148239302809152	0.29100151612791	-1.54431081242805	18.3249101955444	-18.3249101955444	1.86255747464115e-05	5.2377503042681e-05
1400	chr2	192023571	192023572	-	(CAVIN2-AS1[TMEFF2|2|192023571-])	2	-8.76008013797439	2.16154883101407	1.14435604381621	1.02731809679289	0.843334070581829	0.148239302809154	0.291001516128685	-1.54431081242803	18.324909941759	-18.324909941759	1.86255772275379e-05	5.2377503042681e-05
5400	chr11	116956286	116956287	-	[SIK3|11|116956286-]	11	-8.76009680204917	2.16160513301414	1.14438614609234	1.02735567905313	0.843433505994841	0.148285118563278	0.29098855806256	-1.49941151405699	18.3141112024896	-18.3141112024896	1.87314527585469e-05	5.26609827485211e-05
10068	chr22	40295646	40295647	+	[TNRC6B|22|40295646+]	22	-8.76014589995786	2.16143423489661	1.14439074959775	1.02728867583755	0.843294173688151	0.148208646235099	0.291060476810661	-0.578764195958079	18.3094253083691	-18.3094253083691	1.87775831939074e-05	5.27763891283307e-05
7273	chr16	30574073	30574074	-	ZNF688]16|30574073-[ZNF785	16	-8.76011994989676	2.16154478316622	1.14438098612156	1.02734694805193	0.843365713023912	0.148276565196454	0.2910158543279	-0.753381770731874	18.2999913759995	-18.2999913759995	1.88708023044493e-05	5.30240449928642e-05
6011	chr12	68556887	68556888	+	LINC02384)12|68556887+[RAP1B	12	-8.7600976055708	2.16160303808005	1.14447132587833	1.0273549529743	0.843395063565184	0.148291684177829	0.290989505600796	-1.21565960943378	18.2915538807865	-18.2915538807865	1.89545691268167e-05	5.32450146266555e-05
8449	chr17	78327787	78327788	+	LINC01993)17|78327787+(SOCS3	17	-8.76011831225678	2.16180312397626	1.1444289735994	1.02741789234797	0.84339749042036	0.1482386789992	0.290930864298624	0.162458501884161	18.2752478278708	18.2752478278708	1.91175143813283e-05	5.36882236802481e-05
159	chr1	24806400	24806401	+	[CLIC4|1|24806400+]	1	-8.76010815845096	2.16142705800021	1.14445128839874	1.0273462086438	0.843424954859111	0.148181719525647	0.291050485002453	-0.423794683722016	18.2664446749259	-18.2664446749259	1.92060678384509e-05	5.39167372575932e-05
2774	chr6	30520649	30520650	-	LINC02569)6|30520649-[GNL1	6	-8.76010281169431	2.16158946479276	1.14438480643509	1.0273502486251	0.843367265559639	0.148276463360854	0.290995644794577	-1.81579819865177	18.2661276084837	-18.2661276084837	1.9209264977893e-05	5.39167372575932e-05
2623	chr6	13136182	13136183	+	[PHACTR1|6|13136182+]	6	-8.76015585746079	2.16145117083697	1.14437298236503	1.02730231623993	0.843348194818362	0.148213934511998	0.291058195506812	-0.737115820910013	18.2645875797607	-18.2645875797607	1.92248014639906e-05	5.39457692079781e-05
3309	chr6	56819337	56819338	-	[DST|6|56819337-]	6	-8.76014911943395	2.16142875063283	1.14436092751863	1.02728730187196	0.843340007030382	0.148207680767501	0.291063322126727	-0.514573203524252	18.2545507764444	-18.2545507764444	1.9326366834771e-05	5.42161217066165e-05
3290	chr6	45337943	45337944	+	(SUPT3H[RUNX2|6|45337943+])	6	-8.76014163073437	2.16143630320863	1.14435673545514	1.02730103020007	0.843510886517722	0.148181598409627	0.291073943176145	-0.336055938486259	18.2506284194533	-18.2506284194533	1.93662046530374e-05	5.43132111057647e-05
6257	chr13	48429098	48429099	+	(LPAR6[RB1|13|48429098+])	13	-8.76010201133413	2.16159155146507	1.14438498484837	1.02735097184365	0.843372571749372	0.148280884582205	0.290994700992047	-1.54501329373718	18.2434396902099	-18.2434396902099	1.94394319851243e-05	5.45038649018816e-05
6569	chr14	105823724	105823725	+	IGHG3)14|105823724+(IGHD	14	-8.76012988133918	2.16140983298956	1.14437067182903	1.0272808845547	0.843273243789626	0.148185347391924	0.291063217370014	-0.545148119803916	18.2344158550259	-18.2344158550259	1.9531746318302e-05	5.47479170951218e-05
2954	chr6	32368904	32368905	+	(TSBP1[TSBP1-AS1|6|32368904+])	6	-8.76015641961809	2.16134456322924	1.14437371920436	1.02724631849831	0.843345511147285	0.148194675732238	0.291093230027896	-0.262206151024115	18.2262022153009	-18.2262022153009	1.96161551195839e-05	5.49651894639725e-05
9906	chr22	23210132	23210133	-	(BCR|22|23210132-)	22	-8.76008368474324	2.16158048681866	1.14439424514164	1.02734701824643	0.843414091235093	0.148294143694185	0.290992326984529	-0.633528777092711	18.2258442267776	-18.2258442267776	1.96198423693117e-05	5.49651894639725e-05
8008	chr17	43092119	43092120	-	[BRCA1|17|43092119-]	17	-8.76007676343758	2.16156233398316	1.14435839116778	1.02732362907139	0.843340583129695	0.148290343400741	0.290995998692626	-0.579186541571964	18.2251175804995	-18.2251175804995	1.96273289021498e-05	5.49713379982562e-05
5783	chr12	50297113	50297114	+	RNU6-1093P)12|50297113+(FAM186A	12	-8.76009660080856	2.16160565768689	1.14438619095312	1.02735586089837	0.843404917784794	0.148286707712324	0.290988320754878	-1.59910556940617	18.2194079936016	-18.2194079936016	1.96862539137976e-05	5.51215109586334e-05
9824	chr21	41988190	41988191	-	[ZBTB21|21|41988190-]	21	-8.76009484905958	2.161610224839	1.14443254783005	1.02735744381574	0.843403861091143	0.148292366665142	0.290986255036026	-1.3728920256119	18.2163339201361	-18.2163339201361	1.97180530359109e-05	5.51956709612079e-05
67	chr1	10523227	10523228	-	(PEX14|1|10523227-)	1	-8.76009751697191	2.16153263945446	1.14439572174939	1.02736426771083	0.843480535507017	0.148247533276674	0.291012490683516	-0.623991664855058	18.2151307077147	-18.2151307077147	1.97305134664871e-05	5.52156718453309e-05
3738	chr7	142643439	142643440	-	TRBV20-1)7|142643439-(TRBV23-1	7	-8.76018657269577	2.16137109894482	1.14444015888867	1.02744546567985	0.843389434768315	0.148168158786485	0.291094412564167	-0.368484262077152	18.2133346588817	-18.2133346588817	1.97491280108375e-05	5.52528795520011e-05
3821	chr8	39091256	39091257	+	[ADAM9|8|39091256+]	8	-8.76009316107293	2.16158277454622	1.14437615945128	1.02734216028696	0.84335934916347	0.148270527379468	0.290994677015316	-1.54441859772874	18.211182792671	-18.211182792671	1.97714535375981e-05	5.52863515959392e-05
3512	chr7	7680118	7680119	+	(RPA3[UMAD1|7|7680118+])	7	-8.76009761445394	2.16160301492001	1.14438596499152	1.02735494494737	0.8433730507454	0.148294215346936	0.290989516075738	-1.27453015864337	18.2111555587035	-18.2111555587035	1.97717362513394e-05	5.52863515959392e-05
6418	chr14	49987417	49987418	-	[LINC01588|14|49987417-]	14	-8.76011146352372	2.16156690815409	1.14438287781853	1.02734243069859	0.843357634995891	0.148266294373833	0.29100584716966	-1.44091877159966	18.2039976755623	-18.2039976755623	1.98461826732554e-05	5.54547261779952e-05
8993	chr19	13172358	13172359	+	IER2]19|13172358+(CACNA1A	19	-8.76011146352374	2.16156690815443	1.14438287781856	1.02734243069854	0.843357634995868	0.148266294373774	0.29100584716941	-1.4409187715996	18.2039976022206	-18.2039976022206	1.9846183437533e-05	5.54547261779952e-05
8400	chr17	77190816	77190817	+	[SEC14L1|17|77190816+]	17	-8.76010314328177	2.16140948250268	1.14435010853837	1.02725542098412	0.843261964637137	0.148189422544669	0.291054591072443	-0.445944919659175	18.2038265326992	-18.2038265326992	1.98479661079887e-05	5.54547261779952e-05
10331	chrX	129691309	129691310	+	(WASIR1[IL9R,VAMP7|X|129691309+])	23	-8.76008437274177	2.1616375388817	1.1444283981109	1.027366910467	0.843387790494353	0.148322033483888	0.290973900931438	-1.11229435984731	18.2030308870599	-18.2030308870599	1.98562594357909e-05	5.54603255969635e-05
1330	chr2	161958573	161958574	-	(SLC4A10|2|161958573-)	2	-8.76008102004656	2.16148266291937	1.14436458675935	1.02732010544612	0.843339844144943	0.148234922488448	0.291023435490164	-0.44540993014522	18.2026099937502	-18.2026099937502	1.98606479804297e-05	5.54603255969635e-05
3023	chr6	32886595	32886596	-	TAP1]6|32886595-[HLA-DMB	6	-8.76012374744791	2.16141540596129	1.14442049299181	1.02726827735852	0.843412886293915	0.148170181022173	0.29105939030871	-0.545198051606076	18.2007673527114	-18.2007673527114	1.98798721905424e-05	5.54990895768221e-05
10255	chrX	54026587	54026588	-	[PHF8|X|54026587-]	23	-8.76010044366019	2.16158949225371	1.14438325053137	1.02734914476993	0.84336630083729	0.148288200993059	0.290994861681044	-1.13538389958245	18.1943005227949	-18.1943005227949	1.99474884529094e-05	5.56728936187057e-05
6088	chr12	110395254	110395255	+	(ANAPC7|12|110395254+)	12	-8.76010446296084	2.16108025092321	1.14443405774013	1.0273929706718	0.843317826492912	0.148255383150047	0.290921965598905	0.149644803626319	18.1927007029299	18.1927007029299	1.99642515618104e-05	5.57047126575574e-05
3525	chr7	13498967	13498968	+	RN7SKP228]7|13498967+(ETV1	7	-8.7601260034872	2.16148707244421	1.1443654217262	1.02734177740367	0.843316887417209	0.148219254297146	0.291036699470421	-0.907877914728554	18.1908139728475	-18.1908139728475	1.99840391388317e-05	5.57449512820043e-05
154	chr1	24661022	24661023	-	(SRRM1|1|24661022-)	1	-8.76004866104546	2.16153014049755	1.14432890179579	1.02734541005235	0.843310084120069	0.148236452557519	0.290997336115195	-0.727989918150587	18.18722356949	-18.18722356949	2.00217488750543e-05	5.58351482722319e-05
7227	chr16	29808297	29808298	-	(MAZ|16|29808297-)	16	-8.76016850697294	2.16137539499657	1.14435565232635	1.02726829849704	0.843379949103419	0.148194048799855	0.291087102365296	-0.343112877864969	18.1838937997818	-18.1838937997818	2.00567850836553e-05	5.59178431156766e-05
2783	chr6	30622235	30622236	-	(MRPS18B|6|30622235-)	6	-8.76013482354009	2.1615060064476	1.14437767072442	1.02732132241588	0.843331632527032	0.148269884895581	0.291033393130655	-0.49826072014504	18.1796392835677	-18.1796392835677	2.01016412197941e-05	5.60278639633005e-05
1020	chr2	6951696	6951697	+	[RNF144A|2|6951696+]	2	-8.76007846472797	2.161614313764	1.14437713799811	1.02735186378108	0.843371738038604	0.148287005280059	0.29097956209528	-1.93136528762046	18.1722108910326	-18.1722108910326	2.01802018473529e-05	5.62317427012613e-05
2976	chr6	32555357	32555358	+	RNU1-61P)6|32555357+(HLA-DRB1	6	-8.76006745260303	2.16156283034822	1.14435240520636	1.02731949380362	0.843393107928118	0.148244978584263	0.290992792612854	-1.31535994750542	18.1706348797306	-18.1706348797306	2.019690892896e-05	5.62632046001706e-05
3628	chr7	82594050	82594051	+	CACNA2D1-AS1]7|82594050+(PCLO	7	-8.76011601958947	2.16148459705819	1.14439296501212	1.02734038122223	0.843311302234424	0.1482132860022	0.291034244871779	-0.883220146905416	18.1651092928369	-18.1651092928369	2.02555947660388e-05	5.64115599006999e-05
1287	chr2	113726670	113726671	-	[SLC35F5|2|113726670-]	2	-8.76009778185242	2.16160257848136	1.14438592767566	1.02735479368314	0.843372864409996	0.148289942070192	0.290989713476763	-1.44234640575433	18.1551361121237	-18.1551361121237	2.03619513374775e-05	5.66925624480613e-05
5034	chr11	65494560	65494561	-	LINC02736]11|65494560-(MALAT1	11	-8.76018230029375	2.16138223650942	1.14436708869919	1.02743358129235	0.843366202699948	0.148174468511823	0.291089374954948	-0.414545565594987	18.1475663722958	-18.1475663722958	2.04430513621734e-05	5.69031129555888e-05
3444	chr6	143620958	143620959	-	(PHACTR2|6|143620958-)	6	-8.76012670314607	2.16131031622623	1.1443166216639	1.02735684990559	0.843300851529383	0.148175981849338	0.291094711084559	-0.21309764486381	18.1452792584896	-18.1452792584896	2.04676186214003e-05	5.69562341920993e-05
3609	chr7	50314045	50314046	+	[IKZF1|7|50314045+]	7	-8.76010862597199	2.16156261335526	1.14445499144075	1.02733882410504	0.843549220557897	0.148284722639184	0.291006323557684	-0.521953246991202	18.136223741807	-18.136223741807	2.05651809015439e-05	5.72123993586605e-05
9544	chr19	54438090	54438091	-	TTYH1)19|54438090-[LENG8-AS1	19	-8.76006786280839	2.16158008455563	1.14435852591483	1.02732879309162	0.843347295073393	0.148254545684178	0.290987286122476	-1.99778624509279	18.1330428528599	-18.1330428528599	2.05995619130261e-05	5.72927039230296e-05
10329	chrX	125400802	125400803	+	(WASIR1[IL9R,VAMP7|X|125400802+])	23	-8.76006741303284	2.16155559890654	1.14442643304967	1.02737983218239	0.843344922645107	0.148241407084318	0.290995143714368	-1.06652826602559	18.1156114405021	-18.1156114405021	2.07889992591692e-05	5.78041017944994e-05
1378	chr2	181317228	181317229	-	(LINC01934|2|181317228-)	2	-8.76008456060315	2.16163704908203	1.14438887498631	1.02736674071013	0.843387581379254	0.148309565064961	0.290974122467849	-1.76637652498717	18.1133900494315	-18.1133900494315	2.08132658110483e-05	5.78560891745168e-05
7843	chr17	32104856	32104857	-	LRRC37B)17|32104856-(RHOT1	17	-8.76011685219645	2.1614822152587	1.14435772627315	1.02730027967623	0.843355334207736	0.148212318397796	0.291035295689909	-0.886980646354146	18.1066449102946	-18.1066449102946	2.08871244745668e-05	5.80458665173353e-05
10385	chrX	154743544	154743545	+	(GAB3[IL9R,VAMP7|X|154743544+])	23	-8.7601178376043	2.16151491696246	1.14436946446357	1.02731800316486	0.843535695556588	0.148232670656068	0.291024927346217	-0.699867357457923	18.1036170432344	-18.1036170432344	2.09203649205181e-05	5.81226934459325e-05
708	chr1	153995358	153995359	+	(NUP210L|1|153995358+)	1	-8.76009447314698	2.16157939990733	1.14442562447106	1.02736186665946	0.84337453224509	0.148262942412832	0.290996209152243	-1.54186807990458	18.1018685039599	-18.1018685039599	2.09395848873584e-05	5.81473665688472e-05
6517	chr14	91797526	91797527	-	[TC2N|14|91797526-]	14	-8.76009870012661	2.16156868942171	1.14437504543159	1.02733734302325	0.843353392101018	0.14826299138275	0.291001092368078	-1.52476728985811	18.1017376424279	-18.1017376424279	2.09410240323837e-05	5.81473665688472e-05
2802	chr6	31222057	31222058	+	HCG27]6|31222057+(HLA-C	6	-8.76013344975189	2.1613661833774	1.14435616405501	1.02724688161072	0.843436145262993	0.148169729140518	0.291078653272244	-0.331207706382363	18.1012817667797	-18.1012817667797	2.09460382846194e-05	5.81473665688472e-05
549	chr1	99992301	99992302	-	(SLC35A3|1|99992301-)	1	-8.76018559434579	2.16136806124079	1.14436445992679	1.02738879879496	0.843361336937456	0.148222126734373	0.291095085779024	-0.243830567358021	18.0965971732512	-18.0965971732512	2.09976348457541e-05	5.82750282601373e-05
1844	chr3	108178850	108178851	+	(IFT57|3|108178850+)	3	-8.76010709928388	2.16146115683915	1.14434414043761	1.02728456032379	0.843293875716701	0.148196142749384	0.291038991557615	-0.892948183927629	18.0903221806511	-18.0903221806511	2.10669483453607e-05	5.84517786889976e-05
4703	chr11	9670114	9670115	+	[SWAP70|11|9670114+]	11	-8.76015425309529	2.16223436876585	1.14435393334002	1.02727355690697	0.843401308134769	0.148172134308813	0.291075016051252	-0.428625995023928	18.0743207412306	-18.0743207412306	2.12447423476592e-05	5.89293413905163e-05
9905	chr22	23209139	23209140	-	(BCR|22|23209139-)	22	-8.76007243319576	2.16156040694369	1.14435487566919	1.02734166700812	0.843337660715091	0.148243773206432	0.290995213059654	-1.56789369969087	18.0640946310014	-18.0640946310014	2.13591547001402e-05	5.92308860184346e-05
8159	chr17	59803104	59803105	-	(VMP1|17|59803104-)	17	-8.76014716232898	2.16144331065791	1.14436457031118	1.02733571151897	0.843345206628797	0.148211749613786	0.291057922554506	-0.540010240694576	18.0450411287602	-18.0450411287602	2.15739840280227e-05	5.98106608174806e-05
6421	chr14	50634915	50634916	+	(SAV1|14|50634915+)	14	-8.76007211469146	2.16157449201272	1.14435944031351	1.02732784978092	0.843345779992586	0.148254444425544	0.290990504376438	-1.79876278929254	18.0389499329031	-18.0389499329031	2.16431195079192e-05	5.99863194899319e-05
9261	chr19	41568099	41568100	+	[CEACAM21|19|41568099+]	19	-8.76010235550785	2.16146535881466	1.14445767512547	1.02728453763617	0.843294372639975	0.148205360235495	0.291036067113798	-0.657308324775316	18.0380391378421	-18.0380391378421	2.16534762049747e-05	5.99990159555288e-05
10191	chrX	41587785	41587786	+	(CASK|X|41587785+)	23	-8.76012422625043	2.16153363429867	1.14444058244229	1.02736408343112	0.843399010217922	0.148260984806516	0.291020896980908	-0.708757322672995	18.036281172419	-18.036281172419	2.1673480201323e-05	6.00384299550248e-05
8171	chr17	60330263	60330264	+	(USP32|17|60330263+)	17	-8.76013459475752	2.16222045036582	1.14441659780144	1.02727220998342	0.843277139833143	0.148191984761359	0.291063673474117	-0.396199603874094	18.0304631986655	-18.0304631986655	2.17398157776882e-05	6.02061333773995e-05
8514	chr17	80838536	80838537	-	(RPTOR|17|80838536-)	17	-8.76007350848381	2.16159675597728	1.14437999714972	1.02737348494646	0.843359399724392	0.14829201551697	0.290983681683651	-0.859820988367836	18.0263367560692	-18.0263367560692	2.17869884037158e-05	6.0320691774467e-05
1036	chr2	23953984	23953985	+	[UBXN2A|2|23953984+]	2	-8.76008071274647	2.16159571701488	1.14448737736339	1.02739461236649	0.843376305858847	0.148269894285271	0.290986376486553	-1.31244743914859	18.0227180994116	-18.0227180994116	2.1828440754712e-05	6.04109356011055e-05
6249	chr13	46248951	46248952	-	(LRRC63|13|46248951-)	13	-8.76009051352827	2.16149781285702	1.14438562596273	1.02729607259174	0.843316251671086	0.148265716253133	0.291021586341452	-0.40311471295661	18.0224762402941	-18.0224762402941	2.18312141169186e-05	6.04109356011055e-05
4939	chr11	65192915	65192916	+	[CAPN1|11|65192915+]	11	-8.7600942234315	2.16161185597426	1.14444609944735	1.02735800914597	0.843376825388677	0.148285176729738	0.290985517273883	-2.05160108190018	18.0193357316311	-18.0193357316311	2.18672580177826e-05	6.04945609290879e-05
2798	chr6	31100476	31100477	-	RNU6-1133P)6|31100476-[C6orf15	6	-8.76016255217823	2.16136123306752	1.14438003440843	1.02740042710209	0.843424817830397	0.148221941955104	0.291089785328344	-0.209211807767068	18.0164264596533	-18.0164264596533	2.19007013395611e-05	6.05709492852399e-05
5873	chr12	54971650	54971651	-	[TESPA1|12|54971650-]	12	-8.76009587964126	2.16160753790912	1.14439487046361	1.02735651256005	0.843428052622726	0.148293814312936	0.290987470331583	-1.17845655052789	18.0106879463419	-18.0106879463419	2.19668187199096e-05	6.0737639835619e-05
5958	chr12	57503629	57503630	+	[MARS1|12|57503629+]	12	-8.76006482297833	2.16161935818035	1.14436983124191	1.02734808319085	0.843392198294697	0.148301687110764	0.290973453369699	-1.07122022541155	18.009331461275	-18.009331461275	2.19824770052446e-05	6.07647608117298e-05
438	chr1	47377975	47377976	-	(CMPK1|1|47377975-)	1	-8.76009379672089	2.1616129684951	1.14438681604095	1.02735839473133	0.843397866504284	0.148301060457384	0.290985014082952	-1.17429112026595	18.0049455752596	-18.0049455752596	2.20331812951224e-05	6.08887170241373e-05
2600	chr6	2773763	2773764	-	(WRNIP1|6|2773763-)	6	-8.76008371651723	2.16158479849002	1.1444192323767	1.0273387680126	0.843356622989622	0.148267739419394	0.29099092783875	-1.49057588678292	18.0033853370696	-18.0033853370696	2.20512471962309e-05	6.0922435072991e-05
7255	chr16	30463318	30463319	-	SEPHS2]16|30463318-(ITGAL	16	-8.76006878795384	2.16160860729292	1.1444074436333	1.02736049126104	0.843364387091087	0.148292750973748	0.29097826415708	-1.08071763528145	17.9826046524104	-17.9826046524104	2.22932894330397e-05	6.15747648578612e-05
10290	chrX	85261404	85261405	+	(WASIR1[ZNF711,IL9R|X|85261404+])	23	-8.76010180962186	2.16149374930062	1.14438205951984	1.02729926275543	0.843310778503312	0.148235535555104	0.291026607555083	-0.616855656665495	17.9814682980068	-17.9814682980068	2.23066017860374e-05	6.15951566595844e-05
2764	chr6	30511038	30511039	+	HLA-E]6|30511038+[LINC02569	6	-8.76012342607719	2.16143834969814	1.14437262397292	1.02734318653163	0.843336709100458	0.148210721939633	0.291051784765141	-0.431461829733734	17.9671636999119	-17.9671636999119	2.24748643297135e-05	6.20432874454062e-05
510	chr1	84203529	84203530	-	(PRKACB|1|84203529-)	1	-8.76010547283593	2.16144027267418	1.14434577756123	1.02727277065257	0.843280967460294	0.148189671282564	0.291045287068416	-0.681772045912871	17.9629814710934	-17.9629814710934	2.25242996680919e-05	6.21632372348933e-05
7236	chr16	29932441	29932442	-	KCTD13]16|29932441-(TMEM219	16	-8.76014653373634	2.16140025793868	1.14438972312	1.02749327726777	0.843473805010596	0.148164891825586	0.291071791311328	-0.372535013129486	17.9610346327536	-17.9610346327536	2.25473491963779e-05	6.2210322298001e-05
6538	chr14	96869159	96869160	+	[VRK1|14|96869159+]	14	-8.76007023793211	2.1615792469254	1.14444730801726	1.02734044104996	0.843347788134343	0.148288893583788	0.290988336408464	-0.663992661307532	17.956694744993	-17.956694744993	2.25988164864743e-05	6.23357688957768e-05
3103	chr6	33062696	33062697	+	HLA-DOA)6|33062696+(HLA-DPA1	6	-8.7601447307954	2.16143881450786	1.14436143880003	1.02736207935068	0.84330184444114	0.148275787277718	0.291058597493219	-0.256649298853676	17.9536926292349	-17.9536926292349	2.26344880157603e-05	6.24175899940849e-05
3581	chr7	30365889	30365890	+	[ZNRF2|7|30365889+]	7	-8.76009987860519	2.1613436922029	1.14437799632272	1.027247404862	0.843326539988605	0.148149641412676	0.291075031155	-0.31013813150458	17.9466120721772	-17.9466120721772	2.27188443346904e-05	6.26335867698418e-05
