chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr12	51095221	51173912	-	TFCP2	12	54840	1	78690	13954	1810953808	2	78689	7259	1810960503	2	78689	14527	1810953235	1.16927098662899	4.79825498908758	4.79825498908758	0.028488577881879	0.0834018641380043
chr19	51123907	51136651	+	SIGLEC9	19	81770	0	12744	13955	1811019754	1	12743	7260	1811026449	1	12743	14528	1811019181	2.07343447468907	4.79657796258107	4.79657796258107	0.0285163238926096	0.0834377655050987
chr4	168496065	168928457	+	PALLD	4	23549	0	432392	13955	1810600106	1	432391	7260	1810606801	2	432390	14527	1810599534	-1.04563003104681	4.79648002411705	-4.79648002411705	0.028517945130632	0.0834377655050987
chr5	50398938	50429727	-	EMB	5	24908	0	30789	13955	1811001709	1	30788	7260	1811008404	2	30787	14527	1811001137	1.59679933154253	4.79583189100958	4.79583189100958	0.0285286765111212	0.083456166110086
chr19	13104901	13117649	-	TRMT1	19	78743	2	12746	13953	1811019752	0	12748	7261	1811026444	0	12748	14529	1811019176	2.07312063078446	4.79548041324597	4.79548041324597	0.0285344978167454	0.0834577544580487
chr19	2933217	2945971	-	ZNF77	19	77762	0	12754	13955	1811019744	1	12753	7260	1811026439	1	12753	14528	1811019171	2.07265004971858	4.79383574577514	4.79383574577514	0.0285617538464168	0.0835003664287042
chr1	148950936	148981746	+	PDE4DIP	1	4733	2	30808	13953	1811001690	0	30810	7261	1811008382	1	30809	14528	1811001115	1.59611746683409	4.79256961273495	4.79256961273495	0.0285827551273848	0.0835512514957748
chr7	151466873	151520183	-	RHEB	7	37096	2	53308	13953	1810979190	1	53309	7260	1810985883	1	53309	14528	1810978615	1.33552245785669	4.78804390446749	4.78804390446749	0.0286579543248946	0.0837499970687022
chr22	42584983	42615857	-	POLDIP3	22	88036	1	30873	13954	1811001625	1	30873	7260	1811008319	1	30873	14528	1811001051	1.59404226554632	4.78264519223012	4.78264519223012	0.0287479288322249	0.0839918111839026
chr1	219968599	220047505	-	EPRS1	1	7515	2	78904	13953	1810953594	1	78905	7260	1810960287	2	78904	14527	1810953020	1.16654232882003	4.77945692290086	4.77945692290086	0.0288012023532367	0.0841263026875937
chr19	38844728	38846499	-	AC008982.2	19	80380	1	1770	13954	1811030728	0	1771	7261	1811037421	0	1771	14529	1811030153	3.35392793221679	4.7775350875454	4.7775350875454	0.0288333643818045	0.0842096599768237
chr5	36151121	36182057	+	SKP2	5	24662	1	30935	13954	1811001563	1	30935	7260	1811008257	1	30935	14528	1811000989	1.59203601287311	4.77305540128145	4.77305540128145	0.0289084774504045	0.0843827324998283
chr3	63833869	63864805	-	THOC7	3	16835	2	30934	13953	1811001564	0	30936	7261	1811008256	1	30935	14528	1811000989	1.59203601322794	4.77305391721893	4.77305391721893	0.0289085023681305	0.0843827324998283
chr11	15966448	16477388	-	SOX6	11	48623	1	510939	13954	1810521559	1	510939	7260	1810528253	2	510938	14527	1810520986	-0.92488262663056	4.77245489123743	-4.77245489123743	0.0289185619686262	0.0843948387218033
chr1	74197234	74543982	+	FPGT-TNNI3K	1	3274	1	346747	13954	1810685751	0	346748	7261	1810692444	1	346747	14528	1810685177	-1.23034195964092	4.76754938159138	-4.76754938159138	0.0290010787498137	0.0845901030678732
chr17	75204719	75235691	+	NUP85	17	74751	3	30969	13952	1811001529	0	30972	7261	1811008220	0	30972	14529	1811000952	1.59087293265667	4.76749680330977	4.76749680330977	0.029001964508797	0.0845901030678732
chr3	172889356	173142235	-	SPATA16	3	19172	1	252878	13954	1810779620	0	252879	7261	1810786313	0	252879	14529	1810779045	-1.60777873459101	4.76739537913818	-4.76739537913818	0.0290036732286859	0.0845901030678732
chr2	89984921	89986702	+	IGKV2D-26	2	10922	0	1781	13955	1811030717	0	1781	7261	1811037411	1	1780	14528	1811030144	3.34829614314478	4.76666811550967	4.76666811550967	0.0290159287030087	0.0846152258211736
chr12	123707601	123709386	-	AC117503.1	12	57502	0	1785	13955	1811030713	0	1785	7261	1811037407	1	1784	14528	1811030140	3.34605227836527	4.7623381940648	4.7623381940648	0.0290890060362784	0.0847964050004974
chr4	142933194	143185861	-	AC104596.1	4	23046	1	252666	13954	1810779832	0	252667	7261	1810786525	0	252667	14529	1810779257	-1.60693991910352	4.7607029278297	-4.7607029278297	0.0291166547333082	0.0848557116998806
chr12	56285915	56316943	-	AC073896.1	12	55372	3	31025	13952	1811001473	0	31028	7261	1811008164	0	31028	14529	1811000896	1.58906638687854	4.75886839046143	4.75886839046143	0.0291477052356319	0.0849142526147372
chr3	46978665	47009701	+	NBEAL2	3	16062	1	31035	13954	1811001463	1	31035	7260	1811008157	1	31035	14528	1811000889	1.58880857878669	4.75763778958935	4.75763778958935	0.0291685531202879	0.0849536851720994
chr4	118684391	118715430	+	METTL14	4	22623	0	31039	13955	1811001459	1	31038	7260	1811008154	2	31037	14527	1811000887	1.58871191686239	4.75717775255907	4.75717775255907	0.0291763506977567	0.084965745684055
chr8	20952647	21298855	-	AC021613.1	8	37842	1	346207	13954	1810686291	0	346208	7261	1810692984	1	346207	14528	1810685717	-1.22878311734416	4.75246405019425	-4.75246405019425	0.0292563726342763	0.0851774307142017
chr14	88384818	88438455	+	SPATA7	14	62060	2	53635	13953	1810978863	1	53636	7260	1810985556	1	53636	14528	1810978288	1.32940691551225	4.75202867924236	4.75202867924236	0.0292637752099642	0.0851883087921232
chr22	42639802	42641601	-	ATP5MGL	22	88044	1	1798	13954	1811030700	0	1799	7261	1811037393	0	1799	14529	1811030125	3.33823816595234	4.74726341839414	4.74726341839414	0.0293449261856803	0.0853283324803488
chr6	36870869	36924555	+	C6orf89	6	30081	2	53684	13953	1810978814	1	53685	7260	1810985507	1	53685	14528	1810978239	1.32849373257421	4.7466574854916	4.7466574854916	0.0293552618270647	0.0853370278761011
chr17	81361271	81374214	+	AC110285.3	17	75270	0	12943	13955	1811019555	1	12942	7260	1811026250	1	12942	14528	1811018982	2.05793896993684	4.74245309503749	4.74245309503749	0.0294270823205198	0.0855137174586792
chr16	4851214	4882360	+	UBN1	16	67185	1	31145	13954	1811001353	1	31145	7260	1811008047	1	31145	14528	1811000779	1.58527039048131	4.74075114761945	4.74075114761945	0.0294562074491409	0.085587649904744
chr2	18547385	18549204	-	AC079148.1	2	8908	0	1819	13955	1811030679	0	1819	7261	1811037373	1	1818	14528	1811030106	3.3271800164959	4.72593937057536	4.72593937057536	0.0297109501924022	0.0862415538626681
chr6	97146544	97283553	-	MMS22L	6	31298	6	137003	13949	1810895495	0	137009	7261	1810902183	1	137008	14528	1810894916	0.951244689507759	4.72449950547889	4.72449950547889	0.0297358360453104	0.0863030085372011
chr1	175315193	175744595	-	TNR	1	6358	1	429401	13954	1810603097	1	429401	7260	1810609791	1	429401	14528	1810602523	-1.03868932156741	4.7200680214446	-4.7200680214446	0.0298125637952823	0.0864824884328564
chr16	3533428	3535258	-	AC004494.2	16	67062	0	1830	13955	1811030668	0	1830	7261	1811037362	1	1829	14528	1811030095	3.32114975693142	4.71431497624144	4.71431497624144	0.0299124812156405	0.0867398494354951
chr4	107613665	107721234	-	PAPSS1	4	22349	1	107568	13954	1810924930	2	107567	7259	1810931625	3	107566	14526	1810924358	1.03899808049294	4.71321439964231	4.71321439964231	0.0299316354767323	0.0867737344900002
chr12	110720920	110733983	-	PPP1CC	12	56907	0	13063	13955	1811019435	1	13062	7260	1811026130	1	13062	14528	1811018862	2.04870968916354	4.71027364372276	4.71027364372276	0.0299828786538208	0.086892210906559
chr1	117928719	117941788	+	WDR3	1	4418	1	13068	13954	1811019430	1	13068	7260	1811026124	0	13069	14529	1811018855	2.0482504535122	4.70867479080334	4.70867479080334	0.0300107772951601	0.0869597731924604
chr11	64223829	64225666	-	TRPT1	11	50209	1	1836	13954	1811030662	0	1837	7261	1811037355	0	1837	14529	1811030087	3.31733116624604	4.70695365394931	4.70695365394931	0.0300408399245701	0.0870251784674368
chr8	9001896	9033338	+	ERI1	8	37488	1	31441	13954	1811001057	1	31441	7260	1811007751	1	31441	14528	1811000483	1.57581114889586	4.69568159931805	4.69568159931805	0.0302385032510575	0.0874996091583526
chr6	32658879	32660729	+	HLA-DQB1-AS1	6	29789	0	1850	13955	1811030648	0	1850	7261	1811037342	1	1849	14528	1811030075	3.31027795311454	4.69336267805193	4.69336267805193	0.0302793349905082	0.0875959447011265
chr3	69021847	69053333	-	TMF1	3	16927	0	31486	13955	1811001012	1	31485	7260	1811007707	2	31484	14527	1811000440	1.57441265327728	4.68902874714695	4.68902874714695	0.0303558013123075	0.0877952949082372
chr16	1997654	2010821	-	ZNF598	16	66722	1	13166	13954	1811019332	0	13167	7261	1811026025	1	13166	14528	1811018758	2.04077930086294	4.68265920004342	4.68265920004342	0.0304685488079799	0.0880579680051125
chr7	128738403	128769936	+	CALU	7	36252	3	31530	13952	1811000968	0	31533	7261	1811007659	0	31533	14529	1811000391	1.57292095832537	4.68193322047591	4.68193322047591	0.0304814270719201	0.0880709325345855
chr2	153870921	154453979	+	GALNT13	2	12301	2	583056	13953	1810449442	1	583057	7260	1810456135	2	583056	14527	1810448868	-0.833785160615891	4.6810938466806	-4.6810938466806	0.0304963239268541	0.0880908507929545
chr17	67950884	67952746	-	AC134407.1	17	74420	0	1862	13955	1811030636	0	1862	7261	1811037330	1	1861	14528	1811030063	3.30381115626977	4.68090400507208	4.68090400507208	0.0304996942085264	0.0880908507929545
chr5	163459633	163491238	+	HMMR	5	27786	3	31602	13952	1811000896	0	31605	7261	1811007587	0	31605	14529	1811000319	1.57064012135421	4.67109040054493	4.67109040054493	0.0306744462619434	0.0885515509184391
chr19	54438664	54440544	-	AC245884.8	19	82230	1	1879	13954	1811030619	0	1880	7261	1811037312	0	1880	14529	1811030044	3.29418870259622	4.66237019537948	4.66237019537948	0.0308306039418202	0.0889581414618323
chr2	54722498	54972018	+	EML6	2	9920	1	249519	13954	1810782979	0	249520	7261	1810789672	0	249520	14529	1810782404	-1.59440481933133	4.66152941307519	-4.66152941307519	0.0308457040583729	0.0889906604793089
chr22	17083999	17115693	+	IL17RA	22	86485	1	31693	13954	1811000805	1	31693	7260	1811007499	1	31693	14528	1811000231	1.56782792771869	4.65773019474	4.65773019474	0.0309140327268476	0.089176718118067
chr11	77738679	77740568	-	RSF1-IT1	11	51305	1	1888	13954	1811030610	0	1889	7261	1811037303	0	1889	14529	1811030035	3.2894119762674	4.65317351196427	4.65317351196427	0.0309961925627538	0.0893582543905889
chr4	176318965	176332245	+	SPCS3	4	23701	2	13278	13953	1811019220	0	13280	7261	1811025912	0	13280	14529	1811018644	2.03223333380985	4.65293705218937	4.65293705218937	0.0310004622898284	0.0893594767108862
chr3	70959225	71755229	-	AC097634.4	3	16987	10	795994	13945	1810236504	6	795998	7255	1810243194	9	795995	14520	1810235929	0.464785532103693	4.65031327074394	4.65031327074394	0.0310478807935651	0.0894628668302678
chr7	16752754	16784536	+	TSPAN13	7	33398	0	31782	13955	1811000716	0	31782	7261	1811007410	3	31779	14526	1811000145	1.56505507878032	4.64456798532046	4.64456798532046	0.0311519772807789	0.0897260736939408
chr6	118933769	119182745	+	AL137009.2	6	31726	0	248976	13955	1810783522	1	248975	7260	1810790217	0	248976	14529	1810782948	-1.59222194999991	4.64441951515619	-4.64441951515619	0.0311546721708863	0.0897260736939408
chr5	33987173	34125528	-	C1QTNF3-AMACR	5	24585	4	138351	13951	1810894147	0	138355	7261	1810900837	3	138352	14526	1810893572	0.941467540200036	4.64075748098549	4.64075748098549	0.0312212189705907	0.0898843072730326
chr10	102244531	102382899	+	GBF1	10	46826	4	138364	13951	1810894134	1	138367	7260	1810900825	2	138366	14527	1810893558	0.941373569817331	4.6399553505471	4.6399553505471	0.0312358151369625	0.0898929155960442
chr10	133378286	133391624	+	PAOX	10	47625	0	13338	13955	1811019160	1	13337	7260	1811025855	1	13337	14528	1811018587	2.02787510665528	4.63779395807069	4.63779395807069	0.0312751808917815	0.0899839157010197
chr5	74111689	74537824	-	LINC01331	5	25431	1	426134	13954	1810606364	1	426134	7260	1810613058	1	426134	14528	1810605790	-1.03105015235556	4.63690823002253	-4.63690823002253	0.0312913277296608	0.0900192263373033
chr16	2239939	2253300	-	ECI1	16	66789	1	13360	13954	1811019138	0	13361	7261	1811025831	1	13360	14528	1811018564	2.02615208591345	4.63181042135693	4.63181042135693	0.0313844300679803	0.0902724731778153
chr17	8880638	8912507	-	PIK3R5	17	71272	1	31868	13954	1811000630	1	31868	7260	1811007324	1	31868	14528	1811000056	1.56232128259432	4.6315992482705	4.6315992482705	0.0313882929929261	0.0902724731778153
chr7	20329701	20410330	+	ITGB8	7	33473	3	80626	13952	1810951872	1	80628	7260	1810958564	1	80628	14528	1810951296	1.144939767389	4.63145055866335	4.63145055866335	0.0313910132241672	0.0902724731778153
chr1	149905471	149918841	-	SV2A	1	4786	1	13369	13954	1811019129	0	13370	7261	1811025822	1	13369	14528	1811018555	2.0254786692709	4.62947091634851	4.62947091634851	0.031427253621073	0.0903655073801822
chr4	147731087	148072776	+	ARHGAP10	4	23186	1	341688	13954	1810690810	1	341688	7260	1810697504	0	341689	14529	1810690235	-1.21564179475763	4.62661038106307	-4.62661038106307	0.0314796972327581	0.0904939063343273
chr12	69358709	69390631	+	YEATS4	12	55853	1	31921	13954	1811000577	1	31921	7260	1811007271	1	31921	14528	1811000003	1.56065952044071	4.62372125359252	4.62372125359252	0.031532757713326	0.0906352249167296
chr4	125675820	126017357	+	AC104664.1	4	22741	0	341537	13955	1810690961	0	341537	7261	1810697655	2	341535	14527	1810690389	-1.21519676567751	4.62238991842605	-4.62238991842605	0.0315572398410497	0.0906831591573871
chr1	183471499	183552263	+	SMG7	1	6547	3	80761	13952	1810951737	0	80764	7261	1810958428	2	80762	14527	1810951162	1.14326672868456	4.62005021050572	4.62005021050572	0.031600313150188	0.0907844802618407
chr16	89657046	89670456	+	SPATA33	16	70365	0	13410	13955	1811019088	0	13410	7261	1811025782	2	13408	14527	1811018516	2.02249118480205	4.61910142877605	4.61910142877605	0.031617797407608	0.0908234813404844
chr11	102316172	102329586	-	AP000942.5	11	51801	1	13413	13954	1811019085	0	13414	7261	1811025778	1	13413	14528	1811018511	2.02219292229905	4.61806471482851	4.61806471482851	0.0316369136295461	0.0908671600860487
chr9	131258075	131271493	-	FAM78A	9	43647	1	13417	13954	1811019081	0	13418	7261	1811025774	1	13417	14528	1811018507	2.02189475267427	4.61703131289687	4.61703131289687	0.0316559807812191	0.0908994524755817
chr17	45263118	45318020	-	MAP3K14	17	73316	1	54901	13954	1810977597	0	54902	7261	1810984290	3	54899	14526	1810977025	1.30609495178277	4.6154718818143	4.6154718818143	0.0316847763218069	0.0909708961588416
chr4	163528770	163530697	+	AC093788.1	4	23485	0	1927	13955	1811030571	0	1927	7261	1811037265	1	1926	14528	1811029998	3.26949140718145	4.61483707290608	4.61483707290608	0.0316965061566916	0.0909933304987505
chr9	104080023	104093474	-	SMC2-AS1	9	42731	1	13450	13954	1811019048	0	13451	7261	1811025741	1	13450	14528	1811018474	2.01943823961694	4.60850781796034	4.60850781796034	0.0318137045793481	0.0912283400722858
chr4	39898013	39978956	-	PDS5A	4	20926	3	80940	13952	1810951558	0	80943	7261	1810958249	2	80941	14527	1810950983	1.14105269914097	4.60497686150484	4.60497686150484	0.0318792834852023	0.0913938348010069
chr1	55822815	56070513	+	AL603840.1	1	2846	1	247697	13954	1810784801	0	247698	7261	1810791494	0	247698	14529	1810784226	-1.58707499243753	4.60425689374097	-4.60425689374097	0.0318926724352104	0.0914113798718158
chr19	37962852	37964790	+	AC008395.1	19	80286	0	1938	13955	1811030560	0	1938	7261	1811037254	1	1937	14528	1811029987	3.26379821978615	4.60388588532805	4.60388588532805	0.0318995742198016	0.0914181680527023
chr2	48528924	48776517	+	STON1-GTF2A1L	2	9832	1	247592	13954	1810784906	0	247593	7261	1810791599	0	247593	14529	1810784331	-1.58665094066312	4.60095946292859	-4.60095946292859	0.0319540684476843	0.0915517551726749
chr6	161165837	161275032	-	AGPAT4	6	32731	2	109193	13953	1810923305	2	109193	7259	1810929999	2	109193	14527	1810922731	1.02399411456764	4.59735710115638	4.59735710115638	0.0320212830717439	0.0917209147084072
chr1	153390031	153391976	-	S100A8	1	5081	1	1944	13954	1811030554	0	1945	7261	1811037247	0	1945	14529	1811029979	3.26019208572842	4.59694941295311	4.59694941295311	0.0320288992057159	0.0917209147084072
chr1	247894586	247896531	+	OR2W3	1	8356	1	1944	13954	1811030554	0	1945	7261	1811037247	0	1945	14529	1811029979	3.26019208572842	4.59694941295311	4.59694941295311	0.0320288992057159	0.0917209147084072
chrX	47203920	47205865	+	INE1	23	89237	1	1944	13954	1811030554	0	1945	7261	1811037247	0	1945	14529	1811029979	3.26019208572842	4.59694941295311	4.59694941295311	0.0320288992057159	0.0917209147084072
chr6	152970534	152984041	-	FBXO5	6	32529	1	13506	13954	1811018992	0	13507	7261	1811025685	1	13506	14528	1811018418	2.01528337058361	4.59410043968819	4.59410043968819	0.0320821744409522	0.0918508385054171
chr19	45092178	45147285	+	PPP1R37	19	81014	1	55106	13954	1810977392	1	55106	7260	1810984086	2	55105	14527	1810976819	1.30236776858776	4.59374718274921	4.59374718274921	0.0320887867172605	0.091858451171894
chr12	6650625	6664142	-	ING4	12	53341	0	13517	13955	1811018981	0	13517	7261	1811025675	2	13515	14527	1811018409	2.01454324678212	4.59153343434446	4.59153343434446	0.0321302561384527	0.0919431837459496
chr3	49416793	49430310	-	AC104452.1	3	16280	0	13517	13955	1811018981	1	13516	7260	1811025676	1	13516	14528	1811018408	2.01454324684366	4.5915333875455	4.5915333875455	0.0321302570157132	0.0919431837459496
chr5	132409910	132646079	+	AC116366.3	5	26555	2	236167	13953	1810796331	3	236166	7258	1810803026	5	236164	14524	1810795760	0.763444649615421	4.5892167838756	4.5892167838756	0.0321737130881768	0.0920435732686679
chr22	34756675	35003862	-	AL024495.1	22	87536	0	247187	13955	1810785311	1	247186	7260	1810792006	0	247187	14529	1810784737	-1.58500958052356	4.58821321686264	-4.58821321686264	0.0321925575659405	0.0920705956439255
chr20	13728398	13783597	-	ESF1	20	83256	2	55197	13953	1810977301	1	55198	7260	1810983994	1	55198	14528	1810976726	1.3006995868645	4.58403515105601	4.58403515105601	0.0322711350914167	0.0922213866663581
chr12	43793722	43807287	-	TWF1	12	54435	1	13564	13954	1811018934	0	13565	7261	1811025627	1	13564	14528	1811018360	2.01099823478959	4.57924954465125	4.57924954465125	0.0323613847607527	0.092400588289385
chr11	65889672	65891635	+	CCDC85B	11	50520	1	1962	13954	1811030536	0	1963	7261	1811037229	0	1963	14529	1811029961	3.25097844530689	4.57923393254168	4.57923393254168	0.0323616796134884	0.092400588289385
chr4	111826880	112073698	-	AC004704.1	4	22458	0	246818	13955	1810785680	0	246818	7261	1810792374	1	246817	14528	1810785107	-1.5835154620354	4.57663520332426	-4.57663520332426	0.0324107987238246	0.0925180981752811
chr10	45971488	46003742	+	TIMM23	10	45232	1	32253	13954	1811000245	1	32253	7260	1811006939	1	32253	14528	1810999671	1.55031235063382	4.57474537275266	4.57474537275266	0.0324465676687213	0.0925974510378788
chr17	63008559	63422356	+	TANC2	17	74184	4	413793	13951	1810618705	3	413794	7258	1810625398	8	413789	14521	1810618135	0.608121537750677	4.57347232324537	4.57347232324537	0.0324706859861557	0.0926451469593475
chr15	90920217	90922186	-	AC068831.5	15	66012	1	1968	13954	1811030530	0	1969	7261	1811037223	0	1969	14529	1811029955	3.24792600042117	4.57336683874019	4.57336683874019	0.0324726852622301	0.0926451469593475
chr10	132536786	132783480	+	INPP5A	10	47579	1	246693	13954	1810785805	0	246694	7261	1810792498	0	246694	14529	1810785230	-1.58301287210798	4.57274333958048	-4.57274333958048	0.0324845052337254	0.0926451469593475
chr19	45890022	45903613	-	MYPOP	19	81123	2	13589	13953	1811018909	0	13591	7261	1811025601	0	13591	14529	1811018333	2.00908326028634	4.57261530635878	4.57261530635878	0.0324869329764875	0.0926451469593475
chr11	462929	464899	-	AC138230.1	11	47710	0	1970	13955	1811030528	0	1970	7261	1811037222	1	1969	14528	1811029955	3.24741816423783	4.57239163829945	4.57239163829945	0.0324911745842048	0.0926451469593475
chr11	5840927	5842897	-	OR52E6	11	48185	1	1969	13954	1811030529	0	1970	7261	1811037222	0	1970	14529	1811029954	3.24741816423777	4.57239079882857	4.57239079882857	0.0324911905048942	0.0926451469593475
chr3	63277307	63616924	+	SYNPR	3	16822	0	339617	13955	1810692881	1	339616	7260	1810699576	1	339616	14528	1810692308	-1.20955818308329	4.56913778942544	-4.56913778942544	0.0325529455142156	0.0927699596704142
chr9	132375547	132407840	-	TTF1	9	43683	1	32292	13954	1811000206	1	32292	7260	1811006900	1	32292	14528	1810999632	1.54910386686633	4.56903359317221	4.56903359317221	0.0325549255961679	0.0927699596704142
chr9	127611359	127692747	+	STXBP1	9	43320	1	81387	13954	1810951111	2	81386	7259	1810957806	2	81386	14527	1810950538	1.13556969023409	4.56771378393751	4.56771378393751	0.0325800173309364	0.092830077584505
chr2	72175983	72827033	-	EXOC6B	2	10436	0	651050	13955	1810381448	3	651047	7258	1810388145	3	651047	14526	1810380877	-0.761772726744292	4.56222887686454	-4.56222887686454	0.0326845109085274	0.0930821541206696
chr17	8434893	8467269	+	NDEL1	17	71255	1	32375	13954	1811000123	0	32376	7261	1811006816	2	32374	14527	1810999550	1.5465368168164	4.55690841400065	4.55690841400065	0.0327862060147345	0.0932830984282636
chr12	121243587	121299057	-	CAMKK2	12	57306	2	55468	13953	1810977030	1	55469	7260	1810983723	1	55469	14528	1810976455	1.29580181326956	4.55555118515622	4.55555118515622	0.0328122008829277	0.0933428378692101
chr17	7101574	7115240	-	ASGR2	17	70962	1	13665	13954	1811018833	0	13666	7261	1811025526	1	13665	14528	1811018259	2.00357973767275	4.5535628607031	4.5535628607031	0.0328503219268138	0.0934284064004217
chr5	56814548	56896152	+	MAP3K1	5	25055	1	81603	13954	1810950895	2	81602	7259	1810957590	2	81602	14527	1810950322	1.13291907421485	4.54973479080945	4.54973479080945	0.0329238456804972	0.093626052898303
chr1	160831270	160863700	-	CD244	1	5793	1	32429	13954	1811000069	0	32430	7261	1811006762	2	32428	14527	1810999496	1.54487021887719	4.54904062650167	4.54904062650167	0.0329371965295256	0.0936525573372562
chr1	158717167	158719163	-	OR6K3	1	5650	0	1996	13955	1811030502	0	1996	7261	1811037196	1	1995	14528	1811029929	3.23430414129438	4.54719158646185	4.54719158646185	0.0329727866755917	0.0937308137012537
chr19	2002579	2004581	-	AC004678.2	19	77676	0	2002	13955	1811030496	0	2002	7261	1811037190	1	2001	14528	1811029923	3.23130209601436	4.54142446920741	4.54142446920741	0.033084049800862	0.0939551431401649
chr14	45134939	45167423	+	FANCM	14	60799	2	32482	13953	1811000016	1	32483	7260	1811006709	0	32484	14529	1810999440	1.54320639376677	4.54118931887206	4.54118931887206	0.0330885947913686	0.0939565670991374
chr15	39933175	39946895	+	EIF2AK4	15	63781	0	13720	13955	1811018778	0	13720	7261	1811025472	2	13718	14527	1811018206	1.99963587916138	4.53991962806322	4.53991962806322	0.0331131466701784	0.094014477143047
chr16	55565683	55567687	+	CAPNS2	16	68808	1	2003	13954	1811030495	0	2004	7261	1811037188	0	2004	14529	1811029920	3.23030341364324	4.53950713365339	4.53950713365339	0.0331211271257094	0.094014477143047
chr17	31872925	31886666	+	AC004253.1	17	72221	0	13741	13955	1811018757	1	13740	7260	1811025452	1	13740	14528	1811018184	1.99810634561916	4.53463061479852	4.53463061479852	0.0332156246585834	0.0942596793559897
chr10	92046691	92292078	-	CPEB3	10	46397	1	245386	13954	1810787112	0	245387	7261	1810793805	0	245387	14529	1810786537	-1.5776999965106	4.53176847600844	-4.53176847600844	0.0332712184920791	0.0943943874092736
chr1	52372830	52405387	-	ORC1	1	2674	1	32556	13954	1810999942	1	32556	7260	1811006636	1	32556	14528	1810999368	1.54096153990572	4.53060198563617	4.53060198563617	0.0332939041278548	0.0944328588376446
chr4	78970574	79308797	+	LINC01088	4	21693	1	338222	13954	1810694276	0	338223	7261	1810700969	1	338222	14528	1810693702	-1.20544434907751	4.53055586048868	-4.53055586048868	0.0332948014910858	0.0944328588376446
chr10	118310745	118343320	-	FAM204A	10	47230	1	32574	13954	1810999924	1	32574	7260	1811006618	1	32574	14528	1810999350	1.54040878797858	4.52799633424729	4.52799633424729	0.0333446366093954	0.0945449635455656
chr2	174546156	174656387	+	AC010894.3	2	12754	1	110230	13954	1810922268	2	110229	7259	1810928963	3	110228	14526	1810921696	1.01455046533121	4.524934083689	4.524934083689	0.0334043623894994	0.0946565566441961
chr4	47593998	47839106	-	CORIN	4	21071	0	245108	13955	1810787390	0	245108	7261	1810794084	1	245107	14528	1810786817	-1.57656221436967	4.52303043939173	-4.52303043939173	0.0334415471664807	0.0947292903550235
chr21	42507633	42509658	+	AP001625.1	21	86145	1	2024	13954	1811030474	0	2025	7261	1811037167	0	2025	14529	1811029899	3.21987702721312	4.51948414091021	4.51948414091021	0.0335109340345555	0.0948753165230402
chr14	53043967	53154282	-	DDHD1	14	60998	3	110312	13952	1810922186	1	110314	7260	1810928878	2	110313	14527	1810921611	1.01378866029722	4.51910756458528	4.51910756458528	0.0335183109544516	0.0948753165230402
chr19	798405	812222	+	PTBP1	19	77476	1	13816	13954	1811018682	0	13817	7261	1811025375	1	13816	14528	1811018108	1.99259035852953	4.51556649769191	4.51556649769191	0.0335877615169152	0.0950487427362127
chr18	21529309	21561981	-	ESCO1	18	76040	2	32670	13953	1810999828	0	32672	7261	1811006520	1	32671	14528	1810999253	1.53743531766915	4.51398400240578	4.51398400240578	0.0336188474173745	0.095094850512363
chr3	111731496	111976267	+	PHLDB2	3	17502	0	244771	13955	1810787727	0	244771	7261	1810794421	1	244770	14528	1810787154	-1.57518617607522	4.51247789652553	-4.51247789652553	0.033648460673236	0.0951394052328197
chr17	1345327	1401214	-	YWHAE	17	70502	0	55887	13955	1810976611	3	55884	7258	1810983308	1	55886	14528	1810976038	1.28831192951783	4.51209350198042	4.51209350198042	0.0336560230550091	0.0951492093571228
chr19	35799989	35813823	-	PRODH2	19	80044	0	13834	13955	1811018664	1	13833	7260	1811025359	1	13833	14528	1811018091	1.99136067725846	4.511319356272	4.511319356272	0.0336712585918324	0.0951807012943817
chr1	193059056	193091777	+	RO60	1	6694	2	32719	13953	1810999779	0	32721	7261	1811006471	1	32720	14528	1810999204	1.5359366096295	4.50692711165175	4.50692711165175	0.033757836482864	0.0953613285883289
chr1	1311818	1325670	-	INTS11	1	127	1	13851	13954	1811018647	0	13852	7261	1811025340	1	13851	14528	1811018073	1.99006029946674	4.50682855967898	4.50682855967898	0.0337597817596658	0.0953613285883289
chr9	127867863	127900591	-	AL157935.3	9	43356	1	32727	13954	1810999771	1	32727	7260	1811006465	1	32727	14528	1810999197	1.53572269135906	4.50591990328394	4.50591990328394	0.0337777228734584	0.0954004094673245
chrX	72329559	72574101	-	HDAC8	23	89921	0	244542	13955	1810787956	0	244542	7261	1810794650	1	244541	14528	1810787383	-1.57425004197314	4.50530869886279	-4.50530869886279	0.0337897965027034	0.095422910979195
chr12	63558912	63669493	-	DPY19L2	12	55651	1	110580	13954	1810921918	1	110580	7260	1810928612	4	110577	14525	1810921347	1.01138005843062	4.50070543237962	4.50070543237962	0.0338808736587308	0.0956103935310019
chr9	35160991	35405334	+	UNC13B	9	41622	1	244342	13954	1810788156	0	244343	7261	1810794849	0	244343	14529	1810787581	-1.57343583345257	4.49908010254148	-4.49908010254148	0.0339130925960395	0.0956278897348857
