testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	interaction	testStat	signedTestStat	pvalue	adjpvalue
59282	chr13	97433168	97469128	+	RAP2A	13	-8.36724906012681	0.0660532507008817	-0.173823503219042	0.361608618268292	-0.361608618268292	0.54761420461676	0.976849767742476
76806	chr18	55222184	55589192	-	TCF4	18	-8.36724906012681	0.0660532507008817	-0.173823503219037	0.361608618196442	-0.361608618196442	0.547614204656543	0.976849767742476
77653	chr19	1815969	1823044	-	REXO1	19	-8.36724906012681	0.0660532507008817	-0.173823503219038	0.361608618196442	-0.361608618196442	0.547614204656543	0.976849767742476
32725	chr6	160990726	161117385	+	MAP3K4	6	-8.36724906012681	0.0660532507008801	-0.173823503219037	0.361608618194623	-0.361608618194623	0.54761420465755	0.976849767742476
1135	chr1	23084022	23169858	-	LUZP1	1	-8.36724906012681	0.0660532507008801	-0.173823503219041	0.361608618193714	-0.361608618193714	0.547614204658053	0.976849767742476
54985	chr12	53064315	53080390	-	SPRYD3	12	-8.36724906012607	0.0660532507007554	-0.173823503219046	0.361608607405287	-0.361608607405287	0.54761421063152	0.976849767742476
80954	chr19	44642797	44663583	+	PVR	19	-8.36724906012607	0.0660532507007554	-0.17382350321904	0.361608607405287	-0.361608607405287	0.54761421063152	0.976849767742476
818	chr1	15525812	15571731	+	DNAJC16	1	-8.36724906012607	0.0660532507007554	-0.173823503219055	0.361608607404378	-0.361608607404378	0.547614210632024	0.976849767742476
18043	chr3	128725182	128814798	+	RAB7A	3	-8.36724906012607	0.0660532507007554	-0.17382350321905	0.361608607404378	-0.361608607404378	0.547614210632024	0.976849767742476
47258	chr10	119571801	119597495	-	TIAL1	10	-8.36724906012607	0.0660532507007554	-0.173823503219048	0.361608607404378	-0.361608607404378	0.547614210632024	0.976849767742476
50668	chr11	66848416	66959383	-	PC	11	-8.36724906012607	0.0660532507007554	-0.173823503219044	0.361608607404378	-0.361608607404378	0.547614210632024	0.976849767742476
16449	chr3	51540579	51668667	+	RAD54L2	3	-8.36724906012607	0.0660532507007554	-0.173823503219055	0.361608607395283	-0.361608607395283	0.54761421063706	0.976849767742476
37803	chr8	19084991	19260469	-	AC100849.1	8	-8.36724906012607	0.066053250700755	-0.173823503219047	0.361608607395283	-0.361608607395283	0.54761421063706	0.976849767742476
53135	chr12	2857679	2878174	-	FOXM1	12	-8.36724906012607	0.066053250700755	-0.173823503219043	0.361608607395283	-0.361608607395283	0.54761421063706	0.976849767742476
58466	chr13	43213517	43787908	-	ENOX1	13	-8.36724906012607	0.066053250700755	-0.173823503219042	0.361608607395283	-0.361608607395283	0.54761421063706	0.976849767742476
66791	chr16	2253115	2268848	-	RNPS1	16	-8.36724906012607	0.066053250700755	-0.17382350321904	0.361608607395283	-0.361608607395283	0.54761421063706	0.976849767742476
66902	chr16	2968101	2981416	-	PKMYT1	16	-8.36724906012607	0.0660532507007554	-0.173823503219041	0.361608607395283	-0.361608607395283	0.54761421063706	0.976849767742476
43675	chr9	131852927	132080859	-	MED27	9	-8.36724906012607	0.0660532507007541	-0.173823503219048	0.361608607389826	-0.361608607389826	0.547614210640081	0.976849767742476
13074	chr2	188598790	188840445	-	AC092598.1	2	-8.36724906012607	0.0660532507007549	-0.173823503219051	0.361608607380731	-0.361608607380731	0.547614210645117	0.976849767742476
50933	chr11	71928031	71996593	+	RNF121	11	-8.36724906012607	0.0660532507007549	-0.173823503219044	0.361608607380731	-0.361608607380731	0.547614210645117	0.976849767742476
68752	chr16	53700691	54008560	+	FTO	16	-8.36724906012607	0.0660532507007549	-0.173823503219041	0.361608607380731	-0.361608607380731	0.547614210645117	0.976849767742476
80713	chr19	42086109	42133478	-	POU2F2	19	-8.36724906012607	0.0660532507007549	-0.173823503219039	0.361608607380731	-0.361608607380731	0.547614210645117	0.976849767742476
39881	chr8	103297432	103332817	+	FZD6	8	-8.36724906012607	0.0660532507007545	-0.173823503219046	0.361608607371636	-0.361608607371636	0.547614210650153	0.976849767742476
40920	chr8	144826517	144843222	+	ZNF7	8	-8.36724906012607	0.0660532507007545	-0.173823503219046	0.361608607371636	-0.361608607371636	0.547614210650153	0.976849767742476
3373	chr1	78889959	79283124	-	ADGRL4	1	-8.36724906012607	0.0660532507007533	-0.173823503219053	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
17114	chr3	81489702	81762645	-	GBE1	3	-8.36724906012607	0.0660532507007533	-0.17382350321905	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
20258	chr4	2936265	2961738	+	NOP14-AS1	4	-8.36724906012607	0.0660532507007533	-0.173823503219049	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
21492	chr4	71061666	71568595	+	SLC4A4	4	-8.36724906012607	0.0660532507007533	-0.173823503219049	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
23413	chr4	157929070	158095763	-	AC084740.1	4	-8.36724906012607	0.0660532507007533	-0.173823503219052	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
25927	chr5	95461754	95555977	-	TTC37	5	-8.36724906012607	0.0660532507007533	-0.173823503219049	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
35571	chr7	100837313	100853616	-	SLC12A9-AS1	7	-8.36724906012607	0.0660532507007533	-0.173823503219047	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
36441	chr7	134816542	134999153	-	AC083870.1	7	-8.36724906012607	0.0660532507007533	-0.173823503219046	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
43900	chr9	135808486	135908546	-	CAMSAP1	9	-8.36724906012607	0.0660532507007533	-0.173823503219045	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
54004	chr12	22448582	22545546	-	C2CD5	12	-8.36724906012607	0.0660532507007533	-0.173823503219043	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
66626	chr16	1510426	1613072	-	IFT140	16	-8.36724906012607	0.0660532507007533	-0.17382350321904	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
77630	chr19	1573595	1593801	-	MBD3	19	-8.36724906012607	0.0660532507007533	-0.17382350321904	0.361608607318885	-0.361608607318885	0.54761421067936	0.976849767742476
32327	chr6	144290828	144853034	+	UTRN	6	-8.36724906012607	0.0660532507007529	-0.173823503219047	0.361608607311609	-0.361608607311609	0.547614210683389	0.976849767742476
33165	chr7	4982717	5073221	+	RBAK-RBAKDN	7	-8.36724906012607	0.0660532507007529	-0.173823503219048	0.361608607311609	-0.361608607311609	0.547614210683389	0.976849767742476
41078	chr9	5457476	5630748	-	AL162253.2	9	-8.36724906012607	0.0660532507007529	-0.173823503219045	0.361608607311609	-0.361608607311609	0.547614210683389	0.976849767742476
50695	chr11	67288302	67302484	+	ANKRD13D	11	-8.36724894132046	0.0660697630773635	-0.105301854440661	0.35957669587151	-0.35957669587151	0.548741421789399	0.976849767742476
62492	chr14	99771948	99940324	+	EML1	14	-8.36723396784945	0.0660596655622928	-0.111658197724732	0.350957504883809	-0.350957504883809	0.553571609632538	0.976849767742476
16904	chr3	67360459	67655610	-	SUCLG2	3	-8.36723396784948	0.0660596655622807	-0.111658197724731	0.350957502336314	-0.350957502336314	0.553571611071955	0.976849767742476
40569	chr8	140657899	141002233	-	PTK2	8	-8.36726783709987	0.0660596378113471	-0.179078638822447	0.347920519523541	-0.347920519523541	0.555292640493462	0.976849767742476
18586	chr3	149517234	149704273	-	WWTR1	3	-8.36726783709987	0.0660596378113463	-0.179078638822438	0.34792051943532	-0.34792051943532	0.555292640543602	0.976849767742476
31679	chr6	116528012	116558588	+	CALHM4	6	-8.36726783709987	0.0660596378113463	-0.179078638822443	0.34792051943532	-0.34792051943532	0.555292640543602	0.976849767742476
54438	chr12	43835080	44389758	+	TMEM117	12	-8.36726783709987	0.0660596378113463	-0.179078638822452	0.34792051943441	-0.34792051943441	0.555292640544119	0.976849767742476
56113	chr12	82357528	82479239	+	METTL25	12	-8.36726783709987	0.0660596378113463	-0.179078638822454	0.34792051943441	-0.34792051943441	0.555292640544119	0.976849767742476
72905	chr17	41866917	41919951	-	ACLY	17	-8.36726783709987	0.0660596378113463	-0.179078638822459	0.34792051943441	-0.34792051943441	0.555292640544119	0.976849767742476
84118	chr20	41178447	41301078	-	ZHX3	20	-8.36726783709987	0.0660596378113463	-0.179078638822462	0.34792051943441	-0.34792051943441	0.555292640544119	0.976849767742476
83075	chr20	3931423	3975387	-	RNF24	20	-8.36726783709954	0.0660596378112039	-0.179078638822459	0.347920519186118	-0.347920519186118	0.555292640685237	0.976849767742476
75263	chr17	81244810	81296307	-	SLC38A10	17	-8.36726005666185	0.066072862049817	-0.104601725400469	0.343690226147373	-0.343690226147373	0.557706859042353	0.976849767742476
23519	chr4	165872236	166104457	+	TLL1	4	-8.36722347617496	0.0659811998792435	0.12363107275723	0.339876607943552	0.339876607943552	0.559900454805328	0.976849767742476
65392	chr15	75370932	75456783	-	SIN3A	15	-8.36722347617638	0.0659811998818811	0.123631072617549	0.33987660587627	0.33987660587627	0.559900455998892	0.976849767742476
6560	chr1	183635084	183928531	+	RGL1	1	-8.36723874416238	0.0659755260838572	0.091692430098515	0.339860538209905	0.339860538209905	0.559909732962332	0.976849767742476
69205	chr16	67028115	67098811	+	CBFB	16	-8.36724963665292	0.0659620772629369	0.0654935605781659	0.337079019692283	0.337079019692283	0.561520139230254	0.976849767742476
77550	chr19	1248887	1258699	+	MIDN	19	-8.3671878405653	0.0659523409457937	0.0879131249252256	0.33706429690119	0.33706429690119	0.561528686844539	0.976849767742476
6916	chr1	202347698	202592702	+	PPP1R12B	1	-8.36718784057242	0.0659523409605771	0.0879131243453723	0.337064296886638	0.337064296886638	0.561528686852987	0.976849767742476
31779	chr6	123216338	123637950	-	TRDN	6	-8.3671878405662	0.0659523409470232	0.0879131255969432	0.337064295979872	0.337064295979872	0.561528687379436	0.976849767742476
14381	chr2	233475519	233566590	-	USP40	2	-8.36725380044602	0.0659846605628546	0.0964156337015672	0.336623921873979	0.336623921873979	0.561784470936415	0.976849767742476
21068	chr4	47484274	47593486	+	ATP10D	4	-8.36720754125796	0.0659716887359315	0.111995362698118	0.3311555887758	0.3311555887758	0.564979426535419	0.976849767742476
61188	chr14	58645630	59017532	+	LINC01500	14	-8.36720754125797	0.0659716887359335	0.111995362698131	0.331155588713045	0.331155588713045	0.564979426572286	0.976849767742476
17728	chr3	119821320	120095447	-	GSK3B	3	-8.36720754125797	0.0659716887359335	0.111995362698117	0.331155588712136	0.331155588712136	0.56497942657282	0.976849767742476
1487	chr1	27973467	28059087	-	EYA3	1	-8.36720754125797	0.0659716887359331	0.111995362698112	0.331155588708498	0.331155588708498	0.564979426574957	0.976849767742476
7415	chr1	213050232	213273464	+	RPS6KC1	1	-8.36720754125797	0.0659716887359331	0.111995362698114	0.331155588708498	0.331155588708498	0.564979426574957	0.976849767742476
16838	chr3	63862154	63902202	+	AC104162.2	3	-8.36720754125797	0.0659716887359331	0.111995362698117	0.331155588708498	0.331155588708498	0.564979426574957	0.976849767742476
29553	chr6	31530218	31541536	-	DDX39B	6	-8.36720754125797	0.0659716887359331	0.11199536269812	0.331155588708498	0.331155588708498	0.564979426574957	0.976849767742476
19415	chr3	183919933	184018884	-	ABCC5	3	-8.36723118429399	0.0660644863930993	-0.0912575628088847	0.330715587138911	-0.330715587138911	0.565238027953446	0.976849767742476
27898	chr5	170861017	171300015	+	RANBP17	5	-8.36723118429399	0.0660644863930985	-0.0912575628088896	0.330715587127088	-0.330715587127088	0.565238027960398	0.976849767742476
54807	chr12	50503984	50748657	+	DIP2B	12	-8.36725377799501	0.0660761836821125	-0.0874642006596121	0.329750282030545	-0.329750282030545	0.56580616806662	0.976849767742476
63933	chr15	41416103	41483563	+	RTF1	15	-8.36727101361574	0.0660758932715841	-0.103851639772232	0.327835405847509	-0.327835405847509	0.566936468004873	0.976849767742476
81412	chr19	48953874	48961798	+	BAX	19	-8.36727101361574	0.0660758932715841	-0.103851639772234	0.327835405847509	-0.327835405847509	0.566936468004873	0.976849767742476
25392	chr5	72847183	72908951	+	TNPO1	5	-8.36727101361571	0.0660758932716741	-0.103851639772228	0.327835394889007	-0.327835394889007	0.566936474485914	0.976849767742476
33196	chr7	5620046	5782696	-	RNF216	7	-8.36720794631199	0.0660585302175963	-0.0825273670432984	0.32628037089944	-0.32628037089944	0.567857593010162	0.976849767742476
14257	chr2	231055863	231172824	+	PSMD1	2	-8.36724095632616	0.0660670085022972	-0.0902949232210258	0.315606141115495	-0.315606141115495	0.574260235988006	0.976849767742476
15282	chr3	16883954	17090604	+	PLCL2	3	-8.36724095632616	0.0660670085022972	-0.0902949232210172	0.315606141115495	-0.315606141115495	0.574260235988006	0.976849767742476
13052	chr2	187002273	187556288	+	AC007319.1	2	-8.36724095632305	0.0660670084962299	-0.0902949231933934	0.315606138733529	-0.315606138733529	0.574260237432581	0.976849767742476
19541	chr3	185643129	185826042	-	IGF2BP2	3	-8.36718704330397	0.0659331950273762	0.0589250454384673	0.3132267668434	0.3132267668434	0.575706829439236	0.976849767742476
80364	chr19	38646648	38731589	+	ACTN4	19	-8.36717761981706	0.0660246089102002	-0.133337027319141	0.309947956478936	-0.309947956478936	0.577712123076764	0.976849767742476
35349	chr7	99027437	99145019	-	SMURF1	7	-8.36720041453642	0.0659594066819133	0.0829957962791878	0.305818414494752	0.305818414494752	0.580257581463973	0.976849767742476
31971	chr6	131949945	132077393	+	AL133346.1	6	-8.36720041452987	0.0659594066673845	0.082995796803882	0.305818403843659	0.305818403843659	0.580257588058214	0.976849767742476
57455	chr12	123154214	123231446	-	MPHOSPH9	12	-8.36729012046263	0.0660213484753139	0.172237406055771	0.303939196270221	0.303939196270221	0.581423372493838	0.976849767742476
19195	chr3	177019343	177198482	-	TBL1XR1	3	-8.36729012039649	0.0660213484536467	0.172236748631216	0.303939189537232	0.303939189537232	0.581423376679123	0.976849767742476
14494	chr2	237626586	237781643	+	LRRFIP1	2	-8.36729012039649	0.0660213484536467	0.172236748631213	0.303939189536322	0.303939189536322	0.581423376679688	0.976849767742476
83033	chr20	3249304	3408625	-	C20orf194	20	-8.3672901203965	0.0660213484536475	0.17223674863125	0.303939189529956	0.303939189529956	0.581423376683646	0.976849767742476
77730	chr19	2511218	2703694	-	GNG7	19	-8.36725052048844	0.0660694416145862	-0.0892779254949155	0.300567989949741	-0.300567989949741	0.583526561041771	0.976849767742476
61552	chr14	70906656	70908111	-	AC004825.2	14	-8.36725052048844	0.0660694416145837	-0.0892779254949132	0.300567989846059	-0.300567989846059	0.58352656110669	0.976849767742476
90124	chrX	85861179	86048558	-	CHM	23	-8.36725052048844	0.0660694416145829	-0.0892779254949159	0.300567989836054	-0.300567989836054	0.583526561112954	0.976849767742476
624	chr1	11106534	11263551	-	MTOR	1	-8.36728752931854	0.0660090194107223	0.112300772368953	0.299311690996547	0.299311690996547	0.584314250747397	0.976849767742476
71501	chr17	16029156	16216534	-	NCOR1	17	-8.36722209949301	0.0659796052402963	0.10310740395928	0.288968295334598	0.288968295334598	0.590882430598323	0.976849767742476
56165	chr12	89010700	89310566	-	LINC02458	12	-8.36722209949713	0.0659796052510944	0.10310739822132	0.28896829254245	0.28896829254245	0.590882432391713	0.976849767742476
40114	chr8	121638309	121904273	+	HAS2-AS1	8	-8.36722209949646	0.0659796052492476	0.103107398224814	0.2889682914265	0.2889682914265	0.590882433108485	0.976849767742476
88587	chrX	10469264	10568603	-	MID1	23	-8.36722209949645	0.0659796052492399	0.103107398224817	0.288968290985395	0.288968290985395	0.590882433391806	0.976849767742476
55027	chr12	53379175	53416446	+	SP1	12	-8.36722209949645	0.0659796052492399	0.103107398224814	0.288968290984485	0.288968290984485	0.59088243339239	0.976849767742476
31361	chr6	102350270	102370827	-	AL357139.2	6	-8.36722209949647	0.0659796052492601	0.103107398224812	0.288968290540652	0.288968290540652	0.590882433677463	0.976849767742476
41223	chr9	15552042	15974037	+	CCDC171	9	-8.36722209949648	0.0659796052492633	0.103107398224813	0.288968290439698	0.288968290439698	0.590882433742305	0.976849767742476
16172	chr3	48564072	48596267	-	COL7A1	3	-8.36722209949648	0.0659796052492633	0.103107398224812	0.288968290438788	0.288968290438788	0.59088243374289	0.976849767742476
50155	chr11	63624086	63672376	-	ATL3	11	-8.36722209949647	0.06597960524925	0.103107398224814	0.288968289894001	0.288968289894001	0.590882434092805	0.976849767742476
39111	chr8	71842122	72053047	+	MSC-AS1	8	-8.36725985829239	0.0660717777932592	-0.0882019387055748	0.285607297582828	-0.285607297582828	0.593049327311049	0.976849767742476
4755	chr1	149389622	149556361	+	AC242842.3	1	-8.36725985829239	0.0660717777932584	-0.0882019387055713	0.285607297540992	-0.285607297540992	0.593049327338123	0.976849767742476
66616	chr16	1444935	1476084	-	CLCN7	16	-8.36725985829239	0.0660717777932483	-0.0882019387055745	0.28560729644505	-0.28560729644505	0.593049328047364	0.976849767742476
29548	chr6	31493880	31511123	+	MICB	6	-8.36725985829239	0.0660717777932471	-0.088201938705576	0.285607296444141	-0.285607296444141	0.593049328047953	0.976849767742476
50630	chr11	66615625	66627343	+	RBM14	11	-8.36725985829239	0.0660717777932463	-0.0882019387055747	0.285607296425042	-0.285607296425042	0.593049328060313	0.976849767742476
61554	chr14	70906738	71110118	+	PCNX1	14	-8.36725985829239	0.0660717777932463	-0.0882019387055743	0.285607296425042	-0.285607296425042	0.593049328060313	0.976849767742476
44031	chr9	137085984	137109183	+	MAN1B1	9	-8.36728055505014	0.0660826618769978	-0.0843390429563487	0.285517432580491	-0.285517432580491	0.593107489546824	0.976849767742476
77537	chr19	1107637	1175268	-	SBNO2	19	-8.36718567039069	0.0660543346394048	-0.0645428191376126	0.284340944430369	-0.284340944430369	0.593870021148472	0.976849767742476
37098	chr7	151556123	151633353	-	PRKAG2	7	-8.36722462475229	0.0660451065090942	-0.119640447592393	0.278632693320105	-0.278632693320105	0.597598801437498	0.976849767742476
54156	chr12	27523181	27695563	+	PPFIBP1	12	-8.36722462475229	0.0660451065090946	-0.119640447592396	0.278632693315558	-0.278632693315558	0.597598801440488	0.976849767742476
44756	chr10	24583608	24724668	-	ARHGAP21	10	-8.36722462475229	0.0660451065090929	-0.119640447592396	0.278632693303734	-0.278632693303734	0.597598801448262	0.976849767742476
23703	chr4	176683537	176793922	-	VEGFC	4	-8.36722462475229	0.0660451065090933	-0.119640447592391	0.278632693302825	-0.278632693302825	0.59759880144886	0.976849767742476
50061	chr11	62690274	62728384	-	HNRNPUL2-BSCL2	11	-8.36722462475229	0.0660451065090934	-0.119640447592395	0.278632693302825	-0.278632693302825	0.59759880144886	0.976849767742476
34149	chr7	44114680	44124559	-	POLD2	7	-8.36721168584773	0.0659659132541426	0.0782616300612519	0.276803907872818	0.276803907872818	0.598803741719177	0.976849767742476
2119	chr1	40978695	41012565	+	CTPS1	1	-8.36728897783306	0.066084605836813	-0.0831841424434009	0.270952911142558	-0.270952911142558	0.602693266671217	0.976849767742476
56974	chr12	112026688	112109783	-	NAA25	12	-8.36724320068571	0.066066972382995	-0.0782700224746648	0.269158171739946	-0.269158171739946	0.60389703752282	0.976849767742476
27478	chr5	150708439	150760109	-	DCTN4	5	-8.36725565363231	0.0660038880291387	0.135111636780402	0.26733275197148	0.26733275197148	0.605126622695881	0.976849767742476
70584	chr17	2322395	2337457	-	TSR1	17	-8.36725565363231	0.0660038880291371	0.135111636780404	0.267332751907816	0.267332751907816	0.605126622738857	0.976849767742476
81445	chr19	49084450	49108563	+	SNRNP70	19	-8.36725565363231	0.0660038880291371	0.135111636780404	0.267332751907816	0.267332751907816	0.605126622738857	0.976849767742476
198	chr1	1702378	1725357	-	CDK11A	1	-8.36725565363231	0.0660038880291371	0.135111636780399	0.267332751905997	0.267332751905997	0.605126622740085	0.976849767742476
200	chr1	1702735	1738688	-	AL031282.2	1	-8.36725565363231	0.0660038880291371	0.135111636780399	0.267332751905997	0.267332751905997	0.605126622740085	0.976849767742476
16104	chr3	47852144	47893835	-	MAP4	3	-8.36725565363231	0.0660038880291371	0.135111636780403	0.267332751905997	0.267332751905997	0.605126622740085	0.976849767742476
75805	chr18	9101698	9134341	+	NDUFV2	18	-8.36725565363282	0.066003888029208	0.135111636780408	0.267332749353955	0.267332749353955	0.605126624462831	0.976849767742476
84981	chr20	62877737	62938952	-	DIDO1	20	-8.36725565363282	0.066003888029208	0.135111636780407	0.267332749353955	0.267332749353955	0.605126624462831	0.976849767742476
58501	chr13	44432142	44577565	-	TSC22D1	13	-8.36725565363521	0.066003888034916	0.13511163672507	0.267332748707304	0.267332748707304	0.60512662489935	0.976849767742476
58877	chr13	59665582	60164928	-	DIAPH3	13	-8.36725565363525	0.0660038880349373	0.13511163672507	0.267332748613626	0.267332748613626	0.605126624962587	0.976849767742476
72338	chr17	35005989	35090319	-	RFFL	17	-8.36723732621574	0.0660488861298055	-0.119315025206876	0.262372792584756	-0.262372792584756	0.60849468089585	0.976849767742476
66085	chr15	92899188	93022162	+	CHD2	15	-8.36723732621573	0.0660488861298019	-0.119315025206876	0.262372792500173	-0.262372792500173	0.608494680953628	0.976849767742476
77526	chr19	1086573	1096375	-	POLR2E	19	-8.36723732621573	0.0660488861298011	-0.119315025206875	0.262372792476526	-0.262372792476526	0.608494680969781	0.976849767742476
42749	chr9	104781005	104929155	-	ABCA1	9	-8.36723732621573	0.0660488861298023	-0.119315025206878	0.262372792464703	-0.262372792464703	0.608494680977858	0.976849767742476
50068	chr11	62712629	62728457	-	HNRNPUL2	11	-8.36723732621574	0.0660488861298055	-0.119315025206888	0.262372792452879	-0.262372792452879	0.608494680985934	0.976849767742476
71923	chr17	28041676	28196381	+	NLK	17	-8.36723732621572	0.0660488861298224	-0.119315025206876	0.262372787647109	-0.262372787647109	0.608494684268701	0.976849767742476
35713	chr7	102911999	102945111	+	LRRC17	7	-8.36723732621573	0.0660488861298277	-0.119315025206873	0.262372787606182	-0.262372787606182	0.608494684296658	0.976849767742476
43986	chr9	136806942	136834340	+	RABL6	9	-8.36722966695315	0.0660635082148348	-0.0711305973706134	0.258527743698323	-0.258527743698323	0.611133423375399	0.976849767742476
80602	chr19	41261495	41307598	+	HNRNPUL1	19	-8.36727037444281	0.0660789647224421	-0.0744849946083196	0.257615701726536	-0.257615701726536	0.611762951764995	0.976849767742476
53856	chr12	15620133	15790388	-	EPS8	12	-8.36725231318206	0.0659836827894763	0.0738672588650259	0.257418020793011	0.257418020793011	0.611899583929241	0.976849767742476
64581	chr15	56917622	57288514	+	TCF12	15	-8.36715102682016	0.0660026523167549	-0.169707384412576	0.257275109708644	-0.257275109708644	0.61199840161997	0.976849767742476
73860	chr17	54967764	55173632	+	STXBP4	17	-8.36715102682016	0.0660026523167549	-0.169707384412577	0.257275109708644	-0.257275109708644	0.61199840161997	0.976849767742476
34188	chr7	44605571	44708230	+	OGDH	7	-8.36715102682016	0.0660026523167544	-0.169707384412567	0.257275109699549	-0.257275109699549	0.61199840162626	0.976849767742476
83901	chr20	35771014	35950370	+	PHF20	20	-8.36719913550429	0.0660381819466031	-0.0962730805233357	0.25693513301394	-0.25693513301394	0.612233621600628	0.976849767742476
16207	chr3	48917820	48986382	+	ARIH2	3	-8.36719913550416	0.066038181946639	-0.096273080523338	0.256935128732948	-0.256935128732948	0.612233624563752	0.976849767742476
50087	chr11	62806859	62833051	-	STX5	11	-8.36722074065096	0.0659780181327764	0.0890697135879174	0.25525691637813	0.25525691637813	0.613397605087117	0.976849767742476
83975	chr20	36996348	37096997	-	RBL1	20	-8.36722074065096	0.0659780181327764	0.0890697135879146	0.255256916377221	0.255256916377221	0.613397605087749	0.976849767742476
80461	chr19	39440642	39476670	+	SUPT5H	19	-8.36722074065096	0.0659780181327784	0.0890697135879147	0.255256916349936	0.255256916349936	0.613397605106712	0.976849767742476
13709	chr2	212581356	213022545	-	AC093865.1	2	-8.36723437772104	0.0659865432434494	0.0947506370177886	0.251199724536491	0.251199724536491	0.616231578604092	0.976849767742476
11703	chr2	121337775	121607060	-	CLASP1	2	-8.36723437772182	0.0659865432534052	0.0947506193526175	0.251199724222715	0.251199724222715	0.616231578824371	0.976849767742476
19376	chr3	182792503	182921629	+	ATP11B	3	-8.36722173601324	0.0659718957085839	0.0737030489917575	0.249883592648985	0.249883592648985	0.617157055365562	0.976849767742476
29989	chr6	35341557	35428178	+	PPARD	6	-8.36722173601239	0.065971895705098	0.0737030514062187	0.249883587575823	0.249883587575823	0.617157058938771	0.976849767742476
43984	chr9	136799365	136829466	+	AL355987.2	9	-8.3672373477145	0.0660651327346153	-0.0699561461172255	0.245253098644753	-0.245253098644753	0.620437529971136	0.976849767742476
29676	chr6	31879758	31898202	-	EHMT2	6	-8.36716656463468	0.0660076482499723	-0.175784688970276	0.243208914601382	-0.243208914601382	0.621898013607028	0.976849767742476
70384	chr16	89798373	89817657	-	FANCA	16	-8.36716656463468	0.0660076482499711	-0.175784688970283	0.243208914572278	-0.243208914572278	0.621898013627875	0.976849767742476
84491	chr20	49237945	49279426	-	ZNFX1	20	-8.36716656463468	0.0660076482499711	-0.175784688970287	0.243208914572278	-0.243208914572278	0.621898013627875	0.976849767742476
58515	chr13	45119509	45284893	+	GTF2F2	13	-8.36716656463469	0.0660076482499739	-0.175784688970279	0.243208914548632	-0.243208914548632	0.621898013644814	0.976849767742476
37924	chr8	22501325	22546297	-	AC087854.1	8	-8.36716656463469	0.0660076482499775	-0.175784688970274	0.243208914499519	-0.243208914499519	0.621898013679995	0.976849767742476
6669	chr1	192387631	192630085	-	AL390957.1	1	-8.3671665646347	0.0660076482499787	-0.175784688970282	0.243208914455863	-0.243208914455863	0.621898013711266	0.976849767742476
10499	chr2	73985403	74108176	+	TET3	2	-8.3671665646347	0.0660076482499787	-0.175784688970284	0.243208914455863	-0.243208914455863	0.621898013711266	0.976849767742476
28245	chr5	178602663	178628050	-	CLK4	5	-8.3671665646347	0.0660076482499787	-0.175784688970273	0.243208914455863	-0.243208914455863	0.621898013711266	0.976849767742476
25955	chr5	96049114	96215519	+	MIR583HG	5	-8.3671665646347	0.0660076482499795	-0.175784688970272	0.243208914454954	-0.243208914454954	0.621898013711918	0.976849767742476
30378	chr6	43336069	43370647	-	ZNF318	6	-8.3671665646347	0.0660076482499787	-0.175784688970276	0.243208914454954	-0.243208914454954	0.621898013711918	0.976849767742476
27	chr1	777757	810062	+	LINC01409	1	-8.36720976191392	0.0660410705559633	-0.0950920282899196	0.241507695785913	-0.241507695785913	0.623119291912156	0.976849767742476
6245	chr1	171840497	172412717	+	DNM3	1	-8.36726223701999	0.0660761445287341	-0.0669573044673611	0.236121298613398	-0.236121298613398	0.627021660809634	0.976849767742476
21359	chr4	65319562	65671343	-	EPHA5	4	-8.367188077775	0.0659465405410322	0.0548684580350929	0.233607554760965	0.233607554760965	0.628861687534053	0.976849767742476
18185	chr3	132416501	132539032	+	DNAJC13	3	-8.36718279552748	0.0660129418405174	-0.183820603686316	0.229844720400251	-0.229844720400251	0.631638989871929	0.976849767742476
71071	chr17	7459365	7485263	-	ZBTB4	17	-8.36718279552751	0.0660129418405322	-0.183820603686324	0.229844720355686	-0.229844720355686	0.631638989904987	0.976849767742476
30883	chr6	72620791	73198848	+	KCNQ5	6	-8.36718279552747	0.0660129418405166	-0.183820603686319	0.229844717168817	-0.229844717168817	0.631638992268984	0.976849767742476
46382	chr10	91162011	91284329	+	PCGF5	10	-8.36718279552747	0.0660129418405166	-0.183820603686321	0.229844717168817	-0.229844717168817	0.631638992268984	0.976849767742476
73927	chr17	57834780	57851044	-	MRPS23	17	-8.36718279552748	0.066012941840517	-0.183820603686325	0.229844716973275	-0.229844716973275	0.631638992414035	0.976849767742476
