testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	patip3	patip4	patip5	patip6	patip7	patip8	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
56063	chr12	79584878	79691964	-	PAWR	12	-7.3812849927927	0.241837840382477	-0.849993132101237	-1.00722022231608	-0.573672457502767	1.16384569236528	-1.03650316249745	0.165258204204736	-0.227547176362477	6.06647224212065	-6.06647224212065	0.0137771862180568	0.0192784476987208	TRUE	-0.40763264863824	13.9767044507898	-13.9767044507898	0.00018508977030085	0.00032611417176774
25055	chr5	56814548	56896152	+	MAP3K1	5	-7.38153568646352	0.242062167768561	-0.849750520815719	-1.00709185645323	-0.573493102258445	1.16374266123036	-1.03632063055172	0.165282474415631	-0.358268788885028	6.29691559076309	-6.29691559076309	0.0120948239991928	0.0170323534900858	TRUE	-0.780222417313994	13.9574081748724	-13.9574081748724	0.000186999295233137	0.000329410885950253
56304	chr12	93707790	93738823	-	AC012085.2	12	-7.38155286365682	0.241936071635977	-0.849766889048424	-1.00706183305579	-0.573577152665015	1.16367438482126	-1.03638829215867	0.165310991103432	-0.176369681596222	8.04593011178076	-8.04593011178076	0.00456059969052625	0.00681271909077427	TRUE	-0.26850014140333	13.9532339470461	-13.9532339470461	0.000187414973123023	0.000330075281476431
50474	chr11	65614772	65637439	+	PCNX3	11	-7.38162863622684	0.24217389692251	-0.849712946600501	-1.00696880082149	-0.573454604773229	1.16378190071483	-1.03623780849184	0.165300398068254	-0.343011978318343	16.5831862194464	-16.5831862194464	4.65619952390028e-05	9.0359148007249e-05	TRUE	-0.422045038347637	13.9442830332555	-13.9442830332555	0.000188309463477587	0.000331582515307771
13140	chr2	190880796	190883059	-	AC005540.1	2	-7.38162964947375	0.242046272176488	-0.849751209947837	-1.00706854420981	-0.573484883271214	1.16378232846622	-1.03628924120026	0.165300593453447	0.035857445434563	0.454588883090764	0.454588883090764	0.500163784220577	0.537503986355178	TRUE	-0.265336147955604	13.9412847883068	-13.9412847883068	0.000188610047171855	0.000332043571130403
47342	chr10	122392104	122432354	+	PLEKHA1	10	-7.38159534471211	0.241826579324131	-0.849779912552752	-1.00713468733731	-0.573494467162397	1.16376784641998	-1.03634414593874	0.165293978423455	0.108364368735302	4.72643484640867	4.72643484640867	0.0297023916738219	0.0396391264564133	TRUE	-0.306329569382116	13.9205737197772	-13.9205737197772	0.000190699641235637	0.000335584378930063
24910	chr5	50664898	50842068	+	PARP8	5	-7.38147652081464	0.241888119939158	-0.849896092052387	-1.00715354607441	-0.573629219293097	1.16422525132669	-1.03633491112173	0.165302156640647	-0.256526687085943	12.8683818844147	-12.8683818844147	0.000334180434276687	0.00057956135064023	TRUE	-0.363185919190442	13.9121273560449	-13.9121273560449	0.000191558497359412	0.000337026549449838
33226	chr7	6103883	6161564	+	USP42	7	-7.38146907282669	0.241985204598618	-0.849781995340186	-1.00711286521319	-0.573507897706991	1.16371453983849	-1.03635219710345	0.165269629136236	-0.755605412583736	15.5574036324397	-15.5574036324397	8.00376007028536e-05	0.000149439650571727	TRUE	-0.712142926702839	13.8831755928695	-13.8831755928695	0.000194532094280775	0.000342117801762003
90633	chrX	118345072	118449958	+	WDR44	23	-7.38157528915975	0.242012133079748	-0.84977142826712	-1.00711169553874	-0.57350595099179	1.16375937980758	-1.03630534678082	0.165290111079927	0.0720165983130725	1.37448738329113	1.37448738329113	0.241042382952974	0.274481608875602	TRUE	-0.65403957642558	13.8555511632003	-13.8555511632003	0.000197412708733968	0.000347112620814548
89205	chrX	46446291	46473669	+	KRBOX4	23	-7.38131191186223	0.241651786627754	-0.850070474061213	-1.00740465472359	-0.573855157152241	1.16339302661966	-1.03666832666158	0.165324475059289	-0.275870604402944	12.2665889849886	-12.2665889849886	0.000461140393621995	0.00078584450237939	TRUE	-0.337098882179473	13.8245523003861	-13.8245523003861	0.000200696404904388	0.000352525951717726
72043	chr17	28879334	28898652	-	FLOT2	17	-7.38129076275056	0.241632308231171	-0.850128712747311	-1.00742029895266	-0.573874877692947	1.16337343537981	-1.03658656770424	0.165323955184869	-0.31192482610239	18.5660107848234	-18.5660107848234	1.64120901744447e-05	3.38990240006506e-05	TRUE	-0.337098837537931	13.824547030963	-13.824547030963	0.000200696967744163	0.000352525951717726
27797	chr5	164295955	165171619	+	AC109466.1	5	-7.38155773013003	0.242018921066522	-0.849765603082423	-1.00708063334654	-0.573494655878456	1.16375196712733	-1.03624467023917	0.16528672514012	-0.0653434143025766	1.45938563160598	-1.45938563160598	0.227027898476592	0.259796936345149	TRUE	-0.246735699157017	13.8144386117347	-13.8144386117347	0.000201779605223384	0.00035435475753369
4654	chr1	147540500	147626216	+	BCL9	1	-7.38160185737501	0.242035702758854	-0.849755873826076	-1.0069825016855	-0.57348486080644	1.16377059579414	-1.03625838227206	0.165295234269242	-0.243148018470396	6.79373589204624	-6.79373589204624	0.00914782736284492	0.0130890917220275	TRUE	-0.528116940618338	13.8085626959801	-13.8085626959801	0.000202411632924115	0.000355253286355625
10023	chr2	59240941	59734396	-	AC007179.2	2	-7.38159981480615	0.242034925964657	-0.84975706965363	-1.00697935113817	-0.573485821060507	1.16376973350709	-1.03624671612173	0.165294840398051	-0.397070801613326	11.0626009851694	-11.0626009851694	0.000880864878034293	0.00144770938420089	TRUE	-0.528109917059337	13.8079611174762	-13.8079611174762	0.000202476452605738	0.000355253286355625
17465	chr3	108958247	109119134	-	MORC1	3	-7.38165019754628	0.242054086677649	-0.849727572937163	-1.0069687848427	-0.573439292317437	1.16379100301786	-1.03621472496943	0.165304555757162	-0.592303288313772	24.4194629625417	-24.4194629625417	7.74819495563683e-07	1.88919790794527e-06	TRUE	-0.528109559954462	13.8079325202853	-13.8079325202853	0.000202479534454514	0.000355253286355625
87812	chr22	38885836	38903794	+	AL022318.5	22	-7.38152757220164	0.242007451957655	-0.849799364313866	-1.00700277830508	-0.573484537275401	1.16373923573636	-1.0362634360362	0.16528090972379	-0.776517233277716	31.5880191517063	-31.5880191517063	1.90601900929011e-08	5.32237713227085e-08	TRUE	-0.528107598878092	13.8077563722618	-13.8077563722618	0.000202498518535266	0.000355253286355625
61389	chr14	65409591	65744121	+	FUT8	14	-7.38144905181811	0.242008118588666	-0.849834603003119	-1.0071369719504	-0.573584518467309	1.16366563139218	-1.03636608643425	0.165279269189617	-0.105209069533126	2.70965583156794	-2.70965583156794	0.0997425083290893	0.121463965428634	TRUE	-0.299411039426215	13.7944106142968	-13.7944106142968	0.000203942063948248	0.000357712543601409
22039	chr4	89700344	89838310	-	SNCA	4	-7.3816301351657	0.242046456886638	-0.849688301094925	-1.00698248308998	-0.573471566828712	1.1637825335053	-1.03615542706649	0.165300687109778	-0.442465216926478	18.3628348647617	-18.3628348647617	1.82584849431899e-05	3.7424592599003e-05	TRUE	-0.471788690007647	13.7532285563648	-13.7532285563648	0.000208462214534522	0.000365566027943698
7190	chr1	207320642	207359713	+	CD55	1	-7.38156884457175	0.242082930508072	-0.849726829691354	-1.00697292402709	-0.573486805332317	1.16375665917441	-1.03627872374502	0.165288868359059	-0.0823654025131078	4.04325049603358	-4.04325049603358	0.0443483241245718	0.0576077744847963	TRUE	-0.172046310230336	13.7261890238151	-13.7261890238151	0.00021148484090916	0.000370790729662745
3634	chr1	92079304	92184725	+	BTBD8	1	-7.38119894165686	0.241918423062572	-0.850103960176595	-1.00753512440485	-0.573915768175144	1.16331600695452	-1.03674479817657	0.165312478064621	-0.407376418609515	20.8814522512257	-20.8814522512257	4.8860287986674e-06	1.08490986712232e-05	TRUE	-0.37203965606245	13.7246097666211	-13.7246097666211	0.000211662737586882	0.000371026725530697
40418	chr8	130052103	130444674	-	ASAP1	8	-7.38145483448898	0.241865550058251	-0.849903572354338	-1.00713644165179	-0.57365071488121	1.16360200532748	-1.03639735067495	0.165302431575938	-0.21304335452287	10.9543265243992	-10.9543265243992	0.000933853080537284	0.00153051998192069	TRUE	-0.31914166548168	13.6811828524806	-13.6811828524806	0.000216614121902436	0.000379395672328608
80084	chr19	36053896	36105108	+	WDR62	19	-7.38151900217652	0.242004192766636	-0.849774311373957	-1.00704473936607	-0.573509027394856	1.16373561784041	-1.03632946860842	0.165279257146631	-0.14245869156628	3.14995932206512	-3.14995932206512	0.075928855786777	0.0942196911070904	TRUE	-0.401742128458384	13.6563132395968	-13.6563132395968	0.00021950205447252	0.000384375277243461
8178	chr1	241593123	241641369	-	OPN3	1	-7.38159329744902	0.242032447396991	-0.849760885259634	-1.00707368692548	-0.573488949379873	1.16376698215137	-1.03630628298078	0.165293583646889	0.00814636565567154	0.0154085783287883	0.0154085783287883	0.90121132017201	0.912378234189745	TRUE	-0.386517606441821	13.6274596541189	-13.6274596541189	0.00022290127244895	0.000390247988741062
57352	chr12	121887770	121917863	+	PSMD9	12	-7.38143669999883	0.241972893213051	-0.84985256577018	-1.0071230750102	-0.573517393688969	1.16370087345884	-1.03624404674628	0.165263386581553	-1.06040581463351	33.5781651469879	-33.5781651469879	6.84568923770001e-09	1.97277471696489e-08	TRUE	-0.832698842030224	13.6026766682044	-13.6026766682044	0.000225863255240544	0.000395191526625451
84509	chr20	49632944	49714878	-	B4GALT5	20	-7.38141182196562	0.241843988701333	-0.849889412044921	-1.00723513055168	-0.573676331563335	1.16357899511604	-1.0364225254653	0.165295756615047	-0.229931455358416	7.40776043012738	-7.40776043012738	0.00649431176251014	0.00951449559893566	TRUE	-0.446091736930121	13.5995335052721	-13.5995335052721	0.000226241739193056	0.000395772954661051
82717	chr19	58182028	58213562	+	ZNF274	19	-7.38158567256848	0.242029547636052	-0.849774259082404	-1.00708742252537	-0.573495627377988	1.1637637632463	-1.03631166314067	0.16529211332973	0.027970269873565	0.265751390717924	0.265751390717924	0.606196120688299	0.640377657003897	TRUE	-0.346397229550584	13.5956766833551	-13.5956766833551	0.00022670703173211	0.000396505971825343
43356	chr9	127867863	127900591	-	AL157935.3	9	-7.38164727857544	0.242258455048871	-0.849669159454428	-1.00695888166497	-0.573490707171939	1.16376010897821	-1.03630061540068	0.165313891285649	-0.214965994197014	11.5857171164826	-11.5857171164826	0.000664603001513275	0.00111111346823667	TRUE	-0.249772857667185	13.5741784847341	-13.5741784847341	0.00022931832928752	0.000400991243010416
77011	chr18	62051787	62188015	-	PIGN	18	-7.38160109264552	0.242035411930488	-0.849821819328351	-1.00707794348914	-0.573493201328052	1.16377027295758	-1.03629396522421	0.165295086805397	0.130305664438546	1.77792352158576	1.77792352158576	0.182404512882702	0.212368046137613	TRUE	-0.851217712802138	13.5638270247728	-13.5638270247728	0.000230586468000449	0.000403126485263943
21321	chr4	59551141	59631324	-	AC096588.2	4	-7.38148229339655	0.241990232386241	-0.849825872946988	-1.00708019618169	-0.573525727529281	1.16372012098431	-1.03634636574152	0.165272178496947	-0.332387892890292	3.56468800269067	-3.56468800269067	0.0590208309449921	0.0747416492908453	TRUE	-1.05670010019728	13.5578876463696	-13.5578876463696	0.000231317278735266	0.000404321655876245
87372	chr22	30925129	30969774	-	MORC2	22	-7.38157455138892	0.242015178945061	-0.849777725514226	-1.00709011015236	-0.573506292998503	1.16374961389871	-1.03630064500009	0.165293123858786	-0.0152487565329055	0.0611024461686611	-0.0611024461686611	0.804761888360977	0.826395775968493	TRUE	-0.349735404249275	13.5262356852181	-13.5262356852181	0.00023525144078318	0.000411114365316446
43583	chr9	129834445	129881838	+	USP20	9	-7.38146478315411	0.242191270244067	-0.849816434793684	-1.0071142180982	-0.573516841912651	1.16371272892711	-1.03635143915792	0.165268801945759	-0.475744819842218	10.565351177007	-10.565351177007	0.00115227141908736	0.00186802186331561	TRUE	-0.58468928023183	13.5247069457546	-13.5247069457546	0.000235443152462933	0.000411365507972953
69493	chr16	70288766	70333820	+	DDX19B	16	-7.38160158665865	0.242035599804886	-0.849756032317652	-1.00701170949301	-0.573484988076498	1.16377048150921	-1.03625141127478	0.165295182067007	-0.137407216090265	3.27758604520932	-3.27758604520932	0.0702321579089087	0.0878106715904508	TRUE	-0.411142495389077	13.5033968468197	-13.5033968468197	0.000238131999206748	0.000415978645169553
60137	chr14	23058566	23096153	-	ACIN1	14	-7.38150309518474	0.241952739248998	-0.849818915112247	-1.0071522957169	-0.573563280694219	1.16368656520929	-1.03636570695869	0.165290318188014	-0.0681812039136412	0.870631518773735	-0.870631518773735	0.350780536881773	0.387929246452533	TRUE	-0.374836108717795	13.4921839335002	-13.4921839335002	0.000239559215881702	0.000418386484635456
119	chr1	1311584	1325687	-	INTS11	1	-7.38157902788241	0.242027020646268	-0.849698343957741	-1.00705300223271	-0.573475769451906	1.16376095813891	-1.03621251996489	0.165290832023722	-0.425621083379176	16.0196890509687	-16.0196890509687	6.26871692556152e-05	0.000119136674889414	TRUE	-0.56260257561813	13.4679196276702	-13.4679196276702	0.000242677238113442	0.000423659386969281
88295	chr22	50059390	50086354	-	MLC1	22	-7.38159665856752	0.242033725638742	-0.849743108519738	-1.0070260669392	-0.573470680960129	1.16376840107483	-1.03629592103575	0.165294231776323	-0.0845949239224604	2.30682005314156	-2.30682005314156	0.128807324456381	0.153947694839917	TRUE	-0.257325441269491	13.4381545833312	-13.4381545833312	0.000246558037652278	0.000430346717450106
44049	chr9	137191618	137201741	-	TPRN	9	-7.38163240093141	0.242047318564626	-0.849737992013065	-1.00697698728794	-0.573470501644804	1.16378349001811	-1.03624008609942	0.165301124019841	-0.124914133516046	4.00756226060912	-4.00756226060912	0.0452965986382155	0.0587703552982816	TRUE	-0.370295094493637	13.4252225714736	-13.4252225714736	0.000248263560803208	0.000433235332128587
43423	chr9	128305158	128323447	-	TRUB2	9	-7.38159070319478	0.241713947477269	-0.849838883817778	-1.00742528199004	-0.573636965638547	1.16346981904292	-1.03653015724874	0.16539188330352	-0.524032767396234	70.9918356570415	-70.9918356570415	0	0	TRUE	-0.31784260022805	13.3894930188544	-13.3894930188544	0.000253037776362985	0.000441386880405208
7879	chr1	230066237	230282122	+	GALNT2	1	-7.38137607413534	0.242198524015791	-0.849849261229339	-1.00712799347043	-0.573530280318257	1.16378529419158	-1.03626998307669	0.165251695870139	-0.325246505528144	21.6063958234154	-21.6063958234154	3.34733752904715e-06	7.53684775613983e-06	TRUE	-0.307756705480133	13.3455658508465	-13.3455658508465	0.000259034385513668	0.000451663211363608
34897	chr7	77695458	77783022	+	RSBN1L	7	-7.38151698295789	0.241966044954393	-0.849830569081922	-1.00711138852101	-0.573552017409486	1.1636999102287	-1.03633571809424	0.165290499310427	-0.0881278065921732	1.67408660240471	-1.67408660240471	0.195712060657078	0.226576124801634	TRUE	-0.474370564331499	13.3264898955822	-13.3264898955822	0.000261682906245397	0.000456188467559613
88741	chrX	16587998	16713669	-	CTPS2	23	-7.38161219492716	0.242039634158942	-0.849749821675782	-1.00703096956234	-0.573480000907937	1.1637749598786	-1.03625870848926	0.16529722767319	-0.0926507555876565	1.57095635030419	-1.57095635030419	0.210068182814375	0.241485362839245	TRUE	-0.654469048888218	13.3211993784644	-13.3211993784644	0.000262422268806795	0.000457291346822739
34108	chr7	43582107	43627379	+	STK17A	7	-7.38158709635972	0.242030089107068	-0.8497645157063	-1.00704636375264	-0.573469232761828	1.16376436431094	-1.03619599829422	0.165292387881108	-0.573150176296773	20.4183021709323	-20.4183021709323	6.22317817422502e-06	1.36532382420093e-05	TRUE	-0.654459454097587	13.3207162912004	-13.3207162912004	0.000262489886241002	0.000457316187250536
40185	chr8	123767438	123815452	+	FAM91A1	8	-7.38163980486412	0.242368392365959	-0.849733657360511	-1.0069780437581	-0.573467020901613	1.16378661565378	-1.03627630037137	0.165302551727458	-0.352671048292013	10.2119652288966	-10.2119652288966	0.00139532407756615	0.00223373361038529	TRUE	-0.449913952196422	13.3064255281352	-13.3064255281352	0.000264498119220802	0.000460721317423226
62027	chr14	87933013	87994182	-	GALC	14	-7.38158417750631	0.242028979060394	-0.849751333176652	-1.00707656320328	-0.573491826968868	1.16376313209382	-1.0361462247939	0.165291825034015	-0.318597221851619	9.0823671608232	-9.0823671608232	0.0025808576731936	0.00398695520102597	TRUE	-0.42645958659014	13.3045956664719	-13.3045956664719	0.00026475637952228	0.000461077458343007
35618	chr7	101239471	101246081	-	FIS1	7	-7.38158680365222	0.242029977789707	-0.849764687072825	-1.00702733976586	-0.573480528330867	1.16376424074203	-1.03630026790175	0.165292331438375	-0.147373822799365	3.05248043267056	-3.05248043267056	0.0806139371566585	0.099613132820383	TRUE	-0.700278723374282	13.2502960260026	-13.2502960260026	0.000272536827310321	0.000474241748233392
81096	chr19	45710628	45731896	-	FBXO46	19	-7.38147984227759	0.241989300224781	-0.84972509218598	-1.00701202942752	-0.573523476474266	1.16371908622927	-1.03634744688736	0.165271705840632	-0.429435130748914	14.2296403064393	-14.2296403064393	0.000161801787539884	0.000291911464578191	TRUE	-0.495603472536606	13.2248602150939	-13.2248602150939	0.000276260326288136	0.000480623425962104
68543	chr16	47460294	47699745	+	PHKB	16	-7.38162686585553	0.242045213557519	-0.849712995372022	-1.0070251239705	-0.57347310379925	1.16378115333737	-1.03614098695785	0.165300056685579	-0.132613108489856	5.46475796494633	-5.46475796494633	0.0194037413730064	0.0266280892496747	TRUE	-0.264543490554131	13.2136012539268	-13.2136012539268	0.000277924836577403	0.000483400953165043
81902	chr19	52268586	52296046	+	ZNF766	19	-7.38141961578487	0.241966396094798	-0.849767624256844	-1.00704997661943	-0.573526253493836	1.16369366126451	-1.03637401169431	0.165260092173448	-0.426215057272942	18.1244184905663	-18.1244184905663	2.06930701542873e-05	4.21780674524509e-05	TRUE	-0.589366444800235	13.2129187881947	-13.2129187881947	0.000278026055793523	0.000483400953165043
5800	chr1	160997956	161039944	-	AL591806.4	1	-7.38140393412959	0.241849995638373	-0.849945625087113	-1.00716660469186	-0.573672338520439	1.16358406357188	-1.03643023871196	0.165291432972978	-0.437389459038826	14.4082396994345	-14.4082396994345	0.000147157007543974	0.000266635202170027	TRUE	-0.423403568030282	13.2093059173785	-13.2093059173785	0.000278562514474556	0.000484235446054148
62500	chr14	100052802	100075878	-	AL157912.1	14	-7.38145092658751	0.241877729697969	-0.849911515549709	-1.00716210452119	-0.573641813170393	1.16361309838259	-1.03640561916864	0.165297425615148	-0.357381256009278	10.9079317967407	-10.9079317967407	0.000957533719060377	0.00156729318066941	TRUE	-0.423395003166257	13.2087305067107	-13.2087305067107	0.00027864805085065	0.000484285904642074
76463	chr18	39348578	39801309	-	MIR924HG	18	-7.38155254214042	0.242016948064601	-0.849663683218033	-1.00707016371649	-0.573508044928456	1.16374977697847	-1.03621220696176	0.165285724730098	-0.559662661264011	13.4048643605784	-13.4048643605784	0.000250972605325583	0.000441944176689872	TRUE	-0.596835182108531	13.2054710793309	-13.2054710793309	0.000279133073687099	0.000485030503142425
23444	chr4	158768025	158908050	+	FNIP2	4	-7.38251440820431	0.242845291342771	-0.848977856339496	-1.00634100042382	-0.572660349242196	1.16458713864573	-1.03547393996024	0.165327272972082	0.416665249957353	27.9068482453004	27.9068482453004	1.27298421692679e-07	3.34011677970918e-07	TRUE	0.425638383383806	13.1802648520097	13.1802648520097	0.000282912768955423	0.000491498566784508
75042	chr17	78065946	78067053	+	RNU6-625P	17	-7.38154781531299	0.242015150444129	-0.849773093403009	-1.00706751584212	-0.573501927329766	1.16374778151321	-1.03631746508756	0.165284813246906	-0.103267476025851	1.013534554746	-1.013534554746	0.314057555641391	0.35022931184878	TRUE	-0.606816403978804	13.147056940943	-13.147056940943	0.000287971207390769	0.000499881151982761
13739	chr2	214728552	214810597	-	BARD1	2	-7.38155205546488	0.242016762981115	-0.849785030506952	-1.00706416210833	-0.573508273725281	1.16374957152478	-1.03608820084154	0.165285630883486	-0.746077840678271	24.9858436076902	-24.9858436076902	5.77527991985072e-07	1.42508585046876e-06	TRUE	-0.736084602989713	13.1383437025361	-13.1383437025361	0.000289313498298638	0.000502109493807073
66457	chr16	526711	554636	+	CAPN15	16	-7.38182683876726	0.24212126425304	-0.849546871691092	-1.00700003154211	-0.573235281244387	1.16386557397061	-1.03619439089405	0.165338617436512	-0.976823838923185	79.763269151561	-79.763269151561	0	0	TRUE	-0.735845525620566	13.1339583513327	-13.1339583513327	0.000289991454329952	0.000503184199961063
7859	chr1	229321010	229343517	-	CCSAP	1	-7.38153587119087	0.242010608075074	-0.849754449652524	-1.00709179819348	-0.573476326575285	1.16374273921421	-1.03632273345562	0.16528251003682	-0.3389845773029	9.3940572370775	-9.3940572370775	0.00217689916045427	0.00339921397838409	TRUE	-0.735842449992662	13.1334867984988	-13.1334867984988	0.000290064449628091	0.000503208974354806
62616	chr14	100942450	100943524	+	SNORD113-8	14	-7.38159897701722	0.242034607351264	-0.849699725102944	-1.00696647600956	-0.573463676603508	1.16376937982742	-1.03629489839941	0.165294678846178	-0.57118097121836	21.2849945877679	-21.2849945877679	3.95817802845144e-06	8.85796675705187e-06	TRUE	-0.735815942494631	13.1320771770552	-13.1320771770552	0.000290282766264749	0.000503384640436513
56458	chr12	98644289	98735433	+	APAF1	12	-7.38138145294663	0.241951882805316	-0.850022279186824	-1.00714049888792	-0.573714725816109	1.16367755063106	-1.03743842791286	0.165252733088199	0.574654209561988	256.881105766166	256.881105766166	0	0	TRUE	-0.735816038752478	13.1320744762197	-13.1320744762197	0.000290283184718465	0.000503384640436513
31037	chr6	80105646	80346254	+	BCKDHB	6	-7.38159954664012	0.24208618725852	-0.84975722665194	-1.00705545744804	-0.573483996728987	1.16376962029879	-1.03628656984826	0.165294788687498	-0.0223123501419663	0.223830699920654	-0.223830699920654	0.636136491248243	0.66792817691272	TRUE	-0.253555762634189	13.1062289248221	-13.1062289248221	0.000294315541308321	0.000510273960957376
11039	chr2	97112152	97264521	+	ANKRD36	2	-7.38169111279424	0.242069646908751	-0.84970361899944	-1.00687467248182	-0.573442899979382	1.16380827577586	-1.03620404243859	0.165312445467175	-0.436041323572329	20.5356254321523	-20.5356254321523	5.85316770340683e-06	1.28766770917132e-05	TRUE	-0.444681813040834	13.095337039791	-13.095337039791	0.000296031734746682	0.000512938125106969
88816	chrX	19533976	19888600	-	SH3KBP1	23	-7.38160078762199	0.242035295929039	-0.84972060810612	-1.00697732934166	-0.573485363720298	1.16377014418918	-1.0362940997658	0.165295027987891	-0.268715424642774	6.62520409701392	-6.62520409701392	0.0100545621007734	0.0143122206770809	TRUE	-0.476764400733766	13.0817786124535	-13.0817786124535	0.000298182189152674	0.000516559806152904
50330	chr11	64894545	64918209	-	ATG2A	11	-7.38159666540221	0.242033728238214	-0.84975891348142	-1.00707864577643	-0.573487301661966	1.16376840396034	-1.0363165876241	0.165294233094294	0.0342343678593785	0.197111919987947	0.197111919987947	0.657062190053363	0.688506919015661	TRUE	-0.537873185444639	13.0361079871655	-13.0361079871655	0.000305542404905212	0.00052909646596033
29684	chr6	31926697	31952048	+	AL645922.1	6	-7.38149793675492	0.242124022466739	-0.849816714487543	-1.00707804108188	-0.573523281360371	1.16372672492941	-1.03633946572205	0.165275195048689	-0.210375006334222	2.50626283558086	-2.50626283558086	0.113394554859108	0.136898830493469	TRUE	-0.699877890859698	13.0040924022906	-13.0040924022906	0.000310810952890428	0.000538111084095145
66973	chr16	3076910	3088100	-	AC108134.3	16	-7.38162180792603	0.242043290010984	-0.849744193718346	-1.00696280203787	-0.573475481637069	1.16377901808828	-1.0361989886179	0.165299081359268	-0.240577221289703	9.97458174359053	-9.97458174359053	0.00158716045535456	0.00252617313456866	TRUE	-0.443057858836622	13.0021228082478	-13.0021228082478	0.000311138048179949	0.000538511842746773
77845	chr19	3777974	3802812	-	MATK	19	-7.3811851227118	0.241767195391773	-0.850206285902391	-1.00754333946187	-0.57394464233635	1.16330691789358	-1.03666386844943	0.165310899661054	-0.432363607272451	18.2628782703541	-18.2628782703541	1.92420605096277e-05	3.93218948441304e-05	TRUE	-0.611423830719576	13.0019419370219	-13.0019419370219	0.000311168103300119	0.000538511842746773
74802	chr17	75531492	75574906	+	LLGL2	17	-7.38108951848507	0.241454494009138	-0.850220989124885	-1.00750970995145	-0.574056087752039	1.16434823757252	-1.03686808139404	0.165316664483511	-0.329821539705457	26.7624449366704	-26.7624449366704	2.30065277495584e-07	5.88774944495658e-07	TRUE	-0.297077812495317	12.9888418298215	-12.9888418298215	0.000313352732037697	0.000542183103889171
47220	chr10	118004915	118047941	-	RAB11FIP2	10	-7.38155120410069	0.242000075235875	-0.849792734887058	-1.00710504070198	-0.573517957366461	1.16373395340143	-1.03631790131365	0.165290558700709	-0.0352967486661148	0.25265893060714	-0.25265893060714	0.615209034349541	0.648656293356476	TRUE	-0.445821502324722	12.978561620228	-12.978561620228	0.000315077927564356	0.000545058102387268
50730	chr11	67451414	67459228	+	CABP4	11	-7.38160198553035	0.242035751496921	-0.8497557987968	-1.00707094684863	-0.573484800558719	1.16377064989627	-1.03617570043945	0.165295258981813	-0.171866463868046	3.93624873459339	-3.93624873459339	0.0472560440500084	0.0611059983436802	TRUE	-0.461912045839729	12.9627615036443	-12.9627615036443	0.000317748148801367	0.000549566424869367
82249	chr19	54616157	54637528	+	LILRB1	19	-7.38119378745578	0.241760732747248	-0.850121144800682	-1.0074735199382	-0.573913421338309	1.16334018054771	-1.03672113637852	0.165302691116819	-0.285145840067142	10.7917518164031	-10.7917518164031	0.0010195335236759	0.00166322126324942	TRUE	-0.335416067176654	12.9322069939226	-12.9322069939226	0.000322976769755567	0.000558384288239906
70472	chr17	759096	783341	-	GLOD4	17	-7.38162527882144	0.242044610003511	-0.849589617278391	-1.00706360052659	-0.573470631059228	1.1637804833572	-1.03618596874051	0.165299750656249	-0.487824188284446	13.4570650900714	-13.4570650900714	0.000244085282051443	0.000430331374389996	TRUE	-0.481324241507965	12.9129703599028	-12.9129703599028	0.000326313045007298	0.000564038482394624
42877	chr9	111686172	111760533	-	SHOC1	9	-7.38095206187302	0.241650548892144	-0.850228638674367	-1.00742841812925	-0.573837246509323	1.16336756742796	-1.03670473816623	0.165212885084673	-1.24017783749475	30.9452027268708	-30.9452027268708	2.65417329226025e-08	7.31659641702733e-08	TRUE	-0.852366101123113	12.9110868340358	-12.9110868340358	0.000326641573505926	0.000564378686481005
23543	chr4	168216293	168319752	-	DDX60	4	-7.38143168278472	0.24182048612717	-0.849882035671129	-1.00721670195391	-0.573693549147582	1.16429641962398	-1.0365044265054	0.165309249997132	-0.371507798834556	15.4503170093521	-15.4503170093521	8.4702734343356e-05	0.000157549942631908	TRUE	-0.373905357530896	12.9082542890683	-12.9082542890683	0.000327136259936411	0.000565119481486605
72979	chr17	42494866	42496550	+	AC107993.1	17	-7.38167679616073	0.242386568047701	-0.849687059608745	-1.00699691454052	-0.573437144198068	1.16380223187137	-1.03626057334432	0.165309684784746	-0.201867501960571	7.86772715486586	-7.86772715486586	0.0050324868421463	0.00746581437375571	TRUE	-0.371446450229512	12.888847250957	-12.888847250957	0.000330545959803197	0.000570894573864046
81831	chr19	51611926	51646545	-	SIGLEC5	19	-7.381481952769	0.241990102845698	-0.849712659949156	-1.00699908648303	-0.573541230473027	1.1637199771867	-1.03629046189995	0.165272112813062	-0.553738573359869	17.4051477322355	-17.4051477322355	3.0200694682847e-05	6.01967313940461e-05	TRUE	-0.601531463065169	12.8806494432502	-12.8806494432502	0.000331997010630802	0.00057328518660205
58544	chr13	45463938	45536701	+	COG3	13	-7.38158656682425	0.242372022111619	-0.849667792445012	-1.00698234738972	-0.573492049213675	1.16376414076346	-1.03630037236307	0.165292285769962	-0.43949210992658	14.7590677058324	-14.7590677058324	0.000122158629882518	0.000222988777427253	TRUE	-0.413104568644208	12.868982818909	-12.868982818909	0.000334073141300184	0.000576753992937667
