chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr22	31159242	31207012	+	RNF185	22	87406	1	47769	3260	1810995423	0	47770	442	1810998241	1	47769	1763	1810996920	1	47769	1301	1810997382	2.8219565114036	11.2874475952704	11.2874475952704	0.000780328881760606	0.00164151421015101
chr22	28687896	28735721	-	CHEK2	22	87195	0	47825	3261	1810995367	1	47824	441	1810998187	1	47824	1763	1810996865	1	47824	1301	1810997327	2.82080577785756	11.2809543478361	11.2809543478361	0.000783062914645583	0.00164412039237703
chr17	82943790	83050166	-	B3GNTL1	17	75513	2	106374	3259	1810936818	0	106376	442	1810939635	0	106376	1764	1810938313	2	106374	1300	1810938777	2.30916402905291	11.2661100742989	11.2661100742989	0.000789349629913838	0.00165414228835576
chr16	88651939	88664091	-	MVD	16	70249	1	12151	3260	1811031041	0	12152	442	1811033859	1	12151	1763	1811032538	0	12152	1302	1811032999	3.78529904962687	11.2313410062925	11.2313410062925	0.000804275110044772	0.0016835807950037
chr14	73275672	73459580	-	NUMB	14	61638	3	183905	3258	1810859287	0	183908	442	1810862103	1	183907	1763	1810860782	1	183907	1301	1810861244	1.98495370289396	11.2206260873063	11.2206260873063	0.000808932000552987	0.00169240571762367
chr6	36442027	36490377	+	KCTD20	6	30059	2	48348	3259	1810994844	0	48350	442	1810997661	1	48349	1763	1810996340	0	48350	1302	1810996801	2.80988750250472	11.2193705630489	11.2193705630489	0.000809479453888984	0.00169262815508013
chr8	140658401	140765523	-	PTK2	8	40571	2	107120	3259	1810936072	0	107122	442	1810938889	1	107121	1763	1810937568	1	107121	1301	1810938030	2.30217514708529	11.2157758756948	11.2157758756948	0.000811048937296333	0.00169498625948041
chr15	42160753	42209153	-	VPS39	15	63980	1	48399	3260	1810994793	0	48400	442	1810997611	1	48399	1763	1810996290	1	48399	1301	1810996752	2.808853922555	11.2135411899653	11.2135411899653	0.000812026177583691	0.00169610475960186
chr6	31546612	31558829	+	NFKBIL1	6	29564	2	12215	3259	1811030977	0	12217	442	1811033794	0	12217	1764	1811032472	0	12217	1302	1811032934	3.77996407052593	11.2104882054846	11.2104882054846	0.000813363188111094	0.00169797309727
chr19	2847226	2859716	-	AC006130.1	19	77753	1	12489	3260	1811030703	0	12490	442	1811033521	0	12490	1764	1811032199	1	12489	1301	1811032662	3.75786292241225	11.1241263762349	11.1241263762349	0.000852120022101111	0.00176829882358137
chr1	151993530	152042774	+	AL450992.2	1	5008	1	49243	3260	1810993949	0	49244	442	1810996767	1	49243	1763	1810995446	1	49243	1301	1810995908	2.79156540650654	11.1161213257001	11.1161213257001	0.000855805683782074	0.00177498724793071
chr17	36947953	37056871	+	AATF	17	72507	1	108917	3260	1810934275	1	108917	441	1810937094	1	108917	1763	1810935772	1	108917	1301	1810936234	2.28554703402059	11.0961780972721	11.0961780972721	0.000865058121436335	0.00179223974727388
chr19	42230189	42242893	-	GSK3A	19	80729	0	12704	3261	1811030488	0	12704	442	1811033307	1	12703	1763	1811031986	1	12703	1301	1811032448	3.74087338411274	11.057769195555	11.057769195555	0.000883163398287756	0.00182580709010244
chr11	72685068	72794599	-	ARAP1	11	51026	2	109529	3259	1810933663	0	109531	442	1810936480	1	109530	1763	1810935159	1	109530	1301	1810935621	2.27993431863299	11.0558592644811	11.0558592644811	0.000884073638609872	0.00182670465877549
chr16	88938788	88951524	+	AC092384.1	16	70297	1	12735	3260	1811030457	0	12736	442	1811033275	0	12736	1764	1811031953	1	12735	1301	1811032416	3.73835751822397	11.0479453987791	11.0479453987791	0.000887855368147617	0.00183353124197115
chr16	58520694	58630834	-	CNOT1	16	69035	1	110139	3260	1810933053	0	110140	442	1810935871	2	110138	1762	1810934551	1	110139	1301	1810935012	2.2743892544652	11.0160514120653	11.0160514120653	0.000903262766569934	0.00186334367490798
chr12	6651194	6664101	-	ING4	12	53342	1	12906	3260	1811030286	0	12907	442	1811033104	1	12906	1763	1811031783	0	12907	1302	1811032244	3.72501959922809	10.9958734698303	10.9958734698303	0.000913149680903946	0.00187969706310539
chr16	89301323	89491319	-	ANKRD11	16	70332	3	189993	3258	1810853199	1	189995	441	1810856016	1	189995	1763	1810854694	0	189996	1302	1810855155	1.95238268845847	10.9404312797706	10.9404312797706	0.000940882656342401	0.00193367260438446
chrX	71056331	71069448	-	SNX12	23	89839	1	13116	3260	1811030076	0	13117	442	1811032894	1	13116	1763	1811031573	0	13117	1302	1811032034	3.70887941151144	10.932883620233	10.932883620233	0.000944723400542635	0.00193957332556162
chr1	35807015	35857890	+	AGO4	1	1861	1	50874	3260	1810992318	0	50875	442	1810995136	1	50874	1763	1810993815	1	50874	1301	1810994277	2.75897978649156	10.9328024289571	10.9328024289571	0.0009447648020523	0.00193957332556162
chr2	47065940	47177511	-	AC073283.3	2	9772	1	111570	3260	1810931622	1	111570	441	1810934441	1	111570	1763	1810933119	1	111570	1301	1810933581	2.26147944302096	10.923471318587	10.923471318587	0.000949535215649999	0.00194728306918709
chr1	37809573	37860592	-	MTF1	1	1960	1	51018	3260	1810992174	0	51019	442	1810994992	1	51018	1763	1810993671	1	51018	1301	1810994133	2.75615318652617	10.9169180039025	10.9169180039025	0.000952900067844875	0.00195313972239358
chr22	20393628	20406968	+	ZNF74	22	86733	1	13339	3260	1811029853	0	13340	442	1811032671	1	13339	1763	1811031350	0	13340	1302	1811031811	3.69202055273831	10.8671173161129	10.8671173161129	0.00097886775189937	0.00199995503942379
chr9	124952787	125144496	-	SCAI	9	43223	3	191706	3258	1810851486	0	191709	442	1810854302	2	191707	1762	1810852982	0	191709	1302	1810853442	1.94340609125259	10.86347105194	10.86347105194	0.000980796914659243	0.00200176476678059
chr20	49045311	49096949	+	CSE1L	20	84479	2	51636	3259	1810991556	0	51638	442	1810994373	1	51637	1763	1810993052	0	51638	1302	1810993513	2.74409283954652	10.8491843024676	10.8491843024676	0.000988392854883058	0.00201405384184084
chr14	105418937	105470729	+	MTA1	14	62988	1	51791	3260	1810991401	0	51792	442	1810994219	2	51790	1762	1810992899	0	51792	1302	1810993359	2.74111490895113	10.8324685776024	10.8324685776024	0.000997355786081844	0.00202479055618838
chr17	7548098	7561601	+	TNFSF12-TNFSF13	17	71077	1	13502	3260	1811029690	0	13503	442	1811032508	0	13503	1764	1811031186	1	13502	1301	1811031649	3.67987506243795	10.819754404627	10.819754404627	0.00100422809349876	0.00203121939628611
chr1	150646229	150698154	-	GOLPH3L	1	4867	0	51925	3261	1810991267	0	51925	442	1810994086	2	51923	1762	1810992766	1	51924	1301	1810993227	2.73855011671702	10.818075122661	10.818075122661	0.00100513935781588	0.0020319914204107
chr15	61867743	62061448	-	VPS13C	15	64713	5	193700	3256	1810849492	0	193705	442	1810852306	0	193705	1764	1810850984	0	193705	1302	1810851446	1.93304711937885	10.7748056388518	10.7748056388518	0.0010289101962736	0.00207458140993264
chr15	42497394	42549786	-	AC018362.3	15	64030	2	52390	3259	1810990802	0	52392	442	1810993619	1	52391	1763	1810992298	0	52392	1302	1810992759	2.72959608971196	10.7678431705572	10.7678431705572	0.00103278790901074	0.0020813063061314
chr6	41935434	42049708	-	CCND3	6	30273	2	114272	3259	1810928920	0	114274	442	1810931737	1	114273	1763	1810930416	1	114273	1301	1810930878	2.23753976818854	10.7521630577394	10.7521630577394	0.00104157508671665	0.00209791265497732
chr19	2840443	2854209	+	ZNF555	19	77751	1	13765	3260	1811029427	0	13766	442	1811032245	0	13766	1764	1811030923	1	13765	1301	1811031386	3.66058413480777	10.7445592775766	10.7445592775766	0.00104586345264834	0.00210544494638599
chr3	129555174	129607818	-	PLXND1	3	18110	2	52642	3259	1810990550	0	52644	442	1810993367	1	52643	1763	1810992046	0	52644	1302	1810992507	2.72479750089385	10.7409348600195	10.7409348600195	0.00104791382530622	0.00210846635957
chr19	12433102	12485816	-	AC008758.6	19	78645	1	52713	3260	1810990479	0	52714	442	1810993297	1	52713	1763	1810991976	1	52713	1301	1810992438	2.72346869900699	10.733485556877	10.733485556877	0.00105214075201798	0.0021158616695456
chr10	99658508	99711241	+	ENTPD7	10	46674	1	52732	3260	1810990460	0	52733	442	1810993278	2	52731	1762	1810991958	0	52733	1302	1810992418	2.72310831904783	10.7314625812578	10.7314625812578	0.00105329161515721	0.00211706648892521
chr20	32358564	32372553	+	ASXL1	20	83706	1	13988	3260	1811029204	0	13989	442	1811032022	0	13989	1764	1811030700	1	13988	1301	1811031163	3.6445137677634	10.6819461645209	10.6819461645209	0.00108186183021486	0.0021642877176926
chr3	42159168	42212623	+	TRAK1	3	15835	1	53454	3260	1810989738	0	53455	442	1810992556	1	53454	1763	1810991235	1	53454	1301	1810991697	2.70950894052351	10.6552664642804	10.6552664642804	0.00109757930055909	0.00219230180960189
chr12	52897280	52950824	-	KRT8	12	54963	2	53542	3259	1810989650	0	53544	442	1810992467	1	53543	1763	1810991146	0	53544	1302	1810991607	2.70784523091017	10.645950948965	10.645950948965	0.00110312147149993	0.00220222533098088
chr9	133362867	133377099	-	SURF4	9	43774	1	14231	3260	1811028961	0	14232	442	1811031779	1	14231	1763	1811030458	0	14232	1302	1811030919	3.62729122319263	10.6148726739339	10.6148726739339	0.00112181678014911	0.00223183803526116
chr19	6886576	6940434	+	ADGRE1	19	78110	1	53857	3260	1810989335	0	53858	442	1810992153	1	53857	1763	1810990832	1	53857	1301	1810991294	2.70199781224992	10.6132130561164	10.6132130561164	0.00112282410054532	0.00223183803526116
chr20	3191423	3205685	-	DDRGK1	20	83022	1	14261	3260	1811028931	0	14262	442	1811031749	1	14261	1763	1811030428	0	14262	1302	1811030889	3.62518540730267	10.6066750993778	10.6066750993778	0.00112680128481257	0.00223554112193684
chr14	88823659	88877951	+	TTC8	14	62088	1	54291	3260	1810988901	0	54292	442	1810991719	1	54291	1763	1810990398	1	54291	1301	1810990860	2.69397150083666	10.5683002772275	10.5683002772275	0.00115043458334929	0.00227889390620095
chr7	99027437	99145019	-	SMURF1	7	35349	1	117581	3260	1810925611	1	117581	441	1810928430	1	117581	1763	1810927108	1	117581	1301	1810927570	2.20900074988813	10.548581124458	10.548581124458	0.0011627731382422	0.00229504142563546
chr11	102398823	102453366	-	TMEM123	11	51814	1	54542	3260	1810988650	0	54543	442	1810991468	1	54542	1763	1810990147	1	54542	1301	1810990609	2.68935878805169	10.5425001847616	10.5425001847616	0.00116660501456434	0.00230023815050532
chr14	73409975	73464642	-	AC005280.3	14	61643	1	54666	3260	1810988526	0	54667	442	1810991344	1	54666	1763	1810990023	1	54666	1301	1810990485	2.68708782542083	10.5298016116431	10.5298016116431	0.00117464821309832	0.00231371929859253
chr11	64746397	64760974	-	PYGM	11	50301	2	14575	3259	1811028617	0	14577	442	1811031434	0	14577	1764	1811030112	0	14577	1302	1811030574	3.603337989782	10.5216419719509	10.5216419719509	0.00117984606647714	0.0023215740292681
chr3	49553476	49671549	+	BSN	3	16298	1	118072	3260	1810925120	1	118072	441	1810927939	1	118072	1763	1810926617	1	118072	1301	1810927079	2.20483331996642	10.5189126077457	10.5189126077457	0.00118158991523942	0.00232262320941274
chr7	30581147	30595740	-	GARS1-DT	7	33822	1	14592	3260	1811028600	0	14593	442	1811031418	1	14592	1763	1811030097	0	14593	1302	1811030558	3.60224092961201	10.5173741273757	10.5173741273757	0.00118257403212352	0.00232336741487862
chr17	45263118	45318020	-	MAP3K14	17	73316	1	54901	3260	1810988291	0	54902	442	1810991109	1	54901	1763	1810989788	1	54901	1301	1810990250	2.68279808145437	10.5058199012419	10.5058199012419	0.00118999145472132	0.00233196997536552
chr17	4432939	4488204	+	SPNS3	17	70716	2	55263	3259	1810987929	0	55265	442	1810990746	0	55265	1764	1810989424	1	55264	1301	1810989887	2.6762077577705	10.4689912982867	10.4689912982867	0.0012139498409065	0.00236683208310887
chr16	1631258	1686715	+	AL031708.1	16	66638	1	55456	3260	1810987736	0	55457	442	1810990554	1	55456	1763	1810989233	1	55456	1301	1810989695	2.67273943667073	10.449616296537	10.449616296537	0.00122674935653844	0.00238935902590761
chr21	45170641	45226560	+	ADARB1	21	86334	1	55918	3260	1810987274	0	55919	442	1810990092	1	55918	1763	1810988771	1	55918	1301	1810989233	2.66444277293458	10.4032907055807	10.4032907055807	0.00125790946471005	0.00244632469137986
chr3	138536918	138592956	-	CEP70	3	18342	1	56037	3260	1810987155	0	56038	442	1810989973	1	56037	1763	1810988652	1	56037	1301	1810989114	2.66231685477062	10.3914256174176	10.3914256174176	0.00126601837829465	0.00245587083797603
chr17	47409321	47424526	-	AC040934.1	17	73462	1	15204	3260	1811027988	0	15205	442	1811030806	0	15205	1764	1811029484	1	15204	1301	1811029947	3.56115652028803	10.3576149667206	10.3576149667206	0.00128941684707073	0.00249369578740444
chr22	44138364	44153626	+	AL031595.3	22	88099	1	15261	3260	1811027931	0	15262	442	1811030749	1	15261	1763	1811029428	0	15262	1302	1811029889	3.55741457159765	10.3430729070096	10.3430729070096	0.0012996147562101	0.00251215205016532
chr11	62559595	62574891	-	EEF1G	11	50019	1	15295	3260	1811027897	0	15296	442	1811030715	1	15295	1763	1811029394	0	15296	1302	1811029855	3.55518918464313	10.3344254497497	10.3344254497497	0.0013057176251654	0.0025188730657414
chr8	144854874	144870489	-	AF235103.3	8	40931	1	15614	3260	1811027578	0	15615	442	1811030396	1	15614	1763	1811029075	0	15615	1302	1811029536	3.53454754197284	10.2542457237723	10.2542457237723	0.00136370379975859	0.00261761646162105
chr22	24438275	24496074	-	ADORA2A-AS1	22	87011	1	57798	3260	1810985394	0	57799	442	1810988212	2	57797	1762	1810986892	0	57799	1302	1810987352	2.63137393960216	10.2189327936794	10.2189327936794	0.00139006262024366	0.0026588585612537
chr3	138186530	138245681	+	ARMC8	3	18323	1	59150	3260	1810984042	0	59151	442	1810986860	1	59150	1763	1810985539	1	59150	1301	1810986001	2.60825079367367	10.0903043700091	10.0903043700091	0.00149051484573293	0.00283967500649317
chr17	40630454	40646836	-	SMARCE1	17	72789	1	16381	3260	1811026811	0	16382	442	1811029629	1	16381	1763	1811028308	0	16382	1302	1811028769	3.48659407002457	10.0681695895619	10.0681695895619	0.0015085282450702	0.00286971882812808
chr1	150220537	150236955	-	ANP32E	1	4809	1	16417	3260	1811026775	0	16418	442	1811029593	1	16417	1763	1811028272	0	16418	1302	1811028733	3.48439884392165	10.0596572078066	10.0596572078066	0.00151551422104146	0.00288157981473542
chr20	36892931	36952643	-	SAMHD1	20	83974	1	59711	3260	1810983481	0	59712	442	1810986299	1	59711	1763	1810984978	1	59711	1301	1810985440	2.59881082667846	10.0378570776375	10.0378570776375	0.00153355501849428	0.00291443814064515
chr11	65095213	65111862	+	VPS51	11	50367	2	16647	3259	1811026545	0	16649	442	1811029362	0	16649	1764	1811028040	0	16649	1302	1811028502	3.47042631456026	10.0054962677823	10.0054962677823	0.0015607372833143	0.00296169582397475
chr9	129094793	129111793	-	CRAT	9	43508	0	17000	3261	1811026192	0	17000	442	1811029011	1	16999	1763	1811027690	1	16999	1301	1811028152	3.44956218061092	9.92466403674916	9.92466403674916	0.00163078612462975	0.00308418963271601
chr12	65824122	65952536	+	HMGA2	12	55737	2	128412	3259	1810914780	0	128414	442	1810917597	1	128413	1763	1810916276	1	128413	1301	1810916738	2.12087041301969	9.92451861326117	9.92451861326117	0.00163091497648704	0.00308418963271601
chr3	46921725	46982982	-	CCDC12	3	16060	1	61256	3260	1810981936	0	61257	442	1810984754	1	61256	1763	1810983433	1	61256	1301	1810983895	2.57326445539722	9.89612977689831	9.89612977689831	0.00165626735227575	0.00312443354507476
chr17	70074320	70135608	+	KCNJ16	17	74506	1	61287	3260	1810981905	0	61288	442	1810984723	1	61287	1763	1810983402	1	61287	1301	1810983864	2.57275849395667	9.89332575903973	9.89332575903973	0.00165879301948113	0.00312612417276478
chr19	3610644	3627790	-	CACTIN	19	77823	1	17145	3260	1811026047	0	17146	442	1811028865	1	17145	1763	1811027544	0	17146	1302	1811028005	3.44101021437358	9.89154822801356	9.89154822801356	0.00166039611805402	0.00312760918260838
chr5	76818029	76835315	+	F2RL1	5	25518	1	17285	3260	1811025907	0	17286	442	1811028725	0	17286	1764	1811027403	1	17285	1301	1811027866	3.43287783471069	9.86006506122067	9.86006506122067	0.00168905132516861	0.00316867961904957
chr17	60177326	60393133	-	USP32	17	74100	2	215805	3259	1810827387	0	215807	442	1810830204	2	215805	1762	1810828884	1	215806	1301	1810829345	1.82498598407534	9.85943254191079	9.85943254191079	0.00168963213463003	0.00316867961904957
chr6	31530218	31547582	-	ATP6V1G2-DDX39B	6	29555	1	17363	3260	1811025829	0	17364	442	1811028647	1	17363	1763	1811027326	0	17364	1302	1811027787	3.42837545061756	9.84264050336787	9.84264050336787	0.00170512560465497	0.00319461276614312
chrX	154031306	154093293	-	MECP2	23	91453	1	61986	3260	1810981206	1	61986	441	1810984025	0	61987	1764	1810982702	1	61986	1301	1810983165	2.56141732363226	9.83050411829026	9.83050411829026	0.0017164130017493	0.00320964254202608
chrX	119573562	119591083	+	UBE2A	23	90672	1	17520	3260	1811025672	0	17521	442	1811028490	1	17520	1763	1811027169	0	17521	1302	1811027630	3.41937397834125	9.80780745865195	9.80780745865195	0.00173772554242579	0.00324144526314427
chr1	149405375	149468030	+	NOTCH2NLC	1	4757	0	62655	3261	1810980537	1	62654	441	1810983357	1	62654	1763	1810982035	1	62654	1301	1810982497	2.55069799307749	9.77118257165421	9.77118257165421	0.00177268396916774	0.00329433663973336
chr5	176447384	176510074	+	FAF2	5	28077	1	62689	3260	1810980503	0	62690	442	1810983321	1	62689	1763	1810982000	1	62689	1301	1810982462	2.55013949867617	9.76809235446854	9.76809235446854	0.00177566598591716	0.00329459883363837
chr17	41848517	41866423	-	KLHL11	17	72903	1	17905	3260	1811025287	0	17906	442	1811028105	0	17906	1764	1811026783	1	17905	1301	1811027246	3.39763731764916	9.72374108494841	9.72374108494841	0.00181902873955309	0.00336529103839597
chr22	38885836	38903794	+	AL022318.5	22	87812	1	17957	3260	1811025235	0	17958	442	1811028053	1	17957	1763	1811026732	0	17958	1302	1811027193	3.39473733512232	9.71252899267711	9.71252899267711	0.00183015988242696	0.0033842522741553
chr6	2767772	2785745	+	WRNIP1	6	28499	1	17972	3260	1811025220	0	17973	442	1811028038	1	17972	1763	1811026717	0	17973	1302	1811027178	3.39390236421311	9.70930184525787	9.70930184525787	0.00183337650683357	0.00338856727202332
chr16	69565061	69697840	+	NFAT5	16	69451	1	132778	3260	1810910414	0	132779	442	1810913232	2	132777	1762	1810911912	1	132778	1301	1810912373	2.08744101624087	9.6897163327958	9.6897163327958	0.00185302144378752	0.00341993423752415
chr10	74150201	74708699	+	ADK	10	45925	5	558493	3256	1810484699	0	558498	442	1810487513	2	558496	1762	1810486193	1	558497	1301	1810486654	1.34437467082117	9.67604631726863	9.67604631726863	0.00186685923749774	0.00344216189057128
chr11	64205733	64223882	+	FERMT3	11	50203	1	18148	3260	1811025044	0	18149	442	1811027862	1	18148	1763	1811026541	0	18149	1302	1811027002	3.38415709985865	9.67163819642155	9.67163819642155	0.00187134375796605	0.00344706325659963
chr17	35778504	35796707	-	MMP28	17	72413	1	18202	3260	1811024990	0	18203	442	1811027808	1	18202	1763	1811026487	0	18203	1302	1811026948	3.38118601531257	9.66015791994869	9.66015791994869	0.00188307432354384	0.00346373738228079
chr15	64167899	64301723	-	CSNK1G1	15	64814	2	133822	3259	1810909370	0	133824	442	1810912187	1	133823	1763	1810910866	1	133823	1301	1810911328	2.07960094903644	9.63481048069661	9.63481048069661	0.00190923904678342	0.00350682155218189
chr6	30699806	30718281	-	MDC1	6	29452	1	18474	3260	1811024718	0	18475	442	1811027536	1	18474	1763	1811026215	0	18475	1302	1811026676	3.36635331003366	9.6028606974287	9.6028606974287	0.00194274475869405	0.0035547417749155
chr16	89720006	89738520	+	ZNF276	16	70380	1	18513	3260	1811024679	0	18514	442	1811027497	1	18513	1763	1811026176	0	18514	1302	1811026637	3.36424448164891	9.59471738091088	9.59471738091088	0.00195137957243097	0.00356375222247388
chr17	4832583	4897287	+	MINK1	17	70775	2	64702	3259	1810978490	0	64704	442	1810981307	1	64703	1763	1810979986	0	64704	1302	1810980447	2.51851677085826	9.593415538111	9.593415538111	0.00195276359189667	0.00356458320747265
chr11	746463	765012	+	TALDO1	11	47766	1	18548	3260	1811024644	0	18549	442	1811027462	1	18548	1763	1811026141	0	18549	1302	1811026602	3.36235572222446	9.58742321893806	9.58742321893806	0.00195914701010158	0.00357453498704696
chr19	40073179	40091888	-	ZNF780A	19	80511	2	18707	3259	1811024485	0	18709	442	1811027302	0	18709	1764	1811025980	0	18709	1302	1811026442	3.35376651822227	9.55426356906537	9.55426356906537	0.001994855282341	0.00362761124092058
chr3	49469295	49534492	+	DAG1	3	16296	2	65195	3259	1810977997	0	65197	442	1810980814	0	65197	1764	1810979492	1	65196	1301	1810979955	2.51092603888152	9.55155537623796	9.55155537623796	0.00199780061209309	0.00363124630440606
chr6	30625885	30644679	+	ATAT1	6	29438	0	18794	3261	1811024398	0	18794	442	1811027217	2	18792	1762	1811025897	0	18794	1302	1811026357	3.34923336617124	9.53676603580243	9.53676603580243	0.00201396290842115	0.00365451798061262
chr17	50718564	50737360	+	LUC7L3	17	73782	0	18796	3261	1811024396	0	18796	442	1811027215	0	18796	1764	1811025893	2	18794	1300	1811026357	3.34912695025266	9.5363552266208	9.5363552266208	0.00201441374224542	0.00365451798061262
chr17	64002631	64021607	-	ICAM2	17	74317	1	18975	3260	1811024217	0	18976	442	1811027035	1	18975	1763	1811025714	0	18976	1302	1811026175	3.33959558704855	9.49957594939042	9.49957594939042	0.00205519389350184	0.0037127019629786
chr4	704764	770640	+	PCGF3	4	20086	1	65875	3260	1810977317	0	65876	442	1810980135	1	65875	1763	1810978814	1	65875	1301	1810979276	2.50056477663949	9.49446428299416	9.49446428299416	0.00206092749257203	0.00372130766541124
chr22	17637771	17703733	+	BCL2L13	22	86523	1	65961	3260	1810977231	1	65961	441	1810980050	0	65962	1764	1810978727	1	65961	1301	1810979190	2.49926008727373	9.48727926486754	9.48727926486754	0.00206901414080052	0.00372638414747052
chr6	33390822	33409896	+	KIFC1	6	29869	1	19073	3260	1811024119	0	19074	442	1811026937	0	19074	1764	1811025615	1	19073	1301	1811026078	3.33444424337302	9.47970415509189	9.47970415509189	0.00207757468010905	0.00373904974089045
chr3	128794358	128813445	+	RAB7A	3	18046	1	19086	3260	1811024106	0	19087	442	1811026924	1	19086	1763	1811025603	0	19087	1302	1811026064	3.33376288258277	9.47707529901527	9.47707529901527	0.00208055390615491	0.0037426560421549
chr17	18864548	18930734	+	PRPSAP2	17	71689	2	66184	3259	1810977008	0	66186	442	1810979825	1	66185	1763	1810978504	0	66186	1302	1810978965	2.49586969104331	9.46861147403251	9.46861147403251	0.00209017523723687	0.00375820168007398
chr14	23305966	23325329	+	BCL2L2-PABPN1	14	60164	1	19362	3260	1811023830	0	19363	442	1811026648	1	19362	1763	1811025327	0	19363	1302	1811025788	3.3194057114226	9.42171136054094	9.42171136054094	0.0021443130764206	0.00383219807835391
chr20	2692573	2759393	+	EBF4	20	82989	1	66819	3260	1810976373	0	66820	442	1810979191	1	66819	1763	1810977870	1	66819	1301	1810978332	2.48633580501814	9.4161473318527	9.4161473318527	0.0021508294250463	0.00384026640479416
chr10	102244531	102382899	+	GBF1	10	46826	2	138366	3259	1810904826	0	138368	442	1810907643	1	138367	1763	1810906322	1	138367	1301	1810906784	2.04620683521389	9.4016277443734	9.4016277443734	0.00216792888616957	0.00386540108560996
chr12	7953215	7972759	+	AC006511.7	12	53496	1	19543	3260	1811023649	0	19544	442	1811026467	0	19544	1764	1811025145	1	19543	1301	1811025608	3.31010101563741	9.38584478985285	9.38584478985285	0.00218667264474959	0.00389339347466551
chr14	59510429	59577775	-	CCDC175	14	61209	1	67345	3260	1810975847	0	67346	442	1810978665	0	67346	1764	1810977343	2	67344	1300	1810977807	2.47849433532756	9.37303101172438	9.37303101172438	0.00220201106823348	0.00391888518961589
chr19	9291139	9310838	-	ZNF699	19	78297	1	19698	3260	1811023494	0	19699	442	1811026312	1	19698	1763	1811024991	0	19699	1302	1811025452	3.3022011325391	9.35540576206404	9.35540576206404	0.00222328741910471	0.00395491600700268
chr9	128565740	128633335	+	SPTAN1	9	43464	0	67595	3261	1810975597	0	67595	442	1810978416	1	67594	1763	1810977095	2	67593	1300	1810977558	2.47480364612255	9.35274909317377	9.35274909317377	0.00222651245795402	0.00395698392828605
chr1	6635112	6702924	-	DNAJC11	1	445	1	67811	3260	1810975381	0	67812	442	1810978199	1	67811	1763	1810976878	1	67811	1301	1810977340	2.47159831912168	9.335138812894	9.335138812894	0.00224801061959756	0.00398964696919327
chr5	29142502	29162458	+	LINC02109	5	24501	1	19955	3260	1811023237	0	19956	442	1811026055	1	19955	1763	1811024734	0	19956	1302	1811025195	3.28923860634154	9.30547763127834	9.30547763127834	0.00228469736052717	0.0040491380010821
chr16	1807628	1827825	-	HAGH	16	66668	1	20196	3260	1811022996	1	20196	441	1811025815	0	20197	1764	1811024492	0	20197	1302	1811024954	3.27723385206039	9.25926132700988	9.25926132700988	0.00234307506493991	0.00414303180837532
chr17	64477784	64498054	-	POLG2	17	74336	1	20269	3260	1811022923	0	20270	442	1811025741	1	20269	1763	1811024420	0	20270	1302	1811024881	3.27362583884657	9.24537393532228	9.24537393532228	0.00236091081301315	0.00417072504122075
chr6	30879848	30900154	+	DDR1	6	29471	0	20306	3261	1811022886	0	20306	442	1811025705	1	20305	1763	1811024384	1	20305	1301	1811024846	3.27185132425454	9.23854691931047	9.23854691931047	0.00236972927792178	0.00418437700846106
chr3	129647791	129881466	-	TMCC1	3	18114	3	233672	3258	1810809520	0	233675	442	1810812336	1	233674	1763	1810811015	1	233674	1301	1810811477	1.74542878731104	9.19744912907481	9.19744912907481	0.00242352614219943	0.00427346958070736
chr5	146113895	146183524	-	LARS1	5	27269	1	69628	3260	1810973564	0	69629	442	1810976382	1	69628	1763	1810975061	1	69628	1301	1810975523	2.44515497933204	9.1900620891538	9.1900620891538	0.00243332635890736	0.00428877962293411
chr19	40393767	40414364	-	PRX	19	80539	1	20596	3260	1811022596	0	20597	442	1811025414	1	20596	1763	1811024093	0	20597	1302	1811024554	3.2576216966293	9.18380387121579	9.18380387121579	0.00244166045584093	0.00430033465143049
chr1	205142504	205212566	-	DSTYK	1	7052	2	70060	3259	1810973132	0	70062	442	1810975949	1	70061	1763	1810974628	0	70062	1302	1810975089	2.43895516227873	9.15610269427998	9.15610269427998	0.00247889954268665	0.00435509960864867
chr20	63196366	63217139	-	YTHDF1	20	85009	1	20772	3260	1811022420	0	20773	442	1811025238	1	20772	1763	1811023917	0	20773	1302	1811024378	3.24911271072231	9.1510857436806	9.1510857436806	0.0024857053002707	0.00436505777443418
chr22	29882212	30026495	+	MTMR3	22	87288	3	144280	3258	1810898912	0	144283	442	1810901728	1	144282	1763	1810900407	0	144283	1302	1810900868	2.00434335876364	9.110941590945	9.110941590945	0.00254085048430863	0.00444156870537231
chr12	110280246	110351093	+	ATP2A2	12	56867	1	70846	3260	1810972346	0	70847	442	1810975164	1	70846	1763	1810973843	1	70846	1301	1810974305	2.42781260095432	9.09511436516186	9.09511436516186	0.00256293185041689	0.00447145824823295
chr1	31851912	31922841	-	AL136115.2	1	1671	2	70927	3259	1810972265	0	70929	442	1810975082	1	70928	1763	1810973761	0	70929	1302	1810974222	2.42665570738364	9.08878629375249	9.08878629375249	0.00257181488204861	0.00447892599721867
