testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeMacr	typeNeut	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
21581	chr20	35002403	35093807	-	TRPC4AP	20	-5.12506385910006	-1.21729786830121	-0.219376084137616	1.84135857353235	-2.69699182597185	0.0409560726444218	0.000495462989306361	0.000495462989306361	0.982241355675099	0.999212607740616	TRUE	-0.793582189000641	0.0419323673354484	-0.0419323673354484	0.837748746833429	0.99888041561542
5471	chr4	2842856	2930073	+	ADD1	4	-5.12506385910009	-1.21729786830123	-0.219376084137617	1.84135857353236	-2.69699182597184	0.040956072644425	0.000495463122433648	0.000495463122433648	0.982241353289684	0.999212607740616	TRUE	-0.793582189000639	0.0419323672980454	-0.0419323672980454	0.837748746904785	0.99888041561542
19957	chr19	5586998	5623776	-	SAFB2	19	-5.12506385910004	-1.21729786830124	-0.219376084137632	1.84135857353236	-2.69699182597186	0.0409560726444219	0.000495462996241258	0.000495462996241258	0.982241355550837	0.999212607740616	TRUE	-0.793582189000643	0.0419323672657583	-0.0419323672657583	0.837748746966382	0.99888041561542
22300	chr22	19478456	19520612	+	CDC45	22	-5.12506385910004	-1.21729786830122	-0.219376084137621	1.84135857353236	-2.69699182597187	0.0409560726444234	0.000495463049333011	0.000495463049333011	0.982241354599523	0.999212607740616	TRUE	-0.793582189000637	0.0419323671799248	-0.0419323671799248	0.837748747130135	0.99888041561542
20951	chr19	49590181	49626439	+	PRR12	19	-5.12401983190721	-1.21779349710055	-0.219210545156469	1.84141014739488	-2.69918541954585	-0.794317476538888	0.0838853986729191	-0.0838853986729191	0.772099496141105	0.999212607740616	TRUE	-0.793413783985764	0.0419136692236179	-0.0419136692236179	0.837784422991748	0.99888041561542
18316	chr17	7560918	7571969	+	SENP3	17	-5.12401983190715	-1.21779349710054	-0.219210545156469	1.84141014739488	-2.69918541954584	-0.794317476538891	0.0838853988642541	-0.0838853988642541	0.772099495888381	0.999212607740616	TRUE	-0.793413783985744	0.0419136689730522	-0.0419136689730522	0.837784423469885	0.99888041561542
11494	chr10	5047811	5107503	+	AKR1C3	10	-5.12401983190714	-1.21779349710056	-0.21921054515648	1.84141014739489	-2.69918541954586	-0.794317476538909	0.0838853987695529	-0.0838853987695529	0.772099496013467	0.999212607740616	TRUE	-0.793413783985755	0.0419136687993387	-0.0419136687993387	0.83778442380137	0.99888041561542
13196	chr11	64764605	64779786	-	SF1	11	-5.12401983190718	-1.21779349710055	-0.219210545156463	1.84141014739489	-2.69918541954587	-0.794317476538892	0.0838853986865615	-0.0838853986865615	0.772099496123085	0.999212607740616	TRUE	-0.79341378398576	0.04191366862824	-0.04191366862824	0.837784424127866	0.99888041561542
20107	chr19	10653260	10692417	+	ILF3	19	-5.12401983190721	-1.21779349710054	-0.219210545156469	1.84141014739488	-2.69918541954585	-0.794317476538883	0.0838853986707591	-0.0838853986707591	0.772099496143958	0.999212607740616	TRUE	-0.793413783985756	0.04191366858322	-0.04191366858322	0.837784424213774	0.99888041561542
22520	chr22	31439366	31490842	-	EIF4ENIF1	22	-5.12401983190721	-1.21779349710055	-0.219210545156469	1.84141014739488	-2.69918541954585	-0.794317476538886	0.0838853986724644	-0.0838853986724644	0.772099496141705	0.999212607740616	TRUE	-0.793413783985761	0.0419136684531622	-0.0419136684531622	0.837784424461955	0.99888041561542
16894	chr15	68053178	68193846	+	PIAS1	15	-5.12477749939413	-1.21734209315357	-0.21930873528923	1.84137271675229	-2.69759348763176	-0.431877085956198	0.0241044340186818	-0.0241044340186818	0.876619480304583	0.999212607740616	TRUE	-0.793036412240546	0.0418727565408972	-0.0418727565408972	0.837862513672206	0.99888041561542
7835	chr6	31738947	31762676	+	MSH5	6	-5.12477749939413	-1.21734209315357	-0.21930873528923	1.84137271675229	-2.69759348763176	-0.431877085956206	0.0241044340184544	-0.0241044340184544	0.87661948030516	0.999212607740616	TRUE	-0.793036412240546	0.0418727561706191	-0.0418727561706191	0.837862514379141	0.99888041561542
897	chr1	64833244	65068732	-	JAK1	1	-5.12477749939415	-1.21734209315357	-0.219308735289227	1.84137271675229	-2.69759348763176	-0.431877085956198	0.0241044339209111	-0.0241044339209111	0.876619480552803	0.999212607740616	TRUE	-0.793036412240538	0.0418727561378773	-0.0418727561378773	0.837862514441652	0.99888041561542
17544	chr16	23834982	24220611	+	PRKCB	16	-5.12477749939417	-1.21734209315357	-0.21930873528922	1.84137271675229	-2.69759348763175	-0.431877085956196	0.024104433956154	-0.024104433956154	0.876619480463328	0.999212607740616	TRUE	-0.793036412240547	0.0418727561284413	-0.0418727561284413	0.837862514459667	0.99888041561542
6390	chr5	303175	438291	+	AHRR	5	-5.12477749939413	-1.21734209315357	-0.219308735289225	1.84137271675229	-2.69759348763176	-0.43187708595621	0.024104434014248	-0.024104434014248	0.876619480315839	0.999212607740616	TRUE	-0.793036412240538	0.0418727561235528	-0.0418727561235528	0.837862514469	0.99888041561542
21602	chr20	35771014	35950370	+	PHF20	20	-5.1247774993943	-1.21734209315357	-0.219308735289209	1.84137271675229	-2.69759348763173	-0.431877085956176	0.0241044335823517	-0.0241044335823517	0.876619481412335	0.999212607740616	TRUE	-0.793036412240541	0.0418727560671641	-0.0418727560671641	0.837862514576658	0.99888041561542
8540	chr6	144290828	144853034	+	UTRN	6	-5.12477749939417	-1.21734209315356	-0.21930873528922	1.84137271675229	-2.69759348763173	-0.431877085956194	0.0241044339614973	-0.0241044339614973	0.876619480449763	0.999212607740616	TRUE	-0.79303641224054	0.0418727559964509	-0.0418727559964509	0.837862514711664	0.99888041561542
19958	chr19	5622082	5668478	+	SAFB	19	-5.12477749939417	-1.21734209315356	-0.21930873528922	1.84137271675229	-2.69759348763174	-0.431877085956191	0.0241044339568361	-0.0241044339568361	0.876619480461596	0.999212607740616	TRUE	-0.793036412240546	0.041872755985537	-0.041872755985537	0.8378625147325	0.99888041561542
1355	chr1	148807465	149032955	+	PDE4DIP	1	-5.12477749939415	-1.21734209315357	-0.219308735289227	1.84137271675229	-2.69759348763176	-0.431877085956198	0.0241044339209111	-0.0241044339209111	0.876619480552803	0.999212607740616	TRUE	-0.793036412240542	0.0418727559757599	-0.0418727559757599	0.837862514751167	0.99888041561542
2375	chr1	246839097	246932948	-	AHCTF1	1	-5.12477749939415	-1.21734209315357	-0.219308735289228	1.84137271675228	-2.69759348763175	-0.431877085956191	0.02410443394092	-0.02410443394092	0.876619480502004	0.999212607740616	TRUE	-0.793036412240541	0.0418727559673471	-0.0418727559673471	0.837862514767229	0.99888041561542
7389	chr5	173887348	173961980	+	CPEB4	5	-5.12477749939413	-1.21734209315357	-0.219308735289224	1.84137271675229	-2.69759348763176	-0.431877085956208	0.0241044340123153	-0.0241044340123153	0.876619480320746	0.999212607740616	TRUE	-0.793036412240529	0.0418727557469083	-0.0418727557469083	0.837862515188091	0.99888041561542
22353	chr22	21759656	21868645	-	MAPK1	22	-5.12427550042575	-1.21767212539377	-0.219240164398508	1.84591569335116	-2.69864823229887	-1.29520537115168	0.65188181571034	-0.65188181571034	0.419440683795674	0.999212607740616	TRUE	-0.793013740973822	0.0418702807606906	-0.0418702807606906	0.837867240507953	0.99888041561542
17476	chr16	17101768	17471960	-	XYLT1	16	-5.12500451404119	-1.21732604142032	-0.219337782150743	1.84183411112304	-2.69711651373055	-0.10294417072551	0.00583232374742693	-0.00583232374742693	0.939125013266015	0.999212607740616	TRUE	-0.793013494020285	0.0418702538889875	-0.0418702538889875	0.837867291813034	0.99888041561542
2368	chr1	245749346	246508279	-	SMYD3	1	-5.12468602729985	-1.21756017146294	-0.219502800366878	1.84121154716208	-2.69745394052589	-0.215839155722556	0.0187679391310667	-0.0187679391310667	0.891033855537241	0.999212607740616	TRUE	-0.792793297985275	0.0418461526456895	-0.0418461526456895	0.837913314273429	0.99888041561542
13220	chr11	65127278	65135533	-	SYVN1	11	-5.1245576950658	-1.21769129736978	-0.219561278136659	1.84107763367284	-2.69744276583473	-0.53670082146358	0.096120587974724	-0.096120587974724	0.756535705933138	0.999212607740616	TRUE	-0.792356403997705	0.0417985442032887	-0.0417985442032887	0.838004265433199	0.99888041561542
7916	chr6	33390822	33409896	+	KIFC1	6	-5.12455769506573	-1.21769129736978	-0.219561278136671	1.84107763367284	-2.6974427658348	-0.536700821463574	0.0961205879589215	-0.0961205879589215	0.756535705952518	0.999212607740616	TRUE	-0.79235640399769	0.0417985441944211	-0.0417985441944211	0.838004265450144	0.99888041561542
17825	chr16	58519950	58630826	-	CNOT1	16	-5.1245576950657	-1.21769129736978	-0.219561278136668	1.84107763367286	-2.69744276583478	-0.536700821463577	0.0961205879834779	-0.0961205879834779	0.756535705922402	0.999212607740616	TRUE	-0.792356403997696	0.0417985441289375	-0.0417985441289375	0.838004265575281	0.99888041561542
257	chr1	15846706	15940456	+	SPEN	1	-5.12455769506572	-1.21769129736975	-0.219561278136652	1.84107763367285	-2.69744276583474	-0.536700821463574	0.0961205880379339	-0.0961205880379339	0.756535705855618	0.999212607740616	TRUE	-0.792356403997676	0.0417985440685698	-0.0417985440685698	0.838004265690642	0.99888041561542
18605	chr17	35005989	35090319	-	RFFL	17	-5.12455769506581	-1.21769129736977	-0.219561278136652	1.84107763367285	-2.69744276583473	-0.536700821463578	0.0961205879614226	-0.0961205879614226	0.756535705949451	0.999212607740616	TRUE	-0.792356403997701	0.0417985440121811	-0.0417985440121811	0.838004265798399	0.99888041561542
7839	chr6	31765589	31778328	-	VWA7	6	-5.1245576950658	-1.21769129736977	-0.219561278136659	1.84107763367284	-2.69744276583473	-0.536700821463578	0.0961205879794989	-0.0961205879794989	0.756535705927282	0.999212607740616	TRUE	-0.792356403997701	0.0417985439152062	-0.0417985439152062	0.838004265983714	0.99888041561542
19669	chr18	55227935	55637027	-	TCF4	18	-5.1245576950658	-1.21769129736977	-0.219561278136654	1.84107763367285	-2.69744276583474	-0.536700821463577	0.0961205879641511	-0.0961205879641511	0.756535705946105	0.999212607740616	TRUE	-0.792356403997702	0.0417985438859887	-0.0417985438859887	0.838004266039548	0.99888041561542
10789	chr9	36035912	36124455	+	RECK	9	-5.12455769506581	-1.21769129736978	-0.219561278136663	1.84107763367285	-2.69744276583475	-0.536700821463576	0.096120587797941	-0.096120587797941	0.756535706149944	0.999212607740616	TRUE	-0.792356403997693	0.0417985438674577	-0.0417985438674577	0.83800426607496	0.99888041561542
2821	chr2	61187462	61472087	-	USP34	2	-5.12455769506573	-1.21769129736976	-0.219561278136652	1.84107763367285	-2.69744276583476	-0.536700821463582	0.0961205879552836	-0.0961205879552836	0.75653570595698	0.999212607740616	TRUE	-0.792356403997713	0.0417985438015194	-0.0417985438015194	0.838004266200966	0.99888041561542
18110	chr16	89489916	89557748	+	SPG7	16	-5.1245576950657	-1.21769129736978	-0.219561278136668	1.84107763367286	-2.69744276583478	-0.536700821463576	0.0961205879827958	-0.0961205879827958	0.756535705923239	0.999212607740616	TRUE	-0.792356403997705	0.0417985435542505	-0.0417985435542505	0.838004266673489	0.99888041561542
14000	chr12	6987258	7071032	+	C1S	12	-5.12588814840258	-1.21664140961298	-0.218966027061365	1.84184756741941	-2.69632050351437	0.684422971144807	0.22557679595991	0.22557679595991	0.63482314211424	0.999212607740616	TRUE	-0.792294997949718	0.041791845413627	-0.041791845413627	0.838017067129481	0.99888041561542
10542	chr8	144147644	144261809	+	MROH1	8	-5.12588814840259	-1.21664140961298	-0.218966027061368	1.84184756741942	-2.69632050351437	0.68442297114481	0.225576795945472	0.225576795945472	0.634823142125074	0.999212607740616	TRUE	-0.792294997949716	0.0417918451740889	-0.0417918451740889	0.838017067587268	0.99888041561542
17880	chr16	67561466	67639176	+	CTCF	16	-5.12707073678695	-1.21564361068623	-0.218318248814905	1.84266097959808	-2.69558134568433	1.46589776757368	1.32393381100019	1.32393381100019	0.249887273082025	0.999212607740616	TRUE	-0.792233454953371	0.0417851324365302	-0.0417851324365302	0.838029897010915	0.99888041561542
22645	chr22	40410288	40637719	-	MRTFA	22	-5.12455829321223	-1.21777379063737	-0.219911479253562	1.8407791936033	-2.69684403681432	-0.308854680615388	0.0903753594683394	-0.0903753594683394	0.763700505094367	0.999212607740616	TRUE	-0.243766255994473	0.0402576545226339	-0.0402576545226339	0.840977652545818	0.99888041561542
18574	chr17	31093926	31377677	+	NF1	17	-5.12474447376636	-1.2173898406629	-0.219245483384461	1.84108903940102	-2.69709163716365	-0.232541634032298	0.0819117379689942	-0.0819117379689942	0.774723207077785	0.999212607740616	TRUE	-0.180121598731303	0.0402362264210296	-0.0402362264210296	0.841019415173746	0.99888041561542
11296	chr9	129887186	130044194	-	FNBP1	9	-5.1249990709922	-1.21718141917094	-0.219483821387376	1.84120242119957	-2.6968088981504	-0.261627118688347	0.0362478119629941	-0.0362478119629941	0.849004644679723	0.999212607740616	TRUE	-0.291875579424778	0.0396849693735248	-0.0396849693735248	0.84209779946057	0.99888041561542
12876	chr11	45932565	46122178	-	PHF21A	11	-5.1249990709922	-1.21718141917094	-0.219483821387377	1.84120242119957	-2.69680889815039	-0.261627118688347	0.0362478120517835	-0.0362478120517835	0.849004644497015	0.999212607740616	TRUE	-0.291875579424768	0.0396849691122725	-0.0396849691122725	0.842097799973478	0.99888041561542
18653	chr17	37084991	37407836	-	ACACA	17	-5.12499907099216	-1.21718141917094	-0.219483821387376	1.84120242119957	-2.69680889815037	-0.261627118688351	0.0362478122168568	-0.0362478122168568	0.849004644157331	0.999212607740616	TRUE	-0.291875579424776	0.0396849690311001	-0.0396849690311001	0.842097800132842	0.99888041561542
13905	chr12	990207	1495933	+	ERC1	12	-5.12472227205973	-1.21733689675163	-0.219496620218424	1.84116311312249	-2.6972843981231	-0.356751506546922	0.0673842480401845	-0.0673842480401845	0.795184092584608	0.999212607740616	TRUE	-0.291649442028527	0.0396215479238435	-0.0396215479238435	0.842222364517034	0.99888041561542
1571	chr1	155946854	155992212	-	ARHGEF2	1	-5.12408260192231	-1.2177636988113	-0.219896906217085	1.84140704586786	-2.69905353264246	0.287711064453599	0.0588926289133269	0.0588926289133269	0.80825482401681	0.999212607740616	TRUE	0.288045169342967	0.0394042396961822	0.0394042396961822	0.842649963951923	0.99888041561542
21903	chr20	63587604	63628101	-	GMEB2	20	-5.12450714630354	-1.21761991064706	-0.21966266233662	1.8413860712506	-2.69816152205138	0.249865116014498	0.0333824174689426	0.0333824174689426	0.855026699835899	0.999212607740616	TRUE	0.28731026816077	0.0392083327443515	0.0392083327443515	0.843036503559665	0.99888041561542
4413	chr3	49277143	49341053	-	USP4	3	-5.12359485882531	-1.21828215610683	-0.220166026382283	1.84143114826056	-2.70007834126786	0.594180766820254	0.23495158702417	0.23495158702417	0.627876361603762	0.999212607740616	TRUE	0.250290813522344	0.033497103145919	0.033497103145919	0.854780648072428	0.99888041561542
12507	chr11	3854701	4093209	+	STIM1	11	-5.12508004381638	-1.21729029576253	-0.219346985918078	1.8413570617341	-2.69695639432545	-0.0010971068424933	9.74371232587146e-07	-9.74371232587146e-07	0.999212406328858	0.999212607740616	TRUE	0.249557840087647	0.033302236102827	0.033302236102827	0.855198984036212	0.99888041561542
22774	chr22	50342303	50445090	+	PPP6R2	22	-5.12507774177029	-1.21728579245725	-0.219349901767856	1.84136884648859	-2.69698459866677	0.00841705958964282	8.6102400132404e-05	8.6102400132404e-05	0.992596425377936	0.999212607740616	TRUE	-0.169212568284219	0.0308348589832121	-0.0308348589832121	0.860609323192733	0.99888041561542
22459	chr22	27978013	28680865	-	TTC28	22	-5.12494681144618	-1.21729215474614	-0.219353289517386	1.84129642628633	-2.69710174659325	-0.0859787154867748	0.00747906144272292	-0.00747906144272292	0.93108360851644	0.999212607740616	TRUE	-0.194865442831629	0.0296991626996714	-0.0296991626996714	0.863174602208035	0.99888041561542
17482	chr16	18804859	18927408	-	SMG1	16	-5.12505079490671	-1.21731009529235	-0.219353126976829	1.84133201302098	-2.69696480388411	-0.0340379477390981	0.000811745109331241	-0.000811745109331241	0.97727043370654	0.999212607740616	TRUE	0.261015011572415	0.028627479327838	0.028627479327838	0.865642027574375	0.99888041561542
334	chr1	20806291	21177888	-	EIF4G3	1	-5.12517136838097	-1.21710245582476	-0.219326638730037	1.84119297708087	-2.69644501857185	-0.127316920546965	0.0256357966352425	-0.0256357966352425	0.872792986025488	0.999212607740616	TRUE	-0.131045380050485	0.0260869278545215	-0.0260869278545215	0.871688206217717	0.99888041561542
13742	chr11	119205297	119308147	+	CBL	11	-5.12488356219763	-1.21746595630404	-0.219288416007019	1.84120266781553	-2.69704066156999	-0.271222368207818	0.0463805308150995	-0.0463805308150995	0.829485565468639	0.999212607740616	TRUE	-0.207263444088437	0.0244564403093364	-0.0244564403093364	0.875729126315169	0.99888041561542
16618	chr15	40160068	40221123	+	BUB1B	15	-5.12507798464325	-1.21730855102828	-0.219323313398622	1.8412400327909	-2.69672620390607	-0.190126280743256	0.0228926443057844	-0.0228926443057844	0.879736581666841	0.999212607740616	TRUE	-0.207201493241369	0.0244418592020566	-0.0244418592020566	0.875765876508681	0.99888041561542
559	chr1	35267708	35422058	+	ZMYM4	1	-5.12544208501305	-1.21715258225837	-0.21930131480864	1.84137644145677	-2.69627032368563	0.22803993555206	0.00952793317253509	0.00952793317253509	0.922241084330321	0.999212607740616	TRUE	-0.432112770415304	0.0241312068878869	-0.0241312068878869	0.876551528835238	0.99888041561542
715	chr1	45016398	45207605	-	ZSWIM5	1	-5.1243150861536	-1.2175369326354	-0.219248812405812	1.84139555943717	-2.69856505869035	-0.556497582129662	0.0605798950376766	-0.0605798950376766	0.805581729350319	0.999212607740616	TRUE	-0.432082045779899	0.0241276358842697	-0.0241276358842697	0.87656059006755	0.99888041561542
22245	chr21	46457890	46570015	+	DIP2A	21	-5.1243150861536	-1.21753693263541	-0.21924881240582	1.84139555943716	-2.69856505869036	-0.556497582129675	0.0605798949576411	-0.0605798949576411	0.805581729476175	0.999212607740616	TRUE	-0.432082045779922	0.0241276355845912	-0.0241276355845912	0.876560590827998	0.99888041561542
13162	chr11	63837927	63911019	+	MARK2	11	-5.12486301644116	-1.2172619603902	-0.219319815945619	1.84136849288099	-2.69741380993747	-0.304201371493678	0.0177427886789019	-0.0177427886789019	0.894033582046387	0.999212607740616	TRUE	-0.431891855454246	0.0241060964583539	-0.0241060964583539	0.876615259788	0.99888041561542
83	chr1	3068202	3438621	+	PRDM16	1	-5.12462939935987	-1.21754026657287	-0.2195334487541	1.84111450478138	-2.69737302344246	-0.457025832207289	0.0835291579091972	-0.0835291579091972	0.772570577071311	0.999212607740616	TRUE	-0.431505434946047	0.0240622153260119	-0.0240622153260119	0.876726712955255	0.99888041561542
1374	chr1	150066292	150145326	+	VPS45	1	-5.12462939935986	-1.21754026657286	-0.219533448754101	1.84111450478138	-2.69737302344246	-0.457025832207292	0.0835291579328441	-0.0835291579328441	0.772570577040005	0.999212607740616	TRUE	-0.431505434946052	0.0240622153039567	-0.0240622153039567	0.876726713011299	0.99888041561542
19116	chr17	63008555	63427699	+	TANC2	17	-5.12462939935993	-1.21754026657289	-0.219533448754113	1.84111450478138	-2.69737302344247	-0.457025832207284	0.0835291581547608	-0.0835291581547608	0.772570576746211	0.999212607740616	TRUE	-0.431505434946046	0.024062214761102	-0.024062214761102	0.876726714390732	0.99888041561542
19096	chr17	60177326	60393133	-	USP32	17	-5.12578053666443	-1.21687492006212	-0.219019879795513	1.84177908632225	-2.69639885017485	0.601937334356955	0.195309779625404	0.195309779625404	0.658533593722898	0.999212607740616	TRUE	-0.431471872745108	0.0240584039196392	-0.0240584039196392	0.87673639841156	0.99888041561542
21028	chr19	51570282	51592510	+	ZNF175	19	-5.12683935893235	-1.21619573118444	-0.218452546949467	1.84249361727653	-2.69570951640053	1.3284702024638	1.17948127089846	1.17948127089846	0.277461623782576	0.999212607740616	TRUE	-0.431438235926876	0.0240545846324949	-0.0240545846324949	0.876746104682425	0.99888041561542
11392	chr9	136440096	136484759	-	SEC16A	9	-5.12499325974085	-1.21743894140972	-0.219455512538739	1.84102829288232	-2.69647189674599	-0.2748528941069	0.0683617575624567	-0.0683617575624567	0.793737164180178	0.999212607740616	TRUE	-0.190320846866996	0.0229408710977168	-0.0229408710977168	0.879610936553315	0.99888041561542
18554	chr17	29389599	29551904	+	TAOK1	17	-5.12491157949683	-1.2173403919915	-0.219296677497772	1.84122369462923	-2.69702666534421	-0.232118530481217	0.0408805259373821	-0.0408805259373821	0.839768712807054	0.999212607740616	TRUE	-0.176260850751075	0.0216522458454165	-0.0216522458454165	0.883015976245969	0.99888041561542
15998	chr14	50117129	50232578	-	SOS2	14	-5.12192796013733	-1.2187865257985	-0.221085814577016	1.84151356394777	-2.70358079183345	1.10266820008451	0.761522718306992	0.761522718306992	0.382852411583603	0.999212607740616	TRUE	0.290975736018274	0.0201228331187622	0.0201228331187622	0.887194561579528	0.99888041561542
20115	chr19	10959931	11062468	+	SMARCA4	19	-5.12441531983181	-1.21760574956994	-0.219713327497387	1.84139060756424	-2.69835445797017	0.287310268160767	0.0392083327648152	0.0392083327648152	0.843036503519236	0.999212607740616	TRUE	0.287643846260698	0.0196753101490685	0.0196753101490685	0.888447688088325	0.99888041561542
2125	chr1	211743456	211831763	-	LPGAT1	1	-5.12441531983176	-1.21760574956994	-0.219713327497376	1.84139060756425	-2.69835445797016	0.287310268160771	0.0392083327479895	0.0392083327479895	0.843036503552477	0.999212607740616	TRUE	0.287643846260688	0.0196753100765363	0.0196753100765363	0.888447688292596	0.99888041561542
162	chr1	10210615	10381603	+	KIF1B	1	-5.12441531983175	-1.21760574956994	-0.219713327497379	1.84139060756425	-2.69835445797015	0.287310268160773	0.039208332716953	0.039208332716953	0.843036503613794	0.999212607740616	TRUE	0.287643846260692	0.0196753100181013	0.0196753100181013	0.888447688457166	0.99888041561542
5284	chr3	184811142	185052614	+	VPS8	3	-5.12441531983175	-1.21760574956995	-0.219713327497379	1.84139060756425	-2.69835445797016	0.287310268160769	0.0392083326780721	0.0392083326780721	0.843036503690609	0.999212607740616	TRUE	0.2876438462607	0.0196753100093474	0.0196753100093474	0.888447688481819	0.99888041561542
18274	chr17	7012732	7017520	+	RNASEK-C17orf49	17	-5.12441531983175	-1.21760574956995	-0.219713327497381	1.84139060756425	-2.69835445797016	0.287310268160769	0.0392083326652255	0.0392083326652255	0.843036503715989	0.999212607740616	TRUE	0.287643846260695	0.0196753099908165	0.0196753099908165	0.888447688534008	0.99888041561542
22554	chr22	35738735	36029824	-	RBFOX2	22	-5.12441531983181	-1.21760574956995	-0.219713327497388	1.84139060756424	-2.69835445797017	0.287310268160771	0.0392083327594719	0.0392083327594719	0.843036503529793	0.999212607740616	TRUE	0.287643846260697	0.0196753099531861	0.0196753099531861	0.888447688639985	0.99888041561542
7897	chr6	33064568	33081710	-	HLA-DPA1	6	-5.12441531983175	-1.21760574956994	-0.219713327497378	1.84139060756425	-2.69835445797016	0.287310268160767	0.0392083326981947	0.0392083326981947	0.843036503650854	0.999212607740616	TRUE	0.287643846260704	0.0196753098605313	0.0196753098605313	0.888447688900928	0.99888041561542
17081	chr15	85379602	85749355	+	AKAP13	15	-5.12441531983175	-1.21760574956995	-0.219713327497381	1.84139060756425	-2.69835445797016	0.287310268160769	0.0392083326652255	0.0392083326652255	0.843036503715989	0.999212607740616	TRUE	0.287643846260698	0.0196753097728788	0.0196753097728788	0.888447689147782	0.99888041561542
4069	chr3	9396614	9478154	+	SETD5	3	-5.12441531983175	-1.21760574956994	-0.219713327497379	1.84139060756425	-2.69835445797015	0.287310268160772	0.039208332716953	0.039208332716953	0.843036503613794	0.999212607740616	TRUE	0.287643846260695	0.0196753095498252	0.0196753095498252	0.888447689775965	0.99888041561542
19852	chr19	1609291	1653615	-	TCF3	19	-5.12441531983181	-1.21760574956995	-0.219713327497388	1.84139060756425	-2.69835445797016	0.287310268160771	0.0392083327482169	0.0392083327482169	0.843036503552028	0.999212607740616	TRUE	0.287643846260695	0.0196753095350459	0.0196753095350459	0.888447689817588	0.99888041561542
4415	chr3	49359144	49412976	-	RHOA	3	-5.12441531983176	-1.21760574956994	-0.219713327497376	1.84139060756425	-2.69835445797016	0.287310268160771	0.0392083327479895	0.0392083327479895	0.843036503552477	0.999212607740616	TRUE	0.287643846260695	0.0196753094647875	0.0196753094647875	0.888447690015456	0.99888041561542
17491	chr16	19522810	19553408	+	CCP110	16	-5.12441531983175	-1.21760574956995	-0.219713327497381	1.84139060756425	-2.69835445797016	0.28731026816077	0.0392083326652255	0.0392083326652255	0.843036503715989	0.999212607740616	TRUE	0.287643846260695	0.0196753093066491	0.0196753093066491	0.888447690460819	0.99888041561542
15487	chr13	77044656	77328094	-	MYCBP2	13	-5.1248728132603	-1.21734102341692	-0.219557543572368	1.84146298674073	-2.69758338886792	0.56762479831155	0.0976766869418952	0.0976766869418952	0.754635717703323	0.999212607740616	TRUE	0.287131900071959	0.0196070136520348	0.0196070136520348	0.88864020108275	0.99888041561542
689	chr1	43706532	43931165	+	ST3GAL3	1	-5.1248728132603	-1.21734102341692	-0.219557543572368	1.84146298674073	-2.69758338886792	0.567624798311543	0.0976766869391668	0.0976766869391668	0.75463571770664	0.999212607740616	TRUE	0.287131900071948	0.019607013587688	0.019607013587688	0.88864020126429	0.99888041561542
19166	chr17	67824502	67984378	+	BPTF	17	-5.12487281326038	-1.21734102341693	-0.219557543572365	1.84146298674074	-2.6975833888679	0.567624798311553	0.09767668655536	0.09767668655536	0.75463571817321	0.999212607740616	TRUE	0.28713190007196	0.0196070135433502	0.0196070135433502	0.88864020138938	0.99888041561542
17467	chr16	15433587	15588259	+	BMERB1	16	-5.1248728132603	-1.21734102341692	-0.219557543572366	1.84146298674073	-2.69758338886792	0.567624798311547	0.0976766869678158	0.0976766869678158	0.754635717671813	0.999212607740616	TRUE	0.287131900071955	0.0196070134477395	0.0196070134477395	0.888640201659125	0.99888041561542
19758	chr18	74630019	75065669	+	ZNF407	18	-5.12487281326036	-1.21734102341694	-0.219557543572369	1.84146298674074	-2.69758338886793	0.567624798311552	0.0976766864787351	0.0976766864787351	0.754635718266358	0.999212607740616	TRUE	0.287131900071963	0.0196070133173407	0.0196070133173407	0.888640202027017	0.99888041561542
880	chr1	62454725	62689386	-	DOCK7	1	-5.12482885596084	-1.21746003760823	-0.219485161209596	1.84137018011932	-2.69748558361058	0.219770922892153	0.0143850997629897	0.0143850997629897	0.904532341612911	0.999212607740616	TRUE	0.286910574085966	0.0195775288675577	0.0195775288675577	0.888723417929284	0.99888041561542
13938	chr12	3808860	3874448	-	PARP11	12	-5.12482885596092	-1.21746003760822	-0.219485161209596	1.84137018011931	-2.69748558361057	0.219770922892156	0.0143851000543691	0.0143851000543691	0.904532340650659	0.999212607740616	TRUE	0.286910574085981	0.0195775287979814	0.0195775287979814	0.88872341812573	0.99888041561542
20229	chr19	14789259	14836285	-	OR7C1	19	-5.12482885596087	-1.21746003760823	-0.219485161209596	1.84137018011931	-2.69748558361056	0.219770922892157	0.014385100235927	0.014385100235927	0.904532340051082	0.999212607740616	TRUE	0.286910574085981	0.0195775287655806	0.0195775287655806	0.888723418217211	0.99888041561542
17506	chr16	20796339	20901349	-	ERI2	16	-5.12482885596087	-1.21746003760822	-0.21948516120959	1.84137018011931	-2.69748558361057	0.219770922892155	0.0143851002005704	0.0143851002005704	0.904532340167844	0.999212607740616	TRUE	0.28691057408598	0.0195775286729258	0.0195775286729258	0.888723418478817	0.99888041561542
